tf_id	scroll	book	chapter	verse	lex	g_cons	stem	pattern	pattern_g_cons	vs	vt	nu	gn	ps	sp	prs	nme	hloc	prefix_g_cons	rec_signs	cor_signs	heb_g_cons
1953561	4Q22	Exodus	9	12	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega				W	rr	nn	לא
1953599	4Q22	Exodus	9	14	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי
1953620	4Q22	Exodus	9	14	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי
1953628	4Q22	Exodus	9	15	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nr	nn	כי
1953691	4Q22	Exodus	9	19	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn	לא
1953728	4Q22	Exodus	9	19	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega				W	rr	nn	לא
1953760	4Q22	Exodus	9	21	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn	לא
1953782	4Q22	Exodus	9	35	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega				W	rr	nn	לא
1953803	4Q22	Exodus	10	1	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי
1953880	4Q22	Exodus	10	2	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn	לא
1953926	4Q22	Exodus	10	4	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי
1953948	4Q22	Exodus	10	5	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega				W	rr	nn	לא
1953999	4Q22	Exodus	10	6	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn	לא
1954048	4Q22	Exodus	10	7	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי
1954069	4Q22	Exodus	10	8	MJ	MJ	MJ	CM	CM	NA	NA	NA		NA	prin					nn	nn	מי
1954071	4Q22	Exodus	10	8	MJ	MJ	MJ	CM	CM	NA	NA	NA		NA	prin				W	nn	nn	מי
1954095	4Q22	Exodus	10	9	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי
1954115	4Q22	Exodus	10	10	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי
1954120	4Q22	Exodus	10	11	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					nn	nn	לא
1954131	4Q22	Exodus	10	11	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי
1954186	4Q22	Exodus	10	20	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega				W	rr	nn	לא
1954232	4Q22	Exodus	10	23	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					nn	nn	לא
1954238	4Q22	Exodus	10	23	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega				W	rr	nn	לא
1954294	4Q22	Exodus	10	26	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					nn	nn	לא
1954297	4Q22	Exodus	10	26	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1954307	4Q22	Exodus	10	26	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					nn	nn	לא
1954324	4Q22	Exodus	10	27	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega				W	nn	nn	לא
1954374	4Q22	Exodus	11	9	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn	לא
1954406	4Q22	Exodus	11	10	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega				W	rr	nn	לא
1954514	4Q22	Exodus	12	13	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega				W	nr	nn	לא
1954560	4Q22	Exodus	12	15	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nr	nn	כי
1954600	4Q22	Exodus	12	16	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn	לא
1954620	4Q22	Exodus	12	17	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1954671	4Q22	Exodus	12	19	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn	לא
1954675	4Q22	Exodus	12	19	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1954698	4Q22	Exodus	12	20	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn	לא
1954792	4Q22	Exodus	12	33	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי
1954893	4Q22	Exodus	12	39	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nr	nn	כי
1954894	4Q22	Exodus	12	39	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn	לא
1954916	4Q22	Exodus	13	3	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי
1954926	4Q22	Exodus	13	3	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega				W	rr	nn	לא
1954941	4Q22	Exodus	13	5	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי
1955004	4Q22	Exodus	13	7	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega				W	rr	nn	לא
1955009	4Q22	Exodus	13	7	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega				W	rr	nn	לא
1955073	4Q22	Exodus	14	4	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1955085	4Q22	Exodus	14	5	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי
1955102	4Q22	Exodus	14	5	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי
1955194	4Q22	Exodus	14	25	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי
1955222	4Q22	Exodus	15	23	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega				W	rr	nn	לא
1955229	4Q22	Exodus	15	23	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי
1955306	4Q22	Exodus	15	26	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn	לא
1955309	4Q22	Exodus	15	26	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rn	nn	כי
1955363	4Q22	Exodus	16	4	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn	לא
1955397	4Q22	Exodus	16	6	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי
1955421	4Q22	Exodus	16	7	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי
1955907	4Q22	Exodus	17	14	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי
1955930	4Q22	Exodus	17	16	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1955963	4Q22	Exodus	18	1	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rn	nn	כי
1955992	4Q22	Exodus	18	3	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי
1956005	4Q22	Exodus	18	4	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי
1956152	4Q22	Exodus	18	11	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nr	nn	כי
1956159	4Q22	Exodus	18	11	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1956260	4Q22	Exodus	18	15	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי
1956269	4Q22	Exodus	18	16	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי
1956298	4Q22	Exodus	18	17	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn	לא
1956317	4Q22	Exodus	18	18	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי
1956322	4Q22	Exodus	18	18	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn	לא
1956483	4Q22	Exodus	18	25	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rn	nn	לא
1956747	4Q22	Exodus	19	11	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי
1956788	4Q22	Exodus	19	13	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn	לא
1956792	4Q22	Exodus	19	13	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1956802	4Q22	Exodus	19	13	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn	לא
1956906	4Q22	Exodus	19	23	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי
1957007	4Q22	Exodus	20	19	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי
1957020	4Q22	Exodus	20	19	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי
1957041	4Q22	Exodus	20	19	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי
1957042	4Q22	Exodus	20	19	MJ	MJ	MJ	CM	CM	NA	NA	NA		NA	prin					rr	nn	מי
1957085	4Q22	Exodus	21	5	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn	לא
1957128	4Q22	Exodus	21	14	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj				W	rr	nn	כי
1957150	4Q22	Exodus	21	22	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega				W	rr	nn	לא
1957201	4Q22	Exodus	21	26	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj				W	rr	nn	כי
1957234	4Q22	Exodus	21	28	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj				W	rr	nn	כי
1957249	4Q22	Exodus	21	28	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega				W	rr	nn	לא
1957272	4Q22	Exodus	21	29	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega				W	rr	nn	לא
1957342	4Q22	Exodus	22	4	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj				W	rr	nn	כי
1957389	4Q22	Exodus	22	7	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rn	nn	לא
1957402	4Q22	Exodus	22	7	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn	לא
1957428	4Q22	Exodus	22	12	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn	לא
1957432	4Q22	Exodus	22	13	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj				W	rr	nn	כי
1957468	4Q22	Exodus	22	17	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn	לא
1957484	4Q22	Exodus	22	19	L>	L	L	C	C	NA	NA	NA		NA	nega					n	n	ל
1957495	4Q22	Exodus	22	21	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn	לא
1957502	4Q22	Exodus	22	22	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1957535	4Q22	Exodus	22	24	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					nn	nn	לא
1957540	4Q22	Exodus	22	24	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn	לא
1957557	4Q22	Exodus	22	26	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1957571	4Q22	Exodus	22	26	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1957576	4Q22	Exodus	22	26	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי
1957581	4Q22	Exodus	22	27	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn	לא
1957587	4Q22	Exodus	22	27	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					nn	nn	לא
1957593	4Q22	Exodus	22	28	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					nn	nn	לא
1957628	4Q22	Exodus	22	30	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn	לא
1957657	4Q22	Exodus	23	15	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי
1957663	4Q22	Exodus	23	15	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega				W	rr	nn	לא
1957724	4Q22	Exodus	23	31	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי
1957775	4Q22	Exodus	24	2	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn	לא
1957780	4Q22	Exodus	24	2	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn	לא
1957958	4Q22	Exodus	24	11	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					nn	nn	לא
1959061	4Q22	Exodus	28	28	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega				W	nr	nn	לא
1959159	4Q22	Exodus	28	32	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					nn	nn	לא
1959216	4Q22	Exodus	28	35	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega				W	rr	nn	לא
1959379	4Q22	Exodus	28	43	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega				W	nn	nn	לא
1959563	4Q22	Exodus	29	22	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי
1959666	4Q22	Exodus	29	33	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn	לא
1959668	4Q22	Exodus	29	33	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי
1959693	4Q22	Exodus	29	34	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					nr	nn	לא
1959695	4Q22	Exodus	29	34	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1959848	4Q22	Exodus	30	12	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega				W	rr	nn	לא
1959900	4Q22	Exodus	30	15	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn	לא
1959905	4Q22	Exodus	30	15	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn	לא
1960091	4Q22	Exodus	30	37	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					nn	nn	לא
1960276	4Q22	Exodus	31	13	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי
1960284	4Q22	Exodus	31	14	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי
1960422	4Q22	Exodus	32	7	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1960725	4Q22	Exodus	32	25	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1960742	4Q22	Exodus	32	26	MJ	MJ	MJ	CM	CM	NA	NA	NA		NA	prin					nn	nn	מי
1960820	4Q22	Exodus	32	29	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1960885	4Q22	Exodus	33	13	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1960914	4Q22	Exodus	33	16	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי
1960923	4Q22	Exodus	33	16	L>	LW>	LW>	CMM	CMM	NA	NA	NA		NA	nega				H	rnn	nnn	לוא
1960956	4Q22	Exodus	33	17	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי
1961000	4Q22	Exodus	33	20	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn	לא
1961006	4Q22	Exodus	33	20	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי
1961007	4Q22	Exodus	33	20	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn	לא
1961054	4Q22	Exodus	33	23	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn	לא
1961108	4Q22	Exodus	34	3	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn	לא
1961120	4Q22	Exodus	34	10	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1961182	4Q22	Exodus	34	13	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי
1961235	4Q22	Exodus	34	17	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					nn	nn	לא
1961255	4Q22	Exodus	34	18	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי
1961308	4Q22	Exodus	34	24	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי
1961318	4Q22	Exodus	34	24	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega				W	rr	nn	לא
1961333	4Q22	Exodus	34	27	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1961601	4Q23	Leviticus	13	32	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn	לא
1961606	4Q23	Leviticus	13	32	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega				W	rr	nn	לא
1961627	4Q23	Leviticus	13	33	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn	לא
1961855	4Q23	Leviticus	14	32	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					nn	nn	לא
1961872	4Q23	Leviticus	14	34	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1962045	4Q23	Leviticus	14	48	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					nn	nn	לא
1962063	4Q23	Leviticus	14	48	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי
1962241	4Q23	Leviticus	15	11	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn	לא
1962256	4Q23	Leviticus	15	19	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי
1962427	4Q23	Leviticus	16	17	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn	לא
1962744	4Q23	Leviticus	16	29	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn	לא
1962757	4Q23	Leviticus	18	16	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					nn	nn	לא
1962767	4Q23	Leviticus	18	17	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn	לא
1962776	4Q23	Leviticus	18	17	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					nn	nn	לא
1962790	4Q23	Leviticus	18	18	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn	לא
1962807	4Q23	Leviticus	18	19	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn	לא
1962817	4Q23	Leviticus	18	20	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					nr	nn	לא
1962829	4Q23	Leviticus	18	21	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn	לא
1962836	4Q23	Leviticus	18	21	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega				W	rr	nn	לא
1962860	4Q23	Leviticus	19	4	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn	לא
1962868	4Q23	Leviticus	19	5	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj				W	nn	nn	כי
1962906	4Q23	Leviticus	19	7	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					nr	nn	לא
1962913	4Q23	Leviticus	19	8	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1962972	4Q23	Leviticus	26	26	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega				W	rn	nn	לא
1962979	4Q23	Leviticus	26	27	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn	לא
1963042	4Q23	Leviticus	26	31	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega				W	rr	nn	לא
1963185	4Q23	Leviticus	27	10	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rn	nn	לא
1963188	4Q23	Leviticus	27	10	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega				W	rr	nn	לא
1963219	4Q23	Leviticus	27	11	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn	לא
1963386	4Q23	Leviticus	27	20	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn	לא
1963400	4Q23	Leviticus	27	20	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn	לא
1963430	4Q23	Leviticus	27	22	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn	לא
1963722	4Q23	Numbers	3	4	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					nn	nn	לא
1963869	4Q23	Numbers	3	13	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי
1964439	4Q23	Numbers	5	3	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega				W	rr	nn	לא
1964488	4Q23	Numbers	5	6	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי
1964805	4Q23	Numbers	9	6	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega				W	nn	nn	לא
1964884	4Q23	Numbers	9	10	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי
1964921	4Q23	Numbers	9	19	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega				W	rr	nn	לא
1965083	4Q23	Numbers	11	4	MJ	MJ	MJ	CM	CM	NA	NA	NA		NA	prin					rr	nn	מי
1965118	4Q23	Numbers	11	16	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי
1965160	4Q23	Numbers	11	17	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega				W	rr	nn	לא
1965177	4Q23	Numbers	11	18	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי
1965184	4Q23	Numbers	11	18	MJ	MJ	MJ	CM	CM	NA	NA	NA		NA	prin					rr	nn	מי
1965187	4Q23	Numbers	11	18	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי
1965200	4Q23	Numbers	11	19	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn	לא
1965205	4Q23	Numbers	11	19	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega				W	rr	nn	לא
1965208	4Q23	Numbers	11	19	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega				W	rr	nn	לא
1965212	4Q23	Numbers	11	19	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega				W	rr	nn	לא
1965216	4Q23	Numbers	11	19	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega				W	rr	nn	לא
1965234	4Q23	Numbers	11	20	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי
1965362	4Q23	Numbers	12	7	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn	לא
1965381	4Q23	Numbers	12	8	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega				W	rr	nn	לא
1965390	4Q23	Numbers	12	8	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					nn	nn	לא
1965500	4Q23	Numbers	22	6	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי
1965513	4Q23	Numbers	22	6	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי
1965524	4Q23	Numbers	22	22	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1965737	4Q23	Numbers	32	11	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1965738	4Q23	Numbers	32	11	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					nn	nn	לא
1965752	4Q23	Numbers	32	12	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי
1965800	4Q23	Numbers	32	15	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1965808	4Q23	Numbers	32	23	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rn	nn	לא
1965948	4Q23	Numbers	32	30	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn	לא
1966412	4Q23	Numbers	33	53	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1966885	4Q24	Leviticus	1	17	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega				W	nn	nn	לא
1966910	4Q24	Leviticus	2	1	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1966981	4Q24	Leviticus	2	4	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj				W	rr	nn	כי
1967098	4Q24	Leviticus	2	11	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn	לא
1967101	4Q24	Leviticus	2	11	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי
1967107	4Q24	Leviticus	2	11	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn	לא
1967124	4Q24	Leviticus	2	12	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn	לא
1967138	4Q24	Leviticus	2	13	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega				W	rr	nn	לא
1967153	4Q24	Leviticus	2	14	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj				W	nn	nn	כי
1967370	4Q24	Leviticus	21	17	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn	לא
1967377	4Q24	Leviticus	21	18	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי
1967383	4Q24	Leviticus	21	18	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn	לא
1967431	4Q24	Leviticus	21	21	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn	לא
1967443	4Q24	Leviticus	21	21	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn	לא
1967464	4Q24	Leviticus	21	23	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn	לא
1967470	4Q24	Leviticus	21	23	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn	לא
1967472	4Q24	Leviticus	21	23	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי
1967476	4Q24	Leviticus	21	23	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega				W	rr	nn	לא
1967480	4Q24	Leviticus	21	23	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי
1967520	4Q24	Leviticus	22	2	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega				W	rr	nn	לא
1967579	4Q24	Leviticus	22	4	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn	לא
1967629	4Q24	Leviticus	22	6	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega				W	rr	nn	לא
1967634	4Q24	Leviticus	22	6	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי
1967653	4Q24	Leviticus	22	7	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					rr	nn	כי
1967660	4Q24	Leviticus	22	8	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					nn	nn	לא
1967673	4Q24	Leviticus	22	9	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega				W	rr	nn	לא
1967680	4Q24	Leviticus	22	9	KJ	KJ	KJ	CM	CM	NA	NA	NA		NA	conj					nn	nn	כי
1967689	4Q24	Leviticus	22	10	L>	L>	L>	CM	CM	NA	NA	NA		NA	nega					rr	nn	לא
