tf_id	scroll	book	chapter	verse	lex	g_cons	stem	pattern	pattern_g_cons	vs	vt	nu	gn	ps	sp	prs	nme	hloc	prefix_g_cons	rec_signs	cor_signs	heb_g_cons	vowel_count	other_vowel_ending	final_h	line	column	has_pronominal_suffix	has_prefix	has_hloc	has_nme	rec_signs_stem	cor_signs_stem	type	vowel_letter	has_vowel_letter
212182	MT	Isaiah	1	7	FRP[	FRPWT	FRP	CCC	CCCMC	qal	ptcp	pl	f	unknown	verb		WT			nnnnn	nnnnn	שרפות	0		noH	-	-	0	0	0	1	nnn	nnn	last		0
212209	MT	Isaiah	1	8	NYR[	NYWRH	NYWR	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H			nnnnn	nnnnn	נצורה	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
212396	MT	Isaiah	1	22	MHL[	MHWL	MHWL	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	מהול	0		noH	-	-	0	0	0	0	nnnn	nnnn	last	W	1
212954	MT	Isaiah	3	3	NF>[	NFW>	NFW>	CCMC	CCMM	qal	ptcp	sg	m	unknown	verb				W	nnnn	nnnn	נשוא	0		noH	-	-	0	1	0	0	nnnn	nnnn	last	W	1
213354	MT	Isaiah	4	3	KTB[	KTWB	KTWB	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb				H	nnnn	nnnn	כתוב	0		noH	-	-	0	1	0	0	nnnn	nnnn	last	W	1
213916	MT	Isaiah	5	28	CNN[	CNWNJM	CNWN	CCMC	CCMCMC	qal	ptcp	pl	m	unknown	verb		JM			nnnnnn	nnnnnn	שנונים	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
213920	MT	Isaiah	5	28	DRK[	DRKWT	DRK	CCC	CCCMC	qal	ptcp	pl	f	unknown	verb		WT			nnnnn	nnnnn	דרכות	0		noH	-	-	0	0	0	1	nnn	nnn	last		0
214215	MT	Isaiah	6	12	<ZB[	<ZWBH	<ZWB	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H		H	nnnnn	nnnnn	עזובה	0		noH	-	-	0	1	0	1	nnnn	nnnn	last	W	1
215391	MT	Isaiah	9	14	NF>[	NFW>	NFW>	CCMC	CCMM	qal	ptcp	sg	m	unknown	verb				W	nnnn	nnnn	נשוא	0		noH	-	-	0	1	0	0	nnnn	nnnn	last	W	1
215580	MT	Isaiah	10	4	HRG[	HRWGJM	HRWG	CCMC	CCMCMC	qal	ptcp	pl	m	unknown	verb		JM			nnnnnn	nnnnnn	הרוגים	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
215762	MT	Isaiah	10	14	<ZB[	<ZBWT	<ZB	CCC	CCCMC	qal	ptcp	pl	f	unknown	verb		WT			nnnnn	nnnnn	עזבות	0		noH	-	-	0	0	0	1	nnn	nnn	last		0
215913	MT	Isaiah	10	22	XRY[	XRWY	XRWY	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	חרוץ	0		noH	-	-	0	0	0	0	nnnn	nnnn	last	W	1
216071	MT	Isaiah	10	33	GD<[	GDW<JM	GDW<	CCMC	CCMCMC	qal	ptcp	pl	m	unknown	verb		JM			nnnnnn	nnnnnn	גדועים	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
216217	MT	Isaiah	11	8	GML[	GMWL	GMWL	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	גמול	0		noH	-	-	0	0	0	0	nnnn	nnnn	last	W	1
217098	MT	Isaiah	14	19	HRG[	HRGJM	HRG	CCC	CCCMC	qal	ptcp	pl	m	unknown	verb		JM			nnnnn	nnnnn	הרגים	0		noH	-	-	0	0	0	1	nnn	nnn	last		0
217218	MT	Isaiah	14	26	J<Y[	J<WYH	J<WY	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H		H	nnnnn	nnnnn	יעוצה	0		noH	-	-	0	1	0	1	nnnn	nnnn	last	W	1
217362	MT	Isaiah	15	2	GR<[	GRW<H	GRW<	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H			nnnnn	nnnnn	גרועה	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
217389	MT	Isaiah	15	4	XLY[	XLYJ	XLY	CCC	CCCM	qal	ptcp	pl	m	unknown	verb		J			nnnn	nnnn	חלצי	0		noH	-	-	0	0	0	1	nnn	nnn	last		0
217728	MT	Isaiah	17	2	<ZB[	<ZBWT	<ZB	CCC	CCCMC	qal	ptcp	pl	f	unknown	verb		WT			nnnnn	nnnnn	עזבות	0		noH	-	-	0	0	0	1	nnn	nnn	last		0
217858	MT	Isaiah	17	9	<ZB[	<ZWBT	<ZWB	CCMC	CCMCC	qal	ptcp	sg	f	unknown	verb		T		K	nnnnn	nnnnn	עזובת	0		noH	-	-	0	1	0	1	nnnn	nnnn	last	W	1
218586	MT	Isaiah	19	25	BRK[	BRWK	BRWK	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	ברוך	0		noH	-	-	0	0	0	0	nnnn	nnnn	last	W	1
218944	MT	Isaiah	21	15	NVC[	NVWCH	NVWC	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H			nnnnn	nnnnn	נטושה	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
218949	MT	Isaiah	21	15	DRK[	DRWKH	DRWK	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H			nnnnn	nnnnn	דרוכה	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
219398	MT	Isaiah	22	25	TQ<[	TQW<H	TQW<	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H		H	nnnnn	nnnnn	תקועה	0		noH	-	-	0	1	0	1	nnnn	nnnn	last	W	1
220182	MT	Isaiah	25	7	NSK=[	NSWKH	NSWK	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H		H	nnnnn	nnnnn	נסוכה	0		noH	-	-	0	1	0	1	nnnn	nnnn	last	W	1
220314	MT	Isaiah	26	3	SMK[	SMWK	SMWK	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	סמוך	0		noH	-	-	0	0	0	0	nnnn	nnnn	last	W	1
220564	MT	Isaiah	26	21	HRG[	HRWGJH	HRWG	CCMC	CCMCMC	qal	ptcp	pl	m	unknown	verb	H	J			nnnnnn	nnnnnn	הרוגיה	0		noH	-	-	1	0	0	1	nnnn	nnnn	last	W	1
220667	MT	Isaiah	27	7	HRG[	HRGJW	HRG	CCC	CCCCC	qal	ptcp	pl	m	unknown	verb	W	J			nnnnn	nnnnn	הרגיו	0		noH	-	-	1	0	0	1	nnn	nnn	last		0
220823	MT	Isaiah	28	1	HLM[	HLWMJ	HLWM	CCMC	CCMCM	qal	ptcp	pl	m	unknown	verb		J			nnnnn	nnnnn	הלומי	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
220964	MT	Isaiah	28	9	GML[	GMWLJ	GMWL	CCMC	CCMCM	qal	ptcp	pl	m	unknown	verb		J			nnnnn	nnnnn	גמולי	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
221540	MT	Isaiah	29	11	XTM[	XTWM	XTWM	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb				H	nnnn	nnnn	חתום	0		noH	-	-	0	1	0	0	nnnn	nnnn	last	W	1
221557	MT	Isaiah	29	11	XTM[	XTWM	XTWM	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	חתום	0		noH	-	-	0	0	0	0	nnnn	nnnn	last	W	1
222037	MT	Isaiah	30	14	KTT[	KTWT	KTWT	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	כתות	0		noH	-	-	0	0	0	0	nnnn	nnnn	last	W	1
222437	MT	Isaiah	30	33	<RK[	<RWK	<RWK	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	ערוך	0		noH	-	-	0	0	0	0	nnnn	nnnn	last	W	1
222536	MT	Isaiah	31	3	<ZR[	<ZR	<ZR	CCC	CCC	qal	ptcp	sg	m	unknown	verb					nnn	nnn	עזר	0		noH	-	-	0	0	0	0	nnn	nnn	last		0
222946	MT	Isaiah	33	1	CDD[	CDWD	CDWD	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	שדוד	0		noH	-	-	0	0	0	0	nnnn	nnnn	last	W	1
223078	MT	Isaiah	33	12	KSX[	KSWXJM	KSWX	CCMC	CCMCMC	qal	ptcp	pl	m	unknown	verb		JM			nnnnnn	nnnnnn	כסוחים	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
223259	MT	Isaiah	33	24	NF>[	NF>	NF>	CCC	CCM	qal	ptcp	sg	m	unknown	verb					nnn	nnn	נשא	0		noH	-	-	0	0	0	0	nnn	nnn	last		0
223716	MT	Isaiah	35	9	G>L[	G>WLJM	G>WL	CCMC	CCMCMC	qal	ptcp	pl	m	unknown	verb		JM			nnnnnn	nnnnnn	גאולים	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
223857	MT	Isaiah	36	6	RYY[	RYWY	RYWY	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb				H	nnnn	nnnn	רצוץ	0		noH	-	-	0	1	0	0	nnnn	nnnn	last	W	1
224243	MT	Isaiah	36	22	QR<[	QRW<J	QRW<	CCMC	CCMCM	qal	ptcp	pl	m	unknown	verb		J			nnnnn	nnnnn	קרועי	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
226559	MT	Isaiah	42	3	RYY[	RYWY	RYWY	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	רצוץ	0		noH	-	-	0	0	0	0	nnnn	nnnn	last	W	1
226857	MT	Isaiah	42	22	BZZ[	BZWZ	BZWZ	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	בזוז	0		noH	-	-	0	0	0	0	nnnn	nnnn	last	W	1
227495	MT	Isaiah	44	9	XMD[	XMWDJHM	XMWD	CCMC	CCMCMCC	qal	ptcp	pl	m	unknown	verb	HM	J		W	nnnnnnn	nnnnnnn	חמודיהם	0		noH	-	-	1	1	0	1	nnnn	nnnn	last	W	1
228340	MT	Isaiah	46	1	<MS[	<MWSWT	<MWS	CCMC	CCMCMC	qal	ptcp	pl	f	unknown	verb		WT			nnnnnn	nnnnnn	עמוסות	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
228367	MT	Isaiah	46	3	<MS[	<MSJM	<MS	CCC	CCCMC	qal	ptcp	pl	m	unknown	verb		JM		H	nnnnn	nnnnn	עמסים	0		noH	-	-	0	1	0	1	nnn	nnn	last		0
228371	MT	Isaiah	46	3	NF>[	NF>JM	NF>	CCC	CCCMC	qal	ptcp	pl	m	unknown	verb		JM		H	nnnnn	nnnnn	נשאים	0		noH	-	-	0	1	0	1	nnn	nnn	last		0
228894	MT	Isaiah	48	6	NYR[	NYRWT	NYR	CCC	CCCMC	qal	ptcp	pl	f	unknown	verb		WT		W	nnnnn	nnnnn	נצרות	0		noH	-	-	0	1	0	1	nnn	nnn	last		0
229175	MT	Isaiah	49	2	BRR[	BRWR	BRWR	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	ברור	0		noH	-	-	0	0	0	0	nnnn	nnnn	last	W	1
229323	MT	Isaiah	49	9	>SR[	>SWRJM	>SWR	CCMC	CCMCMC	qal	ptcp	pl	m	unknown	verb		JM		L	nnnnnn	nnnnnn	אסורים	0		noH	-	-	0	1	0	1	nnnn	nnnn	last	W	1
230053	MT	Isaiah	51	10	G>L[	G>WLJM	G>WL	CCMC	CCMCMC	qal	ptcp	pl	m	unknown	verb		JM			nnnnnn	nnnnnn	גאולים	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
230589	MT	Isaiah	53	3	JD<[	JDW<	JDW<	MCMC	MCMC	qal	ptcp	sg	m	unknown	verb				W	nnnn	nnnn	ידוע	0		noH	-	-	0	1	0	0	nnnn	nnnn	last	W	1
230610	MT	Isaiah	53	4	NG<[	NGW<	NGW<	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	נגוע	0		noH	-	-	0	0	0	0	nnnn	nnnn	last	W	1
230797	MT	Isaiah	54	1	B<L[	B<WLH	B<WL	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H			nnnnn	nnnnn	בעולה	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
230866	MT	Isaiah	54	6	<ZB[	<ZWBH	<ZWB	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H			nnnnn	nnnnn	עזובה	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
230868	MT	Isaiah	54	6	<YB[	<YWBT	<YWB	CCMC	CCMCC	qal	ptcp	sg	f	unknown	verb		T		W	nnnnn	nnnnn	עצובת	0		noH	-	-	0	1	0	1	nnnn	nnnn	last	W	1
232040	MT	Isaiah	58	6	RYY[	RYWYJM	RYWY	CCMC	CCMCMC	qal	ptcp	pl	m	unknown	verb		JM			nnnnnn	nnnnnn	רצוצים	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
232809	MT	Isaiah	60	11	NHG[	NHWGJM	NHWG	CCMC	CCMCMC	qal	ptcp	pl	m	unknown	verb		JM			nnnnnn	nnnnnn	נהוגים	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
232866	MT	Isaiah	60	15	<ZB[	<ZWBH	<ZWB	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H			nnnnn	nnnnn	עזובה	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
232868	MT	Isaiah	60	15	FN>[	FNW>H	FNW>	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H		W	nnnnn	nnnnn	שנואה	0		noH	-	-	0	1	0	1	nnnn	nnnn	last	W	1
233046	MT	Isaiah	61	1	>SR[	>SWRJM	>SWR	CCMC	CCMCMC	qal	ptcp	pl	m	unknown	verb		JM		WL	nnnnnn	nnnnnn	אסורים	0		noH	-	-	0	1	0	1	nnnn	nnnn	last	W	1
233293	MT	Isaiah	62	4	<ZB[	<ZWBH	<ZWB	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H			nnnnn	nnnnn	עזובה	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
233309	MT	Isaiah	62	4	B<L[	B<WLH	B<WL	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H			nnnnn	nnnnn	בעולה	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
233455	MT	Isaiah	62	12	G>L[	G>WLJ	G>WL	CCMC	CCMCM	qal	ptcp	pl	m	unknown	verb		J			nnnnn	nnnnn	גאולי	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
233460	MT	Isaiah	62	12	DRC[	DRWCH	DRWC	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H			nnnnn	nnnnn	דרושה	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
233474	MT	Isaiah	63	1	HDR[	HDWR	HDWR	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	הדור	0		noH	-	-	0	0	0	0	nnnn	nnnn	last	W	1
234047	MT	Isaiah	65	6	KTB[	KTWBH	KTWB	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H			nnnnn	nnnnn	כתובה	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
234415	MT	Isaiah	65	23	BRK[	BRWKJ	BRWK	CCMC	CCMCM	qal	ptcp	pl	m	unknown	verb		J			nnnnn	nnnnn	ברוכי	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
235224	MT	Jeremiah	1	13	NPX[	NPWX	NPWX	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	נפוח	0		noH	-	-	0	0	0	0	nnnn	nnnn	last	W	1
235395	MT	Jeremiah	2	2	ZR<[	ZRW<H	ZRW<	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H			nnnnn	nnnnn	זרועה	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
237061	MT	Jeremiah	4	29	<ZB[	<ZWBH	<ZWB	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H			nnnnn	nnnnn	עזובה	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
237069	MT	Jeremiah	4	30	CDD[	CDWD	CDWD	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	שדוד	0		noH	-	-	0	0	0	0	nnnn	nnnn	last	W	1
237396	MT	Jeremiah	5	16	PTX[	PTWX	PTWX	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	פתוח	0		noH	-	-	0	0	0	0	nnnn	nnnn	last	W	1
238094	MT	Jeremiah	6	23	<RK[	<RWK	<RWK	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	ערוך	0		noH	-	-	0	0	0	0	nnnn	nnnn	last	W	1
239887	MT	Jeremiah	9	25	QYY[	QYWYJ	QYWY	CCMC	CCMCM	qal	ptcp	pl	m	unknown	verb		J			nnnnn	nnnnn	קצוצי	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
240358	MT	Jeremiah	11	3	>RR[	>RWR	>RWR	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	ארור	0		noH	-	-	0	0	0	0	nnnn	nnnn	last	W	1
243120	MT	Jeremiah	17	1	KTB[	KTWBH	KTWB	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H			nnnnn	nnnnn	כתובה	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
243127	MT	Jeremiah	17	1	XRC=[	XRWCH	XRWC	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H			nnnnn	nnnnn	חרושה	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
243194	MT	Jeremiah	17	5	>RR[	>RWR	>RWR	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	ארור	0		noH	-	-	0	0	0	0	nnnn	nnnn	last	W	1
243235	MT	Jeremiah	17	7	BRK[	BRWK	BRWK	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	ברוך	0		noH	-	-	0	0	0	0	nnnn	nnnn	last	W	1
243250	MT	Jeremiah	17	8	CTL[	CTWL	CTWL	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	שתול	0		noH	-	-	0	0	0	0	nnnn	nnnn	last	W	1
243952	MT	Jeremiah	18	15	SLL[	SLWLH	SLWL	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H			nnnnn	nnnnn	סלולה	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
244069	MT	Jeremiah	18	21	HRG[	HRGJ	HRG	CCC	CCCM	qal	ptcp	pl	m	unknown	verb		J			nnnn	nnnn	הרגי	0		noH	-	-	0	0	0	1	nnn	nnn	last		0
244762	MT	Jeremiah	20	9	<YR[	<YR	<YR	CCC	CCC	qal	ptcp	sg	m	unknown	verb					nnn	nnn	עצר	0		noH	-	-	0	0	0	0	nnn	nnn	last		0
244848	MT	Jeremiah	20	14	>RR[	>RWR	>RWR	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	ארור	0		noH	-	-	0	0	0	0	nnnn	nnnn	last	W	1
244860	MT	Jeremiah	20	14	BRK[	BRWK	BRWK	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	ברוך	0		noH	-	-	0	0	0	0	nnnn	nnnn	last	W	1
244861	MT	Jeremiah	20	15	>RR[	>RWR	>RWR	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	ארור	0		noH	-	-	0	0	0	0	nnnn	nnnn	last	W	1
245243	MT	Jeremiah	21	12	GZL[	GZWL	GZWL	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	גזול	0		noH	-	-	0	0	0	0	nnnn	nnnn	last	W	1
245347	MT	Jeremiah	22	3	GZL[	GZWL	GZWL	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	גזול	0		noH	-	-	0	0	0	0	nnnn	nnnn	last	W	1
245605	MT	Jeremiah	22	14	SPN[	SPWN	SPWN	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb				W	nnnn	nnnn	ספון	0		noH	-	-	0	1	0	0	nnnn	nnnn	last	W	1
245867	MT	Jeremiah	22	28	NPY[	NPWY	NPWY	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	נפוץ	0		noH	-	-	0	0	0	0	nnnn	nnnn	last	W	1
247310	MT	Jeremiah	25	13	KTB[	KTWB	KTWB	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb				H	nnnn	nnnn	כתוב	0		noH	-	-	0	1	0	0	nnnn	nnnn	last	W	1
247518	MT	Jeremiah	25	23	QYY[	QYWYJ	QYWY	CCMC	CCMCM	qal	ptcp	pl	m	unknown	verb		J			nnnnn	nnnnn	קצוצי	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
251502	MT	Jeremiah	32	2	KL>[	KLW>	KLW>	CCMC	CCMM	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	כלוא	0		noH	-	-	0	0	0	0	nnnn	nnnn	last	W	1
251711	MT	Jeremiah	32	11	XTM[	XTWM	XTWM	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb				H	nnnn	nnnn	חתום	0		noH	-	-	0	1	0	0	nnnn	nnnn	last	W	1
251789	MT	Jeremiah	32	14	XTM[	XTWM	XTWM	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb				H	nnnn	nnnn	חתום	0		noH	-	-	0	1	0	0	nnnn	nnnn	last	W	1
251898	MT	Jeremiah	32	19	PQX[	PQXWT	PQX	CCC	CCCMC	qal	ptcp	pl	f	unknown	verb		WT			nnnnn	nnnnn	פקחות	0		noH	-	-	0	0	0	1	nnn	nnn	last		0
252567	MT	Jeremiah	33	1	<YR[	<YWR	<YWR	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	עצור	0		noH	-	-	0	0	0	0	nnnn	nnnn	last	W	1
252615	MT	Jeremiah	33	4	NTY[	NTYJM	NTY	CCC	CCCMC	qal	ptcp	pl	m	unknown	verb		JM		H	nnnnn	nnnnn	נתצים	0		noH	-	-	0	1	0	1	nnn	nnn	last		0
254335	MT	Jeremiah	36	5	<YR[	<YWR	<YWR	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	עצור	0		noH	-	-	0	0	0	0	nnnn	nnnn	last	W	1
256696	MT	Jeremiah	39	15	<YR[	<YWR	<YWR	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	עצור	0		noH	-	-	0	0	0	0	nnnn	nnnn	last	W	1
256806	MT	Jeremiah	40	1	>SR[	>SWR	>SWR	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	אסור	0		noH	-	-	0	0	0	0	nnnn	nnnn	last	W	1
257429	MT	Jeremiah	41	5	QR<[	QR<J	QR<	CCC	CCCM	qal	ptcp	pl	m	unknown	verb		J		W	nnnn	nnnn	קרעי	0		noH	-	-	0	1	0	1	nnn	nnn	last		0
260511	MT	Jeremiah	48	10	>RR[	>RWR	>RWR	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	ארור	0		noH	-	-	0	0	0	0	nnnn	nnnn	last	W	1
260517	MT	Jeremiah	48	10	>RR[	>RWR	>RWR	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb				W	nnnn	nnnn	ארור	0		noH	-	-	0	1	0	0	nnnn	nnnn	last	W	1
260935	MT	Jeremiah	48	37	GR<[	GR<H	GR<	CCC	CCCM	qal	ptcp	sg	f	unknown	verb		H			nnnn	nnnn	גרעה	0		noH	-	-	0	0	0	1	nnn	nnn	last		0
261387	MT	Jeremiah	49	14	CLX[	CLWX	CLWX	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	שלוח	0		noH	-	-	0	0	0	0	nnnn	nnnn	last	W	1
261483	MT	Jeremiah	49	19	BXR[	BXWR	BXWR	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	בחור	0		noH	-	-	0	0	0	0	nnnn	nnnn	last	W	1
261728	MT	Jeremiah	49	32	QYY[	QYWYJ	QYWY	CCMC	CCMCM	qal	ptcp	pl	m	unknown	verb		J			nnnnn	nnnnn	קצוצי	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
262175	MT	Jeremiah	50	17	PZR[	PZWRH	PZWR	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H			nnnnn	nnnnn	פזורה	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
262477	MT	Jeremiah	50	33	<CQ[	<CWQJM	<CWQ	CCMC	CCMCMC	qal	ptcp	pl	m	unknown	verb		JM			nnnnnn	nnnnnn	עשוקים	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
262652	MT	Jeremiah	50	42	<RK[	<RWK	<RWK	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	ערוך	0		noH	-	-	0	0	0	0	nnnn	nnnn	last	W	1
262693	MT	Jeremiah	50	44	BXR[	BXWR	BXWR	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	בחור	0		noH	-	-	0	0	0	0	nnnn	nnnn	last	W	1
263824	MT	Jeremiah	51	60	KTB[	KTBJM	KTB	CCC	CCCMC	qal	ptcp	pl	m	unknown	verb		JM		H	nnnnn	nnnnn	כתבים	0		noH	-	-	0	1	0	1	nnn	nnn	last		0
264437	MT	Jeremiah	52	21	NBB[	NBWB	NBWB	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	נבוב	0		noH	-	-	0	0	0	0	nnnn	nnnn	last	W	1
264936	MT	Ezekiel	1	11	PRD[	PRDWT	PRD	CCC	CCCMC	qal	ptcp	pl	f	unknown	verb		WT			nnnnn	nnnnn	פרדות	0		noH	-	-	0	0	0	1	nnn	nnn	last		0
265497	MT	Ezekiel	2	9	CLX[	CLWXH	CLWX	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H			nnnnn	nnnnn	שלוחה	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
265511	MT	Ezekiel	2	10	KTB[	KTWBH	KTWB	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H			nnnnn	nnnnn	כתובה	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
265516	MT	Ezekiel	2	10	KTB[	KTWB	KTWB	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb				W	nnnn	nnnn	כתוב	0		noH	-	-	0	1	0	0	nnnn	nnnn	last	W	1
265609	MT	Ezekiel	3	5	CLX[	CLWX	CLWX	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	שלוח	0		noH	-	-	0	0	0	0	nnnn	nnnn	last	W	1
265742	MT	Ezekiel	3	12	BRK[	BRWK	BRWK	CCMC	CCMC	qal	ptcp	sg	m	unknown	verb					nnnn	nnnn	ברוך	0		noH	-	-	0	0	0	0	nnnn	nnnn	last	W	1
266220	MT	Ezekiel	4	7	XFP[	XFWPH	XFWP	CCMC	CCMCM	qal	ptcp	sg	f	unknown	verb		H			nnnnn	nnnnn	חשופה	0		noH	-	-	0	0	0	1	nnnn	nnnn	last	W	1
