tf_id	scroll	book	chapter	verse	lex	g_cons	stem	pattern	pattern_g_cons	vs	vt	nu	gn	ps	sp	prs	nme	hloc	prefix_g_cons	rec_signs	cor_signs	heb_g_cons	rec_signs_stem	cor_signs_stem	type	vowel_letter	has_vowel_letter
1926812	1Q8	Isaiah	64	1	JD<[	HWDJ<	HWDJ<	CMCMC	CMCMC	hif	infc	NA		NA	verb				L	rrrrr	nnnnn	הודיע	rrrrr	nnnnn	first	W	1
1926823	1Q8	Isaiah	64	2	JR>[	NWR>WT	NWR>	CMCC	CMCCMC	nif	ptca	pl	f	NA	verb		WT			rrrrrr	nnnnnn	נוראות	rrrr	nnnn	first	W	1
1927352	1Q8	Isaiah	66	9	JLD[	>WLJD	>WLJD	CMCMC	CMCMC	hif	impf	sg		p1	verb					rrrrr	nnnnn	אוליד	rrrrr	nnnnn	first	W	1
1927358	1Q8	Isaiah	66	9	JLD[	MWLJD	MWLJD	CMCMC	CMCMC	hif	ptca	sg	m	NA	verb				H	rnnnn	nnnnn	מוליד	rnnnn	nnnnn	first	W	1
1927445	1Q8	Isaiah	66	14	JD<[	NWD<H	NWD<H	CMCCM	CMCCM	nif	perf	sg	f	p3	verb				W	nnrrr	nnnnn	נודעה	nnrrr	nnnnn	first	W	1
1927957	1Q10	Psalms	119	33	JRH[	HWRNJ	HWR	CMC	CMCCM	hif	impv	sg	m	NA	verb	NJ				rrrrr	nnnnn	הורני	rrr	nnn	first	W	1
1928268	1Q12	Psalms	44	3	JRC[	HWRCT	HWRCT	CMCCC	CMCCC	hif	perf	sg	m	p2	verb					rrrrr	nnnnn	הורשת	rrrrr	nnnnn	first	W	1
1928285	1Q12	Psalms	44	4	JC<[	HWCJ<H	HWCJ<H	CMCMCM	CMCMCM	hif	perf	sg	f	p3	verb					rrnnnn	nnnnnn	הושיעה	rrnnnn	nnnnnn	first	W	1
1928321	1Q12	Psalms	44	7	JC<[	TWCJ<NJ	TWCJ<	CMCMC	CMCMCCM	hif	impf	sg	f	p3	verb	NJ				rrrrrrr	nnnnnnn	תושיעני	rrrrr	nnnnn	first	W	1
1928324	1Q12	Psalms	44	8	JC<[	HWC<TNW	HWC<T	CMCCC	CMCCCCM	hif	perf	sg	m	p2	verb	NW				rrrrrrr	nnnnnnn	הושעתנו	rrrrr	nnnnn	first	W	1
1928478	1Q13	Deuteronomy	5	6	JY>[	HWY>TJK	HWY>TJ	CMCMCM	CMCMCMC	hif	perf	sg		p1	verb	K				rrrrrrr	nnnnnnn	הוצאתיך	rrrrrr	nnnnnn	first	W	1
1928649	1Q13	Deuteronomy	5	15	JY>[	JWYJ>K	JWYJ>	CMCMC	CMCMCC	hif	wayq	sg	m	p3	verb	K			W	rrrrrr	nnnnnn	יוציאך	rrrrr	nnnnn	first	W	1
1928897	1Q13	Deuteronomy	10	17	JR>[	NWR>	NWR>	CMCM	CMCM	nif	ptca	sg	m	NA	verb				WH	rrrr	nnnn	נורא	rrrr	nnnn	first	W	1
1928925	1Q13	Deuteronomy	10	21	JR>[	NWR>T	NWR>	CMCC	CMCCC	nif	ptca	pl	f	NA	verb		T		H	nnnnr	nnnnn	נוראת	nnnn	nnnn	first	W	1
1929107	1Q13	Exodus	13	3	JY>[	HWYJ>	HWYJ>	CMCMM	CMCMM	hif	perf	sg	m	p3	verb					rrrrr	nnnnn	הוציא	rrrrr	nnnnn	first	W	1
1929178	1Q13	Exodus	13	9	JY>[	HWY>K	HWY>	CMCC	CMCCC	hif	perf	sg	m	p3	verb	K				rrrrr	nnnnn	הוצאך	rrrr	nnnn	first	W	1
1930142	2Q2	Exodus	7	4	JY>[	HWY>TJ	HWY>TJ	CMCMCM	CMCMCM	hif	perf	sg		p1	verb				W	rrrrrr	nnnnnn	הוצאתי	rrrrrr	nnnnnn	first	W	1
1930172	2Q2	Exodus	9	28	JSP[	TWSPWN	TWSPW	CMCCM	CMCCMC	hif	impf	pl	m	p2	verb	N				rrrrrr	nnnnnn	תוספון	rrrrr	nnnnn	first	W	1
1930300	2Q2	Exodus	11	6	JSP[	TWSP	TWSP	CMCC	CMCC	hif	impf	sg	f	p3	verb					rrrr	nnnn	תוסף	rrrr	nnnn	first	W	1
1930453	2Q2	Exodus	12	39	JY>[	HWYJ>W	HWYJ>W	CMCMCM	CMCMCM	hif	perf	pl		p3	verb					rrrrrr	nnnnnn	הוציאו	rrrrrr	nnnnnn	first	W	1
1931144	2Q3	Exodus	34	10	JR>[	NWR>	NWR>	CMCM	CMCM	nif	ptca	sg	m	NA	verb					rrrr	nnnn	נורא	rrrr	nnnn	first	W	1
1931631	2Q7	Numbers	33	52	JRC[	HWRCTMH	HWRCTMH	CMCCCCM	CMCCCCM	hif	perf	pl	m	p2	verb				W	rrrrrrn	nnnnnnn	הורשתמה	rrrrrrn	nnnnnnn	first	W	1
1931656	2Q7	Numbers	33	53	JRC[	HWRCTMH	HWRCTMH	CMCCCCM	CMCCCCM	hif	perf	pl	m	p2	verb				W	rrrrrrr	nnnnnnn	הורשתמה	rrrrrrr	nnnnnnn	first	W	1
1932146	2Q13	Jeremiah	42	11	JC<[	HWCJ<	HWCJ<	CMCMC	CMCMC	hif	infc	NA		NA	verb				L	rrrrr	nnnnn	הושיע	rrrrr	nnnnn	first	W	1
1932455	2Q13	Jeremiah	46	27	JC<[	MWCJ<KH	MWCJ<	CMCMC	CMCMCCM	hif	ptca	sg	m	NA	verb	KH				nnnnnnn	nnnnnnn	מושיעכה	nnnnn	nnnnn	first	W	1
1932553	2Q13	Jeremiah	47	2	JLL[	HJLJL	HJLJL	CMCMC	CMCMC	hif	perf	sg	m	p3	verb				W	rrrrr	nnnnn	היליל	rrrrr	nnnnn	first	J	1
1932771	2Q13	Jeremiah	48	31	JLL[	>JLJL	>JLJL	CMCMC	CMCMC	hif	impf	sg		p1	verb					nnnnn	nnnnn	איליל	nnnnn	nnnnn	first	J	1
1932928	2Q13	Jeremiah	48	39	JLL[	HJLJLW	HJLJLW	CCCMCM	CCCMCM	hif	perf	pl		p3	verb					rrrrrr	nnnnnn	הילילו	rrrrrr	nnnnnn	first	J	1
1933176	2Q14	Psalms	103	7	JD<[	JWDJ<	JWDJ<	CMCMC	CMCMC	hif	impf	sg	m	p3	verb					rrrrr	nnnnn	יודיע	rrrrr	nnnnn	first	W	1
1933382	2Q16	Ruth	2	14	JTR[	TTR	TTR	CCC	CCC	hif	wayq	sg	f	p3	verb				W	nrr	nnn	תתר	nrr	nnn	first		0
1933452	2Q16	Ruth	2	18	JY>[	TWY>	TWY>	CMCM	CMCM	hif	wayq	sg	f	p3	verb				W	nnnn	nnnn	תוצא	nnnn	nnnn	first	W	1
1933458	2Q16	Ruth	2	18	JTR[	HWTRH	HWTRH	CMCCM	CMCCM	hif	perf	sg	f	p3	verb					nnnnn	nnnnn	הותרה	nnnnn	nnnnn	first	W	1
1934001	3Q3	Lamentations	1	12	JGH[	HWGH	HWGH	CMCM	CMCM	hif	perf	sg	m	p3	verb					nnnr	nnnn	הוגה	nnnr	nnnn	first	W	1
1934836	4Q1	Genesis	37	5	JSP[	JWSPW	JWSPW	CMCCM	CMCCM	hif	wayq	pl	m	p3	verb				W	rrrrr	nnnnn	יוספו	rrrrr	nnnnn	first	W	1
1934939	4Q1	Genesis	37	25	JRD[	HWRJD	HWRJD	CMCMC	CMCMC	hif	infc	NA		NA	verb				L	rrrrr	nnnnn	הוריד	rrrrr	nnnnn	first	W	1
1935593	4Q1	Genesis	49	4	JTR[	TWTR	TWTR	CMCC	CMCC	hif	impf	sg	m	p2	verb					rrrr	nnnn	תותר	rrrr	nnnn	first	W	1
1935712	4Q1	Exodus	1	10	JSP[	NWSP	NWSP	CMCC	CMCC	nif	perf	sg	m	p3	verb				W	rrnn	nnnn	נוסף	rrnn	nnnn	first	W	1
1936043	4Q1	Exodus	3	10	JY>[	HWY>	HWY>	CMCM	CMCM	hif	impv	sg	m	NA	verb				W	nnnn	nnnn	הוצא	nnnn	nnnn	first	W	1
1936065	4Q1	Exodus	3	11	JY>[	>WYJ>	>WYJ>	CMCMM	CMCMM	hif	impf	sg		p1	verb					nnnnn	nnnnn	אוציא	nnnnn	nnnnn	first	W	1
1936086	4Q1	Exodus	3	12	JY>[	HWYJ>K	HWYJ>	CMCMC	CMCMCC	hif	infc	NA		NA	verb	K			B	nnnnnn	nnnnnn	הוציאך	nnnnn	nnnnn	first	W	1
1936323	4Q1	Exodus	4	6	JY>[	JWY>H	JWY>	CMCC	CMCCM	hif	wayq	sg	m	p3	verb	H			W	rrrrr	nnnnn	יוצאה	rrrr	nnnn	first	W	1
1936345	4Q1	Exodus	4	7	JY>[	JWY>H	JWY>	CMCC	CMCCM	hif	wayq	sg	m	p3	verb	H			W	rrrrr	nnnnn	יוצאה	rrrr	nnnn	first	W	1
1936599	4Q1	Exodus	5	7	JSP[	T>SPWN	T>SPW	CCCCM	CCCCMC	hif	impf	pl	m	p2	verb	N				rrrrrr	nnnnnn	תאספון	rrrrr	nnnnn	first		0
1936841	4Q1	Exodus	6	6	JY>[	HWY>TJ	HWY>TJ	CMCMCM	CMCMCM	hif	perf	sg		p1	verb				W	rrrrrr	nnnnnn	הוצאתי	rrrrrr	nnnnnn	first	W	1
1936881	4Q1	Exodus	6	7	JY>[	MWYJ>	MWYJ>	CMCMM	CMCMM	hif	ptca	sg	m	NA	verb				H	nnnnn	nnnnn	מוציא	nnnnn	nnnnn	first	W	1
1936999	4Q1	Exodus	6	13	JY>[	HWYJ>	HWYJ>	CMCMM	CMCMM	hif	infc	NA		NA	verb				L	rrrrr	nnnnn	הוציא	rrrrr	nnnnn	first	W	1
1937171	4Q1	Exodus	7	5	JY>[	HWY>TJ	HWY>TJ	CMCMCM	CMCMCM	hif	perf	sg		p1	verb				W	rrrrrr	nnnnnn	הוצאתי	rrrrrr	nnnnnn	first	W	1
1937945	4Q2	Genesis	1	12	JY>[	TWY>	TWY>	CMCM	CMCM	hif	wayq	sg	f	p3	verb				W	nnnn	nnnn	תוצא	nnnn	nnnn	first	W	1
1938197	4Q2	Genesis	1	24	JY>[	TWY>	TWY>	CMCM	CMCM	hif	impf	sg	f	p3	verb					nnnn	nnnn	תוצא	nnnn	nnnn	first	W	1
1938445	4Q2	Genesis	4	2	JSP[	TSP	TSP	CCC	CCC	hif	wayq	sg	f	p3	verb				W	rnn	nnn	תסף	rnn	nnn	first		0
1938532	4Q2	Genesis	4	7	JVB[	TJVJB	TJVJB	CMCMC	CMCMC	hif	impf	sg	m	p2	verb					nnnnn	nnnnn	תיטיב	nnnnn	nnnnn	first	J	1
1938537	4Q2	Genesis	4	7	JVB[	TJVJB	TJVJB	CMCMC	CMCMC	hif	impf	sg	m	p2	verb					rrrrr	nnnnn	תיטיב	rrrrr	nnnnn	first	J	1
1938618	4Q2	Genesis	5	13	JLD[	HWLJDW	HWLJD	CMCMC	CMCMCM	hif	infc	NA		NA	verb	W				rrrrrr	nnnnnn	הולידו	rrrrr	nnnnn	first	W	1
1938711	4Q3	Genesis	40	20	JLD[	HLDT	HLDT	CCCC	CCCC	hof	infc	NA		NA	verb					rrrr	nnnn	הלדת	rrrr	nnnn	first		0
1939107	4Q4	Genesis	1	24	JY>[	TWY>	TWY>	CMCM	CMCM	hif	impf	sg	f	p3	verb					rnnr	nnnn	תוצא	rnnr	nnnn	first	W	1
1939392	4Q5	Genesis	40	20	JLD[	HWLD	HWLD	CMCC	CMCC	hof	infc	NA		NA	verb					nnnn	nnnn	הולד	nnnn	nnnn	first	W	1
1939683	4Q5	Genesis	41	39	JD<[	HWDJ<	HWDJ<	CMCMC	CMCMC	hif	infc	NA		NA	verb					rrrrr	nnnnn	הודיע	rrrrr	nnnnn	first	W	1
1939859	4Q5	Genesis	43	9	JYG[	HYGTHW	HYGT	CCCC	CCCCCM	hif	perf	sg		p1	verb	HW			W	nnnnnn	nnnnnn	הצגתהו	nnnn	nnnn	first		0
1939896	4Q5	Genesis	43	11	JRD[	HWRJDW	HWRJDW	CMCMCM	CMCMCM	hif	impv	pl	m	NA	verb				W	rrrrrr	nnnnnn	הורידו	rrrrrr	nnnnnn	first	W	1
1940011	4Q5	Genesis	49	8	JDH[	JWDWK	JWDW	CMCM	CMCMC	hif	impf	pl	m	p3	verb	K				rrrrr	nnnnn	יודוך	rrrr	nnnn	first	W	1
1940161	4Q6	Genesis	48	5	JLD[	NWLDJM	NWLD	CMCC	CMCCMC	nif	ptca	pl	m	NA	verb		JM		H	rrrrrr	nnnnnn	נולדים	rrrr	nnnn	first	W	1
1940186	4Q6	Genesis	48	6	JLD[	HWLDT	HWLDT	CMCCC	CMCCC	hif	perf	sg	m	p2	verb					nnnnn	nnnnn	הולדת	nnnnn	nnnnn	first	W	1
1941098	4Q9	Genesis	41	39	JD<[	HWDJ<	HWDJ<	CMCMC	CMCMC	hif	infc	NA		NA	verb					nnnnn	nnnnn	הודיע	nnnnn	nnnnn	first	W	1
1941366	4Q9	Genesis	42	38	JRD[	HWRDTM	HWRDT	CMCCC	CMCCCC	hif	perf	pl	m	p2	verb		M		W	rrrrrr	nnnnnn	הורדתם	rrrrr	nnnnn	first	W	1
1941462	4Q9	Genesis	43	7	JRD[	HWRJDW	HWRJDW	CMCMCM	CMCMCM	hif	impv	pl	m	NA	verb					rrrrrr	nnnnnn	הורידו	rrrrrr	nnnnnn	first	W	1
1942355	4Q11	Exodus	8	14	JY>[	HWYJ>	HWYJ>	CMCMM	CMCMM	hif	infc	NA		NA	verb				L	rrrrr	nnnnn	הוציא	rrrrr	nnnnn	first	W	1
1942525	4Q11	Exodus	9	28	JSP[	TSPWN	TSPW	CCCM	CCCMC	hif	impf	pl	m	p2	verb	N				rrrrr	nnnnn	תספון	rrrr	nnnn	first		0
1942596	4Q11	Exodus	9	34	JSP[	JSP	JSP	CCC	CCC	hif	wayq	sg	m	p3	verb				W	rrr	nnn	יסף	rrr	nnn	first		0
1942791	4Q11	Exodus	11	6	JSP[	TSP	TSP	CCC	CCC	hif	impf	sg	f	p3	verb					rrr	nnn	תסף	rrr	nnn	first		0
1943086	4Q11	Exodus	12	10	JTR[	TWTJRW	TWTJRW	CMCMCM	CMCMCM	hif	impf	pl	m	p2	verb					nnnnnn	nnnnnn	תותירו	nnnnnn	nnnnnn	first	W	1
1943092	4Q11	Exodus	12	10	JTR[	NTR	NTR	CCC	CCC	nif	ptca	sg	m	NA	verb				WH	rrr	nnn	נתר	rrr	nnn	first		0
1943221	4Q11	Exodus	12	46	JY>[	TWYJ>	TWYJ>	CMCMM	CMCMM	hif	impf	sg	m	p2	verb					rrrrr	nnnnn	תוציא	rrrrr	nnnnn	first	W	1
1943505	4Q11	Exodus	16	3	JY>[	HWY>TM	HWY>T	CMCMC	CMCMCC	hif	perf	pl	m	p2	verb		M			nnnrrr	nnnnnn	הוצאתם	nnnrr	nnnnn	first	W	1
1943588	4Q11	Exodus	16	6	JY>[	HWYJ>	HWYJ>	CMCMM	CMCMM	hif	perf	sg	m	p3	verb					rrrrn	nnnnn	הוציא	rrrrn	nnnnn	first	W	1
1943692	4Q11	Exodus	16	19	JTR[	JWTR	JWTR	CMCC	CMCC	hif	impf	sg	m	p3	verb					rrrr	nnnn	יותר	rrrr	nnnn	first	W	1
1943703	4Q11	Exodus	16	20	JTR[	JWTRW	JWTRW	CMCCM	CMCCM	hif	wayq	pl	m	p3	verb				W	rrrrr	nnnnn	יותרו	rrrrr	nnnnn	first	W	1
1943940	4Q11	Exodus	16	35	JCB[	NWCBT	NWCBT	CMCCC	CMCCC	nif	ptca	sg	f	NA	verb					rrrrr	nnnnn	נושבת	rrrrr	nnnnn	first	W	1
1944270	4Q11	Exodus	18	20	JD<[	HWD<T	HWD<T	CMCCC	CMCCC	hif	perf	sg	m	p2	verb				W	nrrrr	nnnnn	הודעת	nrrrr	nnnnn	first	W	1
1944443	4Q11	Exodus	20	2	JY>[	HWY>TJK	HWY>TJ	CMCMCM	CMCMCMC	hif	perf	sg		p1	verb	K				rnnnnnn	nnnnnnn	הוצאתיך	rnnnnn	nnnnnn	first	W	1
1945933	4Q13	Exodus	1	20	JVB[	JVB	JVB	CCC	CCC	hif	wayq	sg	m	p3	verb				W	nnn	nnn	יטב	nnn	nnn	first		0
1946081	4Q13	Exodus	2	7	JNQ[	MJNQT	MJNQT	CMCCC	CMCCC	hif	ptca	sg	f	NA	verb					rrrrr	nnnnn	מינקת	rrrrr	nnnnn	first	J	1
1946086	4Q13	Exodus	2	7	JNQ[	HJNQH	HJNQH	CCCCM	CCCCM	hif	perf	sg	f	p3	verb				W	nnnnn	nnnnn	הינקה	nnnnn	nnnnn	first	J	1
1946121	4Q13	Exodus	2	9	JNQ[	HJNJQHW	HJNJQ	CMCMC	CMCMCCM	hif	impv	sg	f	NA	verb	HW			W	rrrrrrr	nnnnnnn	היניקהו	rrrrr	nnnnn	first	J	1
1946135	4Q13	Exodus	2	9	JNQ[	TJNJQHW	TJNJQ	CMCMC	CMCMCCM	hif	wayq	sg	f	p3	verb	HW			W	rrrrrrr	nnnnnnn	תיניקהו	rrrrr	nnnnn	first	J	1
1946267	4Q13	Exodus	2	14	JD<[	NWD<	NWD<	CMCC	CMCC	nif	perf	sg	m	p3	verb					nnnn	nnnn	נודע	nnnn	nnnn	first	W	1
1946337	4Q13	Exodus	2	17	JC<[	JCJ<N	JCJ<	MCMC	MCMCC	hif	wayq	sg	m	p3	verb	N			W	rrrnn	nnnnn	ישיען	rrrn	nnnn	first		0
1946733	4Q13	Exodus	4	6	JY>[	JWY>H	JWY>	CMCC	CMCCM	hif	wayq	sg	m	p3	verb	H			W	rrrrr	nnnnn	יוצאה	rrrr	nnnn	first	W	1
1946755	4Q13	Exodus	4	7	JY>[	JWYJ>H	JWYJ>	CMCMC	CMCMCM	hif	wayq	sg	m	p3	verb	H			W	rrrrrr	nnnnnn	יוציאה	rrrrr	nnnnn	first	W	1
1946840	4Q13	Exodus	5	7	JSP[	T>SPWN	T>SPW	CCCCM	CCCCMC	hif	impf	pl	m	p2	verb	N				rrrrrr	nnnnnn	תאספון	rrrrr	nnnnn	first		0
1947700	4Q14	Exodus	8	14	JY>[	HWYJ>	HWYJ>	CMCMM	CMCMM	hif	infc	NA		NA	verb				L	rrrrr	nnnnn	הוציא	rrrrr	nnnnn	first	W	1
1948272	4Q14	Exodus	9	28	JSP[	TSPWN	TSPW	CCCM	CCCMC	hif	impf	pl	m	p2	verb	N				nnnnn	nnnnn	תספון	nnnn	nnnn	first		0
1948388	4Q14	Exodus	9	34	JSP[	JSP	JSP	CCC	CCC	hif	wayq	sg	m	p3	verb				W	rrn	nnn	יסף	rrn	nnn	first		0
1948819	4Q14	Exodus	10	15	JTR[	HWTJR	HWTJR	CMCMC	CMCMC	hif	perf	sg	m	p3	verb					rrrrr	nnnnn	הותיר	rrrrr	nnnnn	first	W	1
1948824	4Q14	Exodus	10	15	JTR[	NWTR	NWTR	CMCC	CMCC	nif	perf	sg	m	p3	verb					nnnn	nnnn	נותר	nnnn	nnnn	first	W	1
1949005	4Q14	Exodus	10	24	JYG[	JYG	JYG	CCC	CCC	hof	impf	sg	m	p3	verb					rrr	nnn	יצג	rrr	nnn	first		0
1949324	4Q14	Exodus	12	39	JY>[	HWYJ>W	HWYJ>W	CMCMCM	CMCMCM	hif	perf	pl		p3	verb					nnnnnn	nnnnnn	הוציאו	nnnnnn	nnnnnn	first	W	1
1949396	4Q14	Exodus	12	42	JY>[	HWYJ>M	HWYJ>	CMCMC	CMCMCC	hif	infc	NA		NA	verb	M			L	rrrrrr	nnnnnn	הוציאם	rrrrr	nnnnn	first	W	1
1949458	4Q14	Exodus	12	46	JY>[	TWYJ>	TWYJ>	CMCMM	CMCMM	hif	impf	sg	m	p2	verb					nnnnn	nnnnn	תוציא	nnnnn	nnnnn	first	W	1
1949840	4Q14	Exodus	14	11	JY>[	HWYJ>NW	HWYJ>	CMCMC	CMCMCCM	hif	infc	NA		NA	verb	NW			L	rrrrrrr	nnnnnnn	הוציאנו	rrrrr	nnnnn	first	W	1
1949911	4Q14	Exodus	15	9	JRC[	TWRJCMW	TWRJC	CMCMC	CMCMCCM	hif	impf	sg	f	p3	verb	MW				rrrrrrr	nnnnnnn	תורישמו	rrrrr	nnnnn	first	W	1
1949936	4Q14	Exodus	15	11	JR>[	NWR>	NWR>	CMCM	CMCM	nif	ptca	sg	m	NA	verb					rrrr	nnnn	נורא	rrrr	nnnn	first	W	1
1950478	4Q14	Exodus	18	1	JY>[	HWYJ>	HWYJ>	CMCMM	CMCMM	hif	perf	sg	m	p3	verb					rrrrr	nnnnn	הוציא	rrrrr	nnnnn	first	W	1
1950862	4Q15	Exodus	13	16	JY>[	HWYJ>NW	HWYJ>	CMCMC	CMCMCCM	hif	perf	sg	m	p3	verb	NW				rrrrrrr	nnnnnnn	הוציאנו	rrrrr	nnnnn	first	W	1
1950920	4Q16	Exodus	13	3	JY>[	HWYJ>	HWYJ>	CMCMM	CMCMM	hif	perf	sg	m	p3	verb					rrrrr	nnnnn	הוציא	rrrrr	nnnnn	first	W	1
1952143	4Q19	Exodus	6	3	JD<[	NWD<TJ	NWD<TJ	CMCCCM	CMCCCM	nif	perf	sg		p1	verb					rrrrnn	nnnnnn	נודעתי	rrrrnn	nnnnnn	first	W	1
1952191	4Q19	Exodus	6	6	JY>[	HWY>TJ	HWY>TJ	CMCMCM	CMCMCM	hif	perf	sg		p1	verb				W	rrrrrr	nnnnnn	הוצאתי	rrrrrr	nnnnnn	first	W	1
1952368	4Q22	Exodus	6	26	JY>[	HWYJ>W	HWYJ>W	CMCMCM	CMCMCM	hif	impv	pl	m	NA	verb					nnnnnn	nnnnnn	הוציאו	nnnnnn	nnnnnn	first	W	1
1952386	4Q22	Exodus	6	27	JY>[	HWYJ>	HWYJ>	CMCMM	CMCMM	hif	infc	NA		NA	verb				L	nnnnn	nnnnn	הוציא	nnnnn	nnnnn	first	W	1
1952509	4Q22	Exodus	7	4	JY>[	HWY>TJ	HWY>TJ	CMCMCM	CMCMCM	hif	perf	sg		p1	verb				W	rrrnnn	nnnnnn	הוצאתי	rrrnnn	nnnnnn	first	W	1
1952536	4Q22	Exodus	7	5	JY>[	HWY>TJ	HWY>TJ	CMCMCM	CMCMCM	hif	perf	sg		p1	verb					rrrrrr	nnnnnn	הוצאתי	rrrrrr	nnnnnn	first	W	1
1953057	4Q22	Exodus	8	14	JY>[	HWYJ>	HWYJ>	CMCMM	CMCMM	hif	infc	NA		NA	verb				L	rrrrr	nnnnn	הוציא	rrrrr	nnnnn	first	W	1
1954274	4Q22	Exodus	10	24	JYG[	JYG	JYG	CCC	CCC	hof	impf	sg	m	p3	verb					nnn	nnn	יצג	nnn	nnn	first		0
1954627	4Q22	Exodus	12	17	JY>[	HWY>TJ	HWY>TJ	CMCMCM	CMCMCM	hif	perf	sg		p1	verb					rrrrrr	nnnnnn	הוצאתי	rrrrrr	nnnnnn	first	W	1
1954888	4Q22	Exodus	12	39	JY>[	HWYJ>W	HWYJ>W	CMCMCM	CMCMCM	hif	perf	pl		p3	verb					rrrrrr	nnnnnn	הוציאו	rrrrrr	nnnnnn	first	W	1
1954920	4Q22	Exodus	13	3	JY>[	HWYJ>	HWYJ>	CMCMM	CMCMM	hif	perf	sg	m	p3	verb					nnrrr	nnnnn	הוציא	nnrrr	nnnnn	first	W	1
1955254	4Q22	Exodus	15	25	JRH[	JWRHW	JWR	CMC	CMCCM	hif	wayq	sg	m	p3	verb	HW			W	rrrrr	nnnnn	יורהו	rrr	nnn	first	W	1
1955399	4Q22	Exodus	16	6	JY>[	HWYJ>	HWYJ>	CMCMM	CMCMM	hif	perf	sg	m	p3	verb					rrrrr	nnnnn	הוציא	rrrrr	nnnnn	first	W	1
1955493	4Q22	Exodus	16	32	JY>[	HWYJ>J	HWYJ>	CMCMC	CMCMCM	hif	infc	NA		NA	verb	J			B	rrrrrr	nnnnnn	הוציאי	rrrrr	nnnnn	first	W	1
1955554	4Q22	Exodus	16	35	JCB[	NWCBT	NWCBT	CMCCC	CMCCC	nif	ptca	sg	f	NA	verb					rrrrr	nnnnn	נושבת	rrrrr	nnnnn	first	W	1
1955964	4Q22	Exodus	18	1	JY>[	HWYJ>	HWYJ>	CMCMM	CMCMM	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הוציא	nnnnn	nnnnn	first	W	1
1956284	4Q22	Exodus	18	16	JD<[	HWD<TJ	HWD<TJ	CMCCCM	CMCCCM	hif	perf	sg		p1	verb				W	rrrrrr	nnnnnn	הודעתי	rrrrrr	nnnnnn	first	W	1
1956361	4Q22	Exodus	18	20	JD<[	HWD<T	HWD<T	CMCCC	CMCCC	hif	perf	sg	m	p2	verb				W	rrrrr	nnnnn	הודעת	rrrrr	nnnnn	first	W	1
1956508	4Q22	Exodus	18	25	JSP[	JSP	JSP	CCC	CCC	hif	impf	sg		p3	verb					rrr	nnn	יסף	rrr	nnn	first		0
1956882	4Q22	Exodus	19	17	JY>[	JWY>	JWY>	CMCM	CMCM	hif	wayq	sg	m	p3	verb				W	rrrr	nnnn	יוצא	rrrr	nnnn	first	W	1
1958049	4Q22	Exodus	25	22	J<D[	NW<DTJ	NW<DTJ	CMCCCM	CMCCCM	nif	perf	sg		p1	verb				W	rrrrrr	nnnnnn	נועדתי	rrrrrr	nnnnnn	first	W	1
1958930	4Q22	Exodus	28	10	JTR[	NWTRJM	NWTR	CMCC	CMCCMC	nif	ptca	pl	m	NA	verb		JM		H	rrrrrr	nnnnnn	נותרים	rrrr	nnnn	first	W	1
1959690	4Q22	Exodus	29	34	JTR[	NWTR	NWTR	CMCC	CMCC	nif	ptca	sg	m	NA	verb				H	rrrr	nnnn	נותר	rrrr	nnnn	first	W	1
1960524	4Q22	Exodus	32	11	JY>[	HWY>T	HWY>T	CMCMC	CMCMC	hif	perf	sg	m	p2	verb					nnnrr	nnnnn	הוצאת	nnnrr	nnnnn	first	W	1
1960543	4Q22	Exodus	32	12	JY>[	HWYJ>M	HWYJ>	CMCMC	CMCMCC	hif	perf	sg	m	p3	verb	M				rrrrrr	nnnnnn	הוציאם	rrrrr	nnnnn	first	W	1
1960872	4Q22	Exodus	33	13	JD<[	HWDJ<NJ	HWDJ<	CMCMC	CMCMCCM	hif	impv	sg	m	NA	verb	NJ				rrrnnnn	nnnnnnn	הודיעני	rrrnn	nnnnn	first	W	1
1961121	4Q22	Exodus	34	10	JR>[	NWR>	NWR>	CMCM	CMCM	nif	ptca	sg	m	NA	verb					nnnr	nnnn	נורא	nnnr	nnnn	first	W	1
1961309	4Q22	Exodus	34	24	JRC[	>WRJC	>WRJC	CMCMC	CMCMC	hif	impf	sg		p1	verb					rrrrr	nnnnn	אוריש	rrrrr	nnnnn	first	W	1
1961782	4Q23	Leviticus	14	29	JTR[	NWTR	NWTR	CMCC	CMCC	nif	ptca	sg	m	NA	verb				WH	rrrr	nnnn	נותר	rrrr	nnnn	first	W	1
1961994	4Q23	Leviticus	14	45	JY>[	HWYJ>W	HWYJ>W	CMCMCM	CMCMCM	hif	perf	pl	m	p3	verb				W	rrrrrr	nnnnnn	הוציאו	rrrrrr	nnnnnn	first	W	1
1962685	4Q23	Leviticus	16	27	JY>[	JWYJ>	JWYJ>	CMCMM	CMCMM	hif	impf	sg	m	p3	verb					rrrrr	nnnnn	יוציא	rrrrr	nnnnn	first	W	1
1962887	4Q23	Leviticus	19	6	JTR[	NWTR	NWTR	CMCC	CMCC	nif	ptca	sg	m	NA	verb				WH	rrrr	nnnn	נותר	rrrr	nnnn	first	W	1
1963354	4Q23	Leviticus	27	18	JTR[	NWTRT	NWTR	CMCC	CMCCC	nif	ptca	pl	f	NA	verb		T		H	rrrrr	nnnnn	נותרת	rrrr	nnnn	first	W	1
