tf_id	scroll	book	chapter	verse	lex	g_cons	stem	pattern	pattern_g_cons	vs	vt	nu	gn	ps	sp	prs	nme	hloc	prefix_g_cons	rec_signs	cor_signs	heb_g_cons	has_nme	type	vowel_letter	has_vowel_letter
100313	MT	Deuteronomy	12	1	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
101029	MT	Deuteronomy	13	1	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
101302	MT	Deuteronomy	13	12	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
101468	MT	Deuteronomy	13	19	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
101502	MT	Deuteronomy	14	2	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	היות	1	nme	W	0
102068	MT	Deuteronomy	15	5	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
103192	MT	Deuteronomy	17	10	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
103425	MT	Deuteronomy	17	19	<FH[	<FTM	<F	CC	CCCC	qal	infc		unknown	unknown	verb	M	T		L	nnnn	nnnn	עשתם	1	nme		0
103620	MT	Deuteronomy	18	9	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
104073	MT	Deuteronomy	19	9	<FH[	<FTH	<F	CC	CCCC	qal	infc		unknown	unknown	verb	H	T		L	nnnn	nnnn	עשתה	1	nme		0
104237	MT	Deuteronomy	19	16	<NH[	<NWT	<N	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	ענות	1	nme	W	0
104288	MT	Deuteronomy	19	19	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
104307	MT	Deuteronomy	19	20	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
104709	MT	Deuteronomy	20	18	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
105685	MT	Deuteronomy	22	21	ZNH[	ZNWT	ZN	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	זנות	1	nme	W	0
106082	MT	Deuteronomy	23	12	PNH[	PNWT	PN	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	פנות	1	nme	W	0
106425	MT	Deuteronomy	24	4	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	היות	1	nme	W	0
106525	MT	Deuteronomy	24	8	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		WL	nnnn	nnnn	עשות	1	nme	W	0
106540	MT	Deuteronomy	24	8	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
106708	MT	Deuteronomy	24	18	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
106795	MT	Deuteronomy	24	22	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
107558	MT	Deuteronomy	26	16	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
107586	MT	Deuteronomy	26	17	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	היות	1	nme	W	0
107614	MT	Deuteronomy	26	18	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	היות	1	nme	W	0
107648	MT	Deuteronomy	26	19	HJH[	HJTK	HJ	CC	CCCC	qal	infc		unknown	unknown	verb	K	T		WL	nnnn	nnnn	היתך	1	nme		0
108098	MT	Deuteronomy	27	26	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
108118	MT	Deuteronomy	28	1	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
108362	MT	Deuteronomy	28	13	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		WL	nnnn	nnnn	עשות	1	nme	W	0
108398	MT	Deuteronomy	28	15	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
109237	MT	Deuteronomy	28	58	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
109494	MT	Deuteronomy	28	68	R>H[	R>TH	R>	CC	CCCC	qal	infc		unknown	unknown	verb	H	T		L	nnnn	nnnn	ראתה	1	nme		0
109593	MT	Deuteronomy	29	3	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	ראות	1	nme	W	0
109913	MT	Deuteronomy	29	18	SPH[	SPWT	SP	CC	CCMC	qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	ספות	1	nme	W	0
110169	MT	Deuteronomy	29	28	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
110489	MT	Deuteronomy	30	14	<FH[	<FTW	<F	CC	CCCM	qal	infc		unknown	unknown	verb	W	T		L	nnnn	nnnn	עשתו	1	nme		0
110950	MT	Deuteronomy	31	12	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
112078	MT	Deuteronomy	32	46	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
112893	MT	Deuteronomy	34	11	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
113069	MT	Joshua	1	7	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
113108	MT	Joshua	1	8	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
113990	MT	Joshua	3	3	R>H[	R>WTKM	R>	CC	CCMCCC	qal	infc		unknown	unknown	verb	KM	WT		K	nnnnnn	nnnnnn	ראותכם	1	nme	W	0
114780	MT	Joshua	4	18	<LH[	<LWT	<L			qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	עלות	1	nme	W	0
115165	MT	Joshua	5	8	XJH[	XJWTM	XJ	CC	CCMCC	qal	infc		unknown	unknown	verb	M	WT			nnnnn	nnnnn	חיותם	1	nme	W	0
115270	MT	Joshua	5	13	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		B	nnnn	nnnn	היות	1	nme	W	0
115698	MT	Joshua	6	15	<LH[	<LWT	<L	CC	CCMC	qal	infc		unknown	unknown	verb		WT		K	nnnn	nnnn	עלות	1	nme	W	0
116391	MT	Joshua	7	12	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	היות	1	nme	W	0
116871	MT	Joshua	8	3	<LH[	<LWT	<L	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עלות	1	nme	W	0
117144	MT	Joshua	8	14	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		K	nnnn	nnnn	ראות	1	nme	W	0
117284	MT	Joshua	8	19	NVH[	NVWT	NV	CC	CCMC	qal	infc		unknown	unknown	verb		WT		K	nnnn	nnnn	נטות	1	nme	W	0
118304	MT	Joshua	9	25	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
119917	MT	Joshua	11	20	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	היות	1	nme	W	0
125328	MT	Joshua	22	5	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
125567	MT	Joshua	22	12	<LH[	<LWT	<L	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עלות	1	nme	W	0
125668	MT	Joshua	22	16	BNH[	BNWTKM	BN	CC	CCMCCC	qal	infc		unknown	unknown	verb	KM	WT		B	nnnnnn	nnnnnn	בנותכם	1	nme	W	0
125753	MT	Joshua	22	19	BNH[	BNTKM	BN	CC	CCCCC	qal	infc		unknown	unknown	verb	KM	T		B	nnnnn	nnnnn	בנתכם	1	nme		0
125832	MT	Joshua	22	23	BNH[	BNWT	BN	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	בנות	1	nme	W	0
125851	MT	Joshua	22	23	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
125920	MT	Joshua	22	26	BNH[	BNWT	BN	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	בנות	1	nme	W	0
126018	MT	Joshua	22	29	BNH[	BNWT	BN	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	בנות	1	nme	W	0
126161	MT	Joshua	22	33	<LH[	<LWT	<L	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עלות	1	nme	W	0
126331	MT	Joshua	23	6	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		WL	nnnn	nnnn	עשות	1	nme	W	0
128951	MT	Judges	3	12	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
129394	MT	Judges	4	1	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
131068	MT	Judges	6	27	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		M	nnnn	nnnn	עשות	1	nme	W	0
131567	MT	Judges	7	5	CTH[	CTWT	CT	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	שתות	1	nme	W	0
131589	MT	Judges	7	6	CTH[	CTWT	CT	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	שתות	1	nme	W	0
132198	MT	Judges	8	3	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	עשות	1	nme	W	0
134190	MT	Judges	10	6	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
134744	MT	Judges	11	13	<LH[	<LWTW	<L	CC	CCMCM	qal	infc		unknown	unknown	verb	W	WT		B	nnnnn	nnnnn	עלותו	1	nme	W	0
134793	MT	Judges	11	16	<LH[	<LWTM	<L	CC	CCMCC	qal	infc		unknown	unknown	verb	M	WT		B	nnnnn	nnnnn	עלותם	1	nme	W	0
135237	MT	Judges	11	35	R>H[	R>WTW	R>	CC	CCMCM	qal	infc		unknown	unknown	verb	W	WT		K	nnnnn	nnnnn	ראותו	1	nme	W	0
135699	MT	Judges	13	1	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
136115	MT	Judges	13	19	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
136124	MT	Judges	13	20	<LH[	<LWT	<L	CC	CCMC	qal	infc		unknown	unknown	verb		WT		B	nnnn	nnnn	עלות	1	nme	W	0
136411	MT	Judges	14	8	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	ראות	1	nme	W	0
136478	MT	Judges	14	11	R>H[	R>WTM	R>	CC	CCMCC	qal	infc		unknown	unknown	verb	M	WT		K	nnnnn	nnnnn	ראותם	1	nme	W	0
136946	MT	Judges	15	10	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
138071	MT	Judges	17	3	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
138184	MT	Judges	17	8	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
138791	MT	Judges	18	19	HJH[	HJWTK	HJ	CC	CCMCC	qal	infc		unknown	unknown	verb	K	WT			nnnnn	nnnnn	היותך	1	nme	W	0
138798	MT	Judges	18	19	HJH[	HJWTK	HJ	CC	CCMCC	qal	infc		unknown	unknown	verb	K	WT			nnnnn	nnnnn	היותך	1	nme	W	0
139067	MT	Judges	18	30	GLH[	GLWT	GL	CC	CCMC	qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	גלות	1	nme	W	0
139080	MT	Judges	18	31	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	היות	1	nme	W	0
139276	MT	Judges	19	8	NVH[	NVWT	NV	CC	CCMC	qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	נטות	1	nme	W	0
139310	MT	Judges	19	9	XNH[	XNWT	XN	CC	CCMC	qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	חנות	1	nme	W	0
139753	MT	Judges	19	25	<LH[	<LWT	<L			qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	עלות	1	nme	W	0
139761	MT	Judges	19	26	PNH[	PNWT	PN	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	פנות	1	nme	W	0
139873	MT	Judges	19	30	<LH[	<LWT	<L	CC	CCMC	qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	עלות	1	nme	W	0
140098	MT	Judges	20	10	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
140812	MT	Judges	20	40	<LH[	<LWT	<L	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עלות	1	nme	W	0
141672	MT	1_Samuel	1	7	<LH[	<LTH	<L	CC	CCCC	qal	infc		unknown	unknown	verb	H	T			nnnn	nnnn	עלתה	1	nme		0
142379	MT	1_Samuel	2	15	YLH[	YLWT	YL	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	צלות	1	nme	W	0
142463	MT	1_Samuel	2	19	<LH[	<LWTH	<L	CC	CCMCC	qal	infc		unknown	unknown	verb	H	WT		B	nnnnn	nnnnn	עלותה	1	nme	W	0
142647	MT	1_Samuel	2	27	HJH[	HJWTM	HJ	CC	CCMCC	qal	infc		unknown	unknown	verb	M	WT		B	nnnnn	nnnnn	היותם	1	nme	W	0
142664	MT	1_Samuel	2	28	<LH[	<LWT	<L	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עלות	1	nme	W	0
142750	MT	1_Samuel	2	31	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		M	nnnn	nnnn	היות	1	nme	W	0
142912	MT	1_Samuel	3	2	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	ראות	1	nme	W	0
143645	MT	1_Samuel	4	15	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	ראות	1	nme	W	0
144456	MT	1_Samuel	6	13	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	ראות	1	nme	W	0
145321	MT	1_Samuel	8	12	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		WL	nnnn	nnnn	עשות	1	nme	W	0
145685	MT	1_Samuel	9	8	<NH[	<NWT	<N	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	ענות	1	nme	W	0
145866	MT	1_Samuel	9	14	<LH[	<LWT	<L	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עלות	1	nme	W	0
146156	MT	1_Samuel	9	26	<LH[	<LWT	<L	CC	CCMC	qal	infc		unknown	unknown	verb		WT		K	nnnn	nnnn	עלות	1	nme	W	0
147733	MT	1_Samuel	12	22	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
148800	MT	1_Samuel	14	21	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	היות	1	nme	W	0
149149	MT	1_Samuel	14	35	BNH[	BNWT	BN	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	בנות	1	nme	W	0
149575	MT	1_Samuel	15	2	<LH[	<LTW	<L	CC	CCCM	qal	infc		unknown	unknown	verb	W	T		B	nnnn	nnnn	עלתו	1	nme		0
149670	MT	1_Samuel	15	6	<LH[	<LWTM	<L	CC	CCMCC	qal	infc		unknown	unknown	verb	M	WT		B	nnnnn	nnnnn	עלותם	1	nme	W	0
150106	MT	1_Samuel	15	26	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		M	nnnn	nnnn	היות	1	nme	W	0
150250	MT	1_Samuel	15	35	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	ראות	1	nme	W	0
150625	MT	1_Samuel	16	16	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		B	nnnn	nnnn	היות	1	nme	W	0
150759	MT	1_Samuel	16	23	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		B	nnnn	nnnn	היות	1	nme	W	0
151088	MT	1_Samuel	17	15	R<H[	R<WT	R<	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	רעות	1	nme	W	0
151274	MT	1_Samuel	17	24	R>H[	R>WTM	R>	CC	CCMCC	qal	infc		unknown	unknown	verb	M	WT		B	nnnnn	nnnnn	ראותם	1	nme	W	0
151432	MT	1_Samuel	17	28	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	ראות	1	nme	W	0
152079	MT	1_Samuel	17	55	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		WK	nnnn	nnnn	ראות	1	nme	W	0
153006	MT	1_Samuel	19	8	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	היות	1	nme	W	0
153170	MT	1_Samuel	19	15	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	ראות	1	nme	W	0
154834	MT	1_Samuel	22	4	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	היות	1	nme	W	0
156640	MT	1_Samuel	25	7	HJH[	HJWTM	HJ	CC	CCMCC	qal	infc		unknown	unknown	verb	M	WT			nnnnn	nnnnn	היותם	1	nme	W	0
156841	MT	1_Samuel	25	15	HJH[	HJWTNW	HJ	CC	CCMCCM	qal	infc		unknown	unknown	verb	NW	WT		B	nnnnnn	nnnnnn	היותנו	1	nme	W	0
156854	MT	1_Samuel	25	16	HJH[	HJWTNW	HJ	CC	CCMCCM	qal	infc		unknown	unknown	verb	NW	WT			nnnnnn	nnnnnn	היותנו	1	nme	W	0
159533	MT	1_Samuel	30	4	BKH[	BKWT	BK	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	בכות	1	nme	W	0
161775	MT	2_Samuel	3	6	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		B	nnnn	nnnn	היות	1	nme	W	0
161969	MT	2_Samuel	3	13	R>H[	R>WT	R>	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	ראות	1	nme	W	0
162471	MT	2_Samuel	3	34	BKH[	BKWT	BK	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	בכות	1	nme	W	0
162953	MT	2_Samuel	5	2	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		B	nnnn	nnnn	היות	1	nme	W	0
163357	MT	2_Samuel	5	22	<LH[	<LWT	<L	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עלות	1	nme	W	0
164090	MT	2_Samuel	7	7	R<H[	R<WT	R<	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	רעות	1	nme	W	0
164125	MT	2_Samuel	7	8	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	היות	1	nme	W	0
164428	MT	2_Samuel	7	23	PDH[	PDWT	PD	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	פדות	1	nme	W	0
164439	MT	2_Samuel	7	23	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		WL	nnnn	nnnn	עשות	1	nme	W	0
164576	MT	2_Samuel	7	29	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	היות	1	nme	W	0
165971	MT	2_Samuel	11	11	CTH[	CTWT	CT	CC	CCMC	qal	infc		unknown	unknown	verb		WT		WL	nnnn	nnnn	שתות	1	nme	W	0
166448	MT	2_Samuel	12	4	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
166574	MT	2_Samuel	12	9	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
166621	MT	2_Samuel	12	10	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	היות	1	nme	W	0
166797	MT	2_Samuel	12	18	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		B	nnnn	nnnn	היות	1	nme	W	0
167160	MT	2_Samuel	13	2	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
167223	MT	2_Samuel	13	5	R>H[	R>WTK	R>	CC	CCMCC	qal	infc		unknown	unknown	verb	K	WT		L	nnnnn	nnnnn	ראותך	1	nme	W	0
167258	MT	2_Samuel	13	6	R>H[	R>TW	R>	CC	CCCM	qal	infc		unknown	unknown	verb	W	T		L	nnnn	nnnn	ראתו	1	nme		0
169811	MT	2_Samuel	16	2	CTH[	CTWT	CT	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	שתות	1	nme	W	0
172431	MT	2_Samuel	19	19	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		WL	nnnn	nnnn	עשות	1	nme	W	0
174655	MT	2_Samuel	22	36	<NH[	<NTK	<N	CC	CCCC	qal	infc		unknown	unknown	verb	K	T		W	nnnn	nnnn	ענתך	1	nme		0
175133	MT	2_Samuel	23	16	CTH[	CTWTM	CT	CC	CCMCC	qal	infc		unknown	unknown	verb	M	WT		L	nnnnn	nnnnn	שתותם	1	nme	W	0
175145	MT	2_Samuel	23	17	<FH[	<FTJ	<F	CC	CCCM	qal	infc		unknown	unknown	verb	J	T		M	nnnn	nnnn	עשתי	1	nme		0
175159	MT	2_Samuel	23	17	CTH[	CTWTM	CT	CC	CCMCC	qal	infc		unknown	unknown	verb	M	WT		L	nnnnn	nnnnn	שתותם	1	nme	W	0
175428	MT	2_Samuel	24	1	XRH[	XRWT	XR	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	חרות	1	nme	W	0
175744	MT	2_Samuel	24	13	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT			nnnn	nnnn	היות	1	nme	W	0
175851	MT	2_Samuel	24	17	R>H[	R>TW	R>	CC	CCCM	qal	infc		unknown	unknown	verb	W	T		B	nnnn	nnnn	ראתו	1	nme		0
175952	MT	2_Samuel	24	21	QNH[	QNWT	QN	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	קנות	1	nme	W	0
175959	MT	2_Samuel	24	21	BNH[	BNWT	BN	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	בנות	1	nme	W	0
176847	MT	1_Kings	1	35	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	היות	1	nme	W	0
177900	MT	1_Kings	2	27	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		M	nnnn	nnnn	היות	1	nme	W	0
178422	MT	1_Kings	3	1	BNH[	BNWT	BN	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	בנות	1	nme	W	0
179078	MT	1_Kings	3	28	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
179695	MT	1_Kings	5	17	BNH[	BNWT	BN	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	בנות	1	nme	W	0
179732	MT	1_Kings	5	19	BNH[	BNWT	BN	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	בנות	1	nme	W	0
180060	MT	1_Kings	5	32	BNH[	BNWT	BN	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	בנות	1	nme	W	0
181130	MT	1_Kings	7	14	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
181780	MT	1_Kings	7	40	<FH[	<FWT	<F	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	עשות	1	nme	W	0
182397	MT	1_Kings	8	16	BNH[	BNWT	BN	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	בנות	1	nme	W	0
182400	MT	1_Kings	8	16	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	היות	1	nme	W	0
182408	MT	1_Kings	8	16	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	היות	1	nme	W	0
182419	MT	1_Kings	8	17	BNH[	BNWT	BN	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	בנות	1	nme	W	0
182438	MT	1_Kings	8	18	BNH[	BNWT	BN	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	בנות	1	nme	W	0
182697	MT	1_Kings	8	29	HJH[	HJWT	HJ	CC	CCMC	qal	infc		unknown	unknown	verb		WT		L	nnnn	nnnn	היות	1	nme	W	0
