tf_id	scroll	book	chapter	verse	lex	g_cons	stem	pattern	pattern_g_cons	vs	vt	nu	gn	ps	sp	prs	nme	hloc	prefix_g_cons	rec_signs	cor_signs	heb_g_cons	other_vowel_ending	final_h	line	column	has_pronominal_suffix	has_prefix	has_hloc	has_nme	rec_signs_stem	cor_signs_stem	type	vowel_letter	has_vowel_letter	syllable_recs
27872	MT	Genesis	49	7	PWY[	>PJYM	>PJY	CCMC	CCMCC	hif	impf	sg	unknown	p1	verb	M			W	nnnnn	nnnnn	אפיצם		noH	-	-	1	1	0	0	nnnn	nnnn	last	J	1	0
27902	MT	Genesis	49	9	QWM[	JQJMNW	JQJM	CCMC	CCMCCM	hif	impf	sg	m	p3	verb	W				nnnnnn	nnnnnn	יקימנו		noH	-	-	1	0	0	0	nnnn	nnnn	last	J	1	0
28333	MT	Genesis	50	5	CB<[	HCBJ<NJ	HCBJ<	CCCMC	CCCMCCM	hif	perf	sg	m	p3	verb	NJ				nnnnnnn	nnnnnnn	השביעני		noH	-	-	1	0	0	0	nnnnn	nnnnn	last	J	1	0
28369	MT	Genesis	50	6	CB<[	HCBJ<K	HCBJ<	CCCMC	CCCMCC	hif	perf	sg	m	p3	verb	K				nnnnnn	nnnnnn	השביעך		noH	-	-	1	0	0	0	nnnnn	nnnnn	last	J	1	0
28552	MT	Genesis	50	15	CWB[	JCJB	JCJB	CCMC	CCMC	hif	impf	sg	m	p3	verb					nnnn	nnnn	ישיב		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
29108	MT	Exodus	1	22	CLK[	TCLJKHW	TCLJK	CCCMC	CCCMCCM	hif	impf	pl	m	p2	verb	HW				nnnnnnn	nnnnnnn	תשליכהו		noH	-	-	1	0	0	0	nnnnn	nnnnn	last	J	1	0
29146	MT	Exodus	2	3	YPN[	HYPJNW	HYPJN	CCCMC	CCCMCM	hif	infc		unknown	unknown	verb	W				nnnnnn	nnnnnn	הצפינו		noH	-	-	1	0	0	0	nnnnn	nnnnn	last	J	1	0
29281	MT	Exodus	2	9	HLK[	HJLJKJ	HJLJK	CMCMC	CMCMCM	hif	impv	sg	f	p2	verb					nnnnnn	nnnnnn	היליכי		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
29506	MT	Exodus	2	19	NYL[	HYJLNW	HYJL	CCMC	CCMCCM	hif	perf	sg	m	p3	verb	NW				nnnnnn	nnnnnn	הצילנו		noH	-	-	1	0	0	0	nnnn	nnnn	last	J	1	0
29757	MT	Exodus	3	6	NBV[	HBJV	HBJV	CCMC	CCMC	hif	infc		unknown	unknown	verb				M	nnnn	nnnn	הביט		noH	-	-	0	1	0	0	nnnn	nnnn	last	J	1	0
29786	MT	Exodus	3	8	NYL[	HYJLW	HYJL	CCMC	CCMCM	hif	infc		unknown	unknown	verb	W			L	nnnnn	nnnnn	הצילו		noH	-	-	1	1	0	0	nnnn	nnnn	last	J	1	0
30177	MT	Exodus	4	1	>MN[	J>MJNW	J>MJN	CCCMC	CCCMCM	hif	impf	pl	m	p3	verb					nnnnnn	nnnnnn	יאמינו		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
30241	MT	Exodus	4	5	>MN[	J>MJNW	J>MJN	CCCMC	CCCMCM	hif	impf	pl	m	p3	verb					nnnnnn	nnnnnn	יאמינו		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
30303	MT	Exodus	4	8	>MN[	J>MJNW	J>MJN	CCCMC	CCCMCM	hif	impf	pl	m	p3	verb					nnnnnn	nnnnnn	יאמינו		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
30315	MT	Exodus	4	8	>MN[	H>MJNW	H>MJN	CCCMC	CCCMCM	hif	perf	pl	unknown	p3	verb				W	nnnnnn	nnnnnn	האמינו		noH	-	-	0	1	0	0	nnnnn	nnnnn	last	J	1	0
30326	MT	Exodus	4	9	>MN[	J>MJNW	J>MJN	CCCMC	CCCMCM	hif	impf	pl	m	p3	verb					nnnnnn	nnnnnn	יאמינו		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
30684	MT	Exodus	4	24	MWT[	HMJTW	HMJT	CCMC	CCMCM	hif	infc		unknown	unknown	verb	W				nnnnn	nnnnn	המיתו		noH	-	-	1	0	0	0	nnnn	nnnn	last	J	1	0
30893	MT	Exodus	5	4	PR<[	TPRJ<W	TPRJ<	CCCMC	CCCMCM	hif	impf	pl	m	p2	verb					nnnnnn	nnnnnn	תפריעו		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
31238	MT	Exodus	5	23	R<<[	HR<	HR<	CCC	CCC	hif	perf	sg	m	p3	verb					nnn	nnn	הרע		noH	-	-	0	0	0	0	nnn	nnn	last		0	0
31329	MT	Exodus	6	5	<BD[	M<BDJM	M<BD	CCCC	CCCCMC	hif	ptca	pl	m	unknown	verb		JM			nnnnnn	nnnnnn	מעבדים		noH	-	-	0	0	0	1	nnnn	nnnn	last		0	0
32463	MT	Exodus	8	4	<TR[	H<TJRW	H<TJR	CCCMC	CCCMCM	hif	impv	pl	m	p2	verb					nnnnnn	nnnnnn	העתירו		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
32467	MT	Exodus	8	4	SWR[	JSR	JSR	CCC	CCC	hif	impf	sg	m	p3	verb				W	nnn	nnn	יסר		noH	-	-	0	1	0	0	nnn	nnn	last		0	0
32492	MT	Exodus	8	5	<TR[	><TJR	><TJR	CCCMC	CCCMC	hif	impf	sg	unknown	p1	verb					nnnnn	nnnnn	אעתיר		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
32501	MT	Exodus	8	5	KRT[	HKRJT	HKRJT	CCCMC	CCCMC	hif	infc		unknown	unknown	verb				L	nnnnn	nnnnn	הכרית		noH	-	-	0	1	0	0	nnnnn	nnnnn	last	J	1	0
32760	MT	Exodus	8	17	CLX[	MCLJX	MCLJX	CCCMC	CCCMC	hif	ptca	sg	m	unknown	verb					nnnnn	nnnnn	משליח		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
32931	MT	Exodus	8	24	RXQ[	TRXJQW	TRXJQ	CCCMC	CCCMCM	hif	impf	pl	m	p2	verb					nnnnnn	nnnnnn	תרחיקו		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
32934	MT	Exodus	8	24	<TR[	H<TJRW	H<TJR	CCCMC	CCCMCM	hif	impv	pl	m	p2	verb					nnnnnn	nnnnnn	העתירו		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
32964	MT	Exodus	8	25	TLL[	HTL	HTL	CCC	CCC	hif	infc		unknown	unknown	verb					nnn	nnn	התל		noH	-	-	0	0	0	0	nnn	nnn	last		0	0
33052	MT	Exodus	9	2	XZQ[	MXZJQ	MXZJQ	CCCMC	CCCMC	hif	ptca	sg	m	unknown	verb					nnnnn	nnnnn	מחזיק		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
33383	MT	Exodus	9	18	MVR[	MMVJR	MMVJR	CCCMC	CCCMC	hif	ptca	sg	m	unknown	verb					nnnnn	nnnnn	ממטיר		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
33450	MT	Exodus	9	20	NWS[	HNJS	HNJS	CCMC	CCMC	hif	perf	sg	m	p3	verb					nnnn	nnnn	הניס		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
33632	MT	Exodus	9	28	<TR[	H<TJRW	H<TJR	CCCMC	CCCMCM	hif	impv	pl	m	p2	verb					nnnnnn	nnnnnn	העתירו		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
33869	MT	Exodus	10	4	BW>[	MBJ>	MBJ>	CCMM	CCMM	hif	ptca	sg	m	unknown	verb					nnnn	nnnn	מביא		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
34089	MT	Exodus	10	12	C>R[	HC>JR	HC>JR	CCCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	השאיר		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
34228	MT	Exodus	10	17	<TR[	H<TJRW	H<TJR	CCCMC	CCCMCM	hif	impv	pl	m	p2	verb				W	nnnnnn	nnnnnn	העתירו		noH	-	-	0	1	0	0	nnnnn	nnnnn	last	J	1	0
34233	MT	Exodus	10	17	SWR[	JSR	JSR	CCC	CCC	hif	impf	sg	m	p3	verb				W	nnn	nnn	יסר		noH	-	-	0	1	0	0	nnn	nnn	last		0	0
34304	MT	Exodus	10	21	MCC[	JMC	JMC	CCC	CCC	hif	impf	sg	m	p3	verb				W	nnn	nnn	ימש		noH	-	-	0	1	0	0	nnn	nnn	last		0	0
34457	MT	Exodus	11	1	BW>[	>BJ>	>BJ>	CCMM	CCMM	hif	impf	sg	unknown	p1	verb					nnnn	nnnn	אביא		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
34997	MT	Exodus	12	15	CBT[	TCBJTW	TCBJT	CCCMC	CCCMCM	hif	impf	pl	m	p2	verb					nnnnnn	nnnnnn	תשביתו		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
35121	MT	Exodus	12	19	XMY[	MXMYT	MXMY	CCCC	CCCCC	hif	ptca	sg	f	unknown	verb		T			nnnnn	nnnnn	מחמצת		noH	-	-	0	0	0	1	nnnn	nnnn	last		0	0
35140	MT	Exodus	12	20	XMY[	MXMYT	MXMY	CCCC	CCCCC	hif	ptca	sg	f	unknown	verb		T			nnnnn	nnnnn	מחמצת		noH	-	-	0	0	0	1	nnnn	nnnn	last		0	0
35316	MT	Exodus	12	27	NYL[	HYJL	HYJL	CCMC	CCMC	hif	perf	sg	m	p3	verb					nnnn	nnnn	הציל		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
35832	MT	Exodus	13	5	BW>[	JBJ>K	JBJ>	CCMC	CCMCC	hif	impf	sg	m	p3	verb	K				nnnnn	nnnnn	יביאך		noH	-	-	1	0	0	0	nnnn	nnnn	last	J	1	0
35968	MT	Exodus	13	11	BW>[	JB>K	JB>	CCC	CCCC	hif	impf	sg	m	p3	verb	K				nnnn	nnnn	יבאך		noH	-	-	1	0	0	0	nnn	nnn	last		0	0
36162	MT	Exodus	13	19	CB<[	HCBJ<	HCBJ<	CCCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	השביע		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
36210	MT	Exodus	13	21	>WR[	H>JR	H>JR	CCMC	CCMC	hif	infc		unknown	unknown	verb				L	nnnn	nnnn	האיר		noH	-	-	0	1	0	0	nnnn	nnnn	last	J	1	0
36402	MT	Exodus	14	10	QRB[	HQRJB	HQRJB	CCCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הקריב		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
36515	MT	Exodus	14	14	XRC[	TXRJCWN	TXRJC	CCCMC	CCCMCMC	hif	impf	pl	m	p2	verb					nnnnnnn	nnnnnnn	תחרישון		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
37029	MT	Exodus	15	9	NFG[	>FJG	>FJG	CCMC	CCMC	hif	impf	sg	unknown	p1	verb					nnnn	nnnn	אשיג		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
37034	MT	Exodus	15	9	RJQ[	>RJQ	>RJQ	CCMC	CCMC	hif	impf	sg	unknown	p1	verb					nnnn	nnnn	אריק		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
37122	MT	Exodus	15	17	BW>[	TB>MW	TB>	CCC	CCCCM	hif	impf	sg	m	p2	verb	MW				nnnnn	nnnnn	תבאמו		noH	-	-	1	0	0	0	nnn	nnn	last		0	0
37429	MT	Exodus	16	3	MWT[	HMJT	HMJT	CCMC	CCMC	hif	infc		unknown	unknown	verb				L	nnnn	nnnn	המית		noH	-	-	0	1	0	0	nnnn	nnnn	last	J	1	0
37445	MT	Exodus	16	4	MVR[	MMVJR	MMVJR	CCCMC	CCCMC	hif	ptca	sg	m	unknown	verb					nnnnn	nnnnn	ממטיר		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
37477	MT	Exodus	16	5	KWN[	HKJNW	HKJN	CCMC	CCMCM	hif	perf	pl	unknown	p3	verb				W	nnnnn	nnnnn	הכינו		noH	-	-	0	1	0	0	nnnn	nnnn	last	J	1	0
37480	MT	Exodus	16	5	BW>[	JBJ>W	JBJ>	CCMC	CCMCM	hif	impf	pl	m	p3	verb					nnnnn	nnnnn	יביאו		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
37525	MT	Exodus	16	7	LWN[	TLWNW	TLWN			hif	impf	pl	m	p2	verb					nnnnn	nnnnn	תלונו		noH	-	-	0	0	0	0	nnnn	nnnn	last		0	0
37554	MT	Exodus	16	8	LWN[	MLJNM	MLJN	CCMC	CCMCC	hif	ptca	pl	m	unknown	verb		M			nnnnn	nnnnn	מלינם		noH	-	-	0	0	0	1	nnnn	nnnn	last	J	1	0
37750	MT	Exodus	16	17	M<V[	MM<JV	MM<JV	CCCMC	CCCMC	hif	ptca	sg	m	unknown	verb				WH	nnnnn	nnnnn	ממעיט		noH	-	-	0	1	0	0	nnnnn	nnnnn	last	J	1	0
37758	MT	Exodus	16	18	<DP[	H<DJP	H<DJP	CCCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	העדיף		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
37763	MT	Exodus	16	18	M<V[	MM<JV	MM<JV	CCCMC	CCCMC	hif	ptca	sg	m	unknown	verb				WH	nnnnn	nnnnn	ממעיט		noH	-	-	0	1	0	0	nnnnn	nnnnn	last	J	1	0
37765	MT	Exodus	16	18	XSR[	HXSJR	HXSJR	CCCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	החסיר		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
37873	MT	Exodus	16	23	NWX[	HNJXW	HNJX	CCMC	CCMCM	hif	impv	pl	m	p2	verb					nnnnn	nnnnn	הניחו		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
37892	MT	Exodus	16	24	B>C[	HB>JC	HB>JC	CCCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הבאיש		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
38195	MT	Exodus	17	3	MWT[	HMJT	HMJT	CCMC	CCMC	hif	infc		unknown	unknown	verb				L	nnnn	nnnn	המית		noH	-	-	0	1	0	0	nnnn	nnnn	last	J	1	0
38370	MT	Exodus	17	11	RWM[	JRJM	JRJM	CCMC	CCMC	hif	impf	sg	m	p3	verb					nnnn	nnnn	ירים		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
38379	MT	Exodus	17	11	NWX[	JNJX	JNJX	CCMC	CCMC	hif	impf	sg	m	p3	verb					nnnn	nnnn	יניח		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
38648	MT	Exodus	18	9	NYL[	HYJLW	HYJL	CCMC	CCMCM	hif	perf	sg	m	p3	verb	W				nnnnn	nnnnn	הצילו		noH	-	-	1	0	0	0	nnnn	nnnn	last	J	1	0
38658	MT	Exodus	18	10	NYL[	HYJL	HYJL	CCMC	CCMC	hif	perf	sg	m	p3	verb					nnnn	nnnn	הציל		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
38668	MT	Exodus	18	10	NYL[	HYJL	HYJL	CCMC	CCMC	hif	perf	sg	m	p3	verb					nnnn	nnnn	הציל		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
38943	MT	Exodus	18	22	BW>[	JBJ>W	JBJ>	CCMC	CCMCM	hif	impf	pl	m	p3	verb					nnnnn	nnnnn	יביאו		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
39033	MT	Exodus	18	26	BW>[	JBJ>WN	JBJ>	CCMC	CCMCMC	hif	impf	pl	m	p3	verb					nnnnnn	nnnnnn	יביאון		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
39115	MT	Exodus	19	3	NGD[	TGJD	TGJD	CCMC	CCMC	hif	impf	sg	m	p2	verb				W	nnnn	nnnn	תגיד		noH	-	-	0	1	0	0	nnnn	nnnn	last	J	1	0
39244	MT	Exodus	19	9	>MN[	J>MJNW	J>MJN	CCCMC	CCCMCM	hif	impf	pl	m	p3	verb					nnnnnn	nnnnnn	יאמינו		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
39796	MT	Exodus	20	12	>RK[	J>RKWN	J>RK	CCCC	CCCCMC	hif	impf	pl	m	p3	verb					nnnnnn	nnnnnn	יארכון		noH	-	-	0	0	0	0	nnnn	nnnn	last		0	0
39981	MT	Exodus	20	24	ZKR[	>ZKJR	>ZKJR	CCCMC	CCCMC	hif	impf	sg	unknown	p1	verb					nnnnn	nnnnn	אזכיר		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
40096	MT	Exodus	21	6	NGC[	HGJCW	HGJC	CCMC	CCMCM	hif	perf	sg	m	p3	verb	W			W	nnnnn	nnnnn	הגישו		noH	-	-	1	1	0	0	nnnn	nnnn	last	J	1	0
40102	MT	Exodus	21	6	NGC[	HGJCW	HGJC	CCMC	CCMCM	hif	perf	sg	m	p3	verb	W			W	nnnnn	nnnnn	הגישו		noH	-	-	1	1	0	0	nnnn	nnnn	last	J	1	0
40214	MT	Exodus	21	14	ZJD[	JZD	JZD	CCC	CCC	hif	impf	sg	m	p3	verb					nnn	nnn	יזד		noH	-	-	0	0	0	0	nnn	nnn	last		0	0
40406	MT	Exodus	21	27	NPL[	JPJL	JPJL	CCMC	CCMC	hif	impf	sg	m	p3	verb					nnnn	nnnn	יפיל		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
40454	MT	Exodus	21	29	MWT[	HMJT	HMJT	CCMC	CCMC	hif	perf	sg	m	p3	verb				W	nnnn	nnnn	המית		noH	-	-	0	1	0	0	nnnn	nnnn	last	J	1	0
40532	MT	Exodus	21	34	CWB[	JCJB	JCJB	CCMC	CCMC	hif	impf	sg	m	p3	verb					nnnn	nnnn	ישיב		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
40660	MT	Exodus	22	4	B<R[	JB<R	JB<R	CCCC	CCCC	hif	impf	sg	m	p3	verb					nnnn	nnnn	יבער		noH	-	-	0	0	0	0	nnnn	nnnn	last		0	0
40698	MT	Exodus	22	5	B<R[	MB<R	MB<R	CCCC	CCCC	hif	ptca	sg	m	unknown	verb				H	nnnn	nnnn	מבער		noH	-	-	0	1	0	0	nnnn	nnnn	last		0	0
40771	MT	Exodus	22	8	RC<[	JRCJ<N	JRCJ<	CCCMC	CCCMCC	hif	impf	pl	m	p3	verb					nnnnnn	nnnnnn	ירשיען		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
40830	MT	Exodus	22	12	BW>[	JB>HW	JB>	CCC	CCCCM	hif	impf	sg	m	p3	verb	HW				nnnnn	nnnnn	יבאהו		noH	-	-	1	0	0	0	nnn	nnn	last		0	0
40985	MT	Exodus	22	25	CWB[	TCJBNW	TCJB	CCMC	CCMCCM	hif	impf	sg	m	p2	verb	W				nnnnnn	nnnnnn	תשיבנו		noH	-	-	1	0	0	0	nnnn	nnnn	last	J	1	0
41061	MT	Exodus	22	30	CLK[	TCLKWN	TCLK	CCCC	CCCCMC	hif	impf	pl	m	p2	verb					nnnnnn	nnnnnn	תשלכון		noH	-	-	0	0	0	0	nnnn	nnnn	last		0	0
41107	MT	Exodus	23	4	CWB[	TCJBNW	TCJB	CCMC	CCMCCM	hif	impf	sg	m	p2	verb	W				nnnnnn	nnnnnn	תשיבנו		noH	-	-	1	0	0	0	nnnn	nnnn	last	J	1	0
41142	MT	Exodus	23	7	YDQ[	>YDJQ	>YDJQ	CCCMC	CCCMC	hif	impf	sg	unknown	p1	verb					nnnnn	nnnnn	אצדיק		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
41241	MT	Exodus	23	13	ZKR[	TZKJRW	TZKJR	CCCMC	CCCMCM	hif	impf	pl	m	p2	verb					nnnnnn	nnnnnn	תזכירו		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
41335	MT	Exodus	23	19	BW>[	TBJ>	TBJ>	CCMM	CCMM	hif	impf	sg	m	p2	verb					nnnn	nnnn	תביא		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
41358	MT	Exodus	23	20	BW>[	HBJ>K	HBJ>	CCMC	CCMCC	hif	infc		unknown	unknown	verb	K			WL	nnnnn	nnnnn	הביאך		noH	-	-	1	1	0	0	nnnn	nnnn	last	J	1	0
41408	MT	Exodus	23	23	BW>[	HBJ>K	HBJ>	CCMC	CCMCC	hif	perf	sg	m	p3	verb	K			W	nnnnn	nnnnn	הביאך		noH	-	-	1	1	0	0	nnnn	nnnn	last	J	1	0
41590	MT	Exodus	23	33	XV>[	JXVJ>W	JXVJ>	CCCMC	CCCMCM	hif	impf	pl	m	p3	verb					nnnnnn	nnnnnn	יחטיאו		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
42574	MT	Exodus	25	37	>WR[	H>JR	H>JR	CCMC	CCMC	hif	perf	sg	m	p3	verb				W	nnnn	nnnn	האיר		noH	-	-	0	1	0	0	nnnn	nnnn	last	J	1	0
42721	MT	Exodus	26	5	QBL[	MQBJLT	MQBJL	CCCMC	CCCMCC	hif	ptca	pl	f	unknown	verb		T			nnnnnn	nnnnnn	מקבילת		noH	-	-	0	0	0	1	nnnnn	nnnnn	last	J	1	0
43161	MT	Exodus	26	28	BRX[	MBRX	MBRX	CCCC	CCCC	hif	ptca	sg	m	unknown	verb					nnnn	nnnn	מברח		noH	-	-	0	0	0	0	nnnn	nnnn	last		0	0
43254	MT	Exodus	26	33	BDL[	HBDJLH	HBDJL	CCCMC	CCCMCM	hif	perf	sg	f	p3	verb				W	nnnnnn	nnnnnn	הבדילה		noH	-	-	0	1	0	0	nnnnn	nnnnn	last	J	1	0
44416	MT	Exodus	28	38	QDC[	JQDJCW	JQDJC	CCCMC	CCCMCM	hif	impf	pl	m	p3	verb					nnnnnn	nnnnnn	יקדישו		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
44611	MT	Exodus	29	4	QRB[	TQRJB	TQRJB	CCCMC	CCCMC	hif	impf	sg	m	p2	verb					nnnnn	nnnnn	תקריב		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
44685	MT	Exodus	29	8	QRB[	TQRJB	TQRJB	CCCMC	CCCMC	hif	impf	sg	m	p2	verb					nnnnn	nnnnn	תקריב		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
45624	MT	Exodus	30	7	QVR[	HQVJR	HQVJR	CCCMC	CCCMC	hif	perf	sg	m	p3	verb				W	nnnnn	nnnnn	הקטיר		noH	-	-	0	1	0	0	nnnnn	nnnnn	last	J	1	0
45640	MT	Exodus	30	7	QVR[	JQVJRNH	JQVJR	CCCMC	CCCMCCM	hif	impf	sg	m	p3	verb	H				nnnnnnn	nnnnnnn	יקטירנה		noH	-	-	1	0	0	0	nnnnn	nnnnn	last	J	1	0
45651	MT	Exodus	30	8	QVR[	JQVJRNH	JQVJR	CCCMC	CCCMCCM	hif	impf	sg	m	p3	verb	H				nnnnnnn	nnnnnnn	יקטירנה		noH	-	-	1	0	0	0	nnnnn	nnnnn	last	J	1	0
45781	MT	Exodus	30	15	M<V[	JM<JV	JM<JV	CCCMC	CCCMC	hif	impf	sg	m	p3	verb					nnnnn	nnnnn	ימעיט		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
45886	MT	Exodus	30	20	QVR[	HQVJR	HQVJR	CCCMC	CCCMC	hif	infc		unknown	unknown	verb				L	nnnnn	nnnnn	הקטיר		noH	-	-	0	1	0	0	nnnnn	nnnnn	last	J	1	0
46155	MT	Exodus	30	38	RWX[	HRJX	HRJX	CCMC	CCMC	hif	infc		unknown	unknown	verb				L	nnnn	nnnn	הריח		noH	-	-	0	1	0	0	nnnn	nnnn	last	J	1	0
46565	MT	Exodus	32	2	BW>[	HBJ>W	HBJ>	CCMC	CCMCM	hif	impv	pl	m	p2	verb				W	nnnnn	nnnnn	הביאו		noH	-	-	0	1	0	0	nnnn	nnnn	last	J	1	0
47463	MT	Exodus	33	8	NBV[	HBJVW	HBJV	CCMC	CCMCM	hif	perf	pl	unknown	p3	verb				W	nnnnn	nnnnn	הביטו		noH	-	-	0	1	0	0	nnnn	nnnn	last	J	1	0
47688	MT	Exodus	33	19	<BR[	><BJR	><BJR	CCCMC	CCCMC	hif	impf	sg	unknown	p1	verb					nnnnn	nnnnn	אעביר		noH	-	-	0	0	0	0	nnnnn	nnnnn	last	J	1	0
48288	MT	Exodus	34	26	BW>[	TBJ>	TBJ>	CCMM	CCMM	hif	impf	sg	m	p2	verb					nnnn	nnnn	תביא		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
48461	MT	Exodus	34	34	SWR[	JSJR	JSJR	CCMC	CCMC	hif	impf	sg	m	p3	verb					nnnn	nnnn	יסיר		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
48490	MT	Exodus	34	35	CWB[	HCJB	HCJB	CCMC	CCMC	hif	perf	sg	m	p3	verb				W	nnnn	nnnn	השיב		noH	-	-	0	1	0	0	nnnn	nnnn	last	J	1	0
48582	MT	Exodus	35	5	BW>[	JBJ>H	JBJ>	CCMC	CCMCC	hif	impf	sg	m	p3	verb	H				nnnnn	nnnnn	יביאה		noH	-	-	1	0	0	0	nnnn	nnnn	last	J	1	0
48842	MT	Exodus	35	21	BW>[	HBJ>W	HBJ>	CCMC	CCMCM	hif	perf	pl	unknown	p3	verb					nnnnn	nnnnn	הביאו		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
48869	MT	Exodus	35	22	BW>[	HBJ>W	HBJ>	CCMC	CCMCM	hif	perf	pl	unknown	p3	verb					nnnnn	nnnnn	הביאו		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
48884	MT	Exodus	35	22	NWP[	HNJP	HNJP	CCMC	CCMC	hif	perf	sg	m	p3	verb					nnnn	nnnn	הניף		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
48912	MT	Exodus	35	23	BW>[	HBJ>W	HBJ>	CCMC	CCMCM	hif	perf	pl	unknown	p3	verb					nnnnn	nnnnn	הביאו		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
48914	MT	Exodus	35	24	RWM[	MRJM	MRJM	CCMC	CCMC	hif	ptca	sg	m	unknown	verb					nnnn	nnnn	מרים		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
48919	MT	Exodus	35	24	BW>[	HBJ>W	HBJ>	CCMC	CCMCM	hif	perf	pl	unknown	p3	verb					nnnnn	nnnnn	הביאו		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
48935	MT	Exodus	35	24	BW>[	HBJ>W	HBJ>	CCMC	CCMCM	hif	perf	pl	unknown	p3	verb					nnnnn	nnnnn	הביאו		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
48979	MT	Exodus	35	27	BW>[	HBJ>W	HBJ>	CCMC	CCMCM	hif	perf	pl	unknown	p3	verb					nnnnn	nnnnn	הביאו		noH	-	-	0	0	0	0	nnnn	nnnn	last	J	1	0
49025	MT	Exodus	35	29	BW>[	HBJ>	HBJ>	CCMM	CCMM	hif	infc		unknown	unknown	verb				L	nnnn	nnnn	הביא		noH	-	-	0	1	0	0	nnnn	nnnn	last	J	1	0
