tf_id	scroll	book	chapter	verse	lex	g_cons	stem	pattern	pattern_g_cons	vs	vt	nu	gn	ps	sp	prs	nme	hloc	prefix_g_cons	rec_signs	cor_signs	heb_g_cons	rec_signs_stem	cor_signs_stem	type	vowel_letter	has_vowel_letter
36167	MT	Exodus	13	19	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
36238	MT	Exodus	14	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
36459	MT	Exodus	14	12	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
36469	MT	Exodus	14	12	<BD[	<BD	<BD	CCC	CCC	qal	infc		unknown	unknown	verb					nnn	nnn	עבד	nnn	nnn	first		0
36931	MT	Exodus	15	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
37264	MT	Exodus	15	24	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
37539	MT	Exodus	16	8	>KL[	>KL	>KL	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אכל	nnn	nnn	first		0
37546	MT	Exodus	16	8	FB<[	FB<	FB<	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	שבע	nnn	nnn	first		0
37548	MT	Exodus	16	8	CM<[	CM<	CM<	CCC	CCC	qal	infc		unknown	unknown	verb				B	nnn	nnn	שמע	nnn	nnn	first		0
37613	MT	Exodus	16	11	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
37622	MT	Exodus	16	12	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
37942	MT	Exodus	16	27	LQV[	LQV	LQV	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	לקט	nnn	nnn	first		0
37955	MT	Exodus	16	28	CMR[	CMR	CMR	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	שמר	nnn	nnn	first		0
38212	MT	Exodus	17	4	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
38302	MT	Exodus	17	7	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
38710	MT	Exodus	18	12	>KL[	>KL	>KL	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אכל	nnn	nnn	first		0
38727	MT	Exodus	18	13	CPV[	CPV	CPV	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	שפט	nnn	nnn	first		0
38794	MT	Exodus	18	15	DRC[	DRC	DRC	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	דרש	nnn	nnn	first		0
38972	MT	Exodus	18	23	<MD[	<MD	<MD	CCC	CCC	qal	infc		unknown	unknown	verb					nnn	nnn	עמד	nnn	nnn	first		0
39108	MT	Exodus	19	3	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
39305	MT	Exodus	19	12	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
39313	MT	Exodus	19	12	NG<[	NG<	NG<	CCC	CCC	qal	infc		unknown	unknown	verb				W	nnn	nnn	נגע	nnn	nnn	first		0
39341	MT	Exodus	19	13	MCK[	MCK	MCK	CCC	CCC	qal	infc		unknown	unknown	verb				B	nnn	nnn	משך	nnn	nnn	first		0
39553	MT	Exodus	19	23	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
39606	MT	Exodus	20	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
40711	MT	Exodus	22	6	CMR[	CMR	CMR	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	שמר	nnn	nnn	first		0
40791	MT	Exodus	22	9	CMR[	CMR	CMR	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	שמר	nnn	nnn	first		0
41119	MT	Exodus	23	5	<ZB[	<ZB	<ZB	CCC	CCC	qal	infc		unknown	unknown	verb				M	nnn	nnn	עזב	nnn	nnn	first		0
41982	MT	Exodus	25	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
45706	MT	Exodus	30	11	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
45723	MT	Exodus	30	12	PQD[	PQD	PQD	CCC	CCC	qal	infc		unknown	unknown	verb				B	nnn	nnn	פקד	nnn	nnn	first		0
45731	MT	Exodus	30	12	PQD[	PQD	PQD	CCC	CCC	qal	infc		unknown	unknown	verb				B	nnn	nnn	פקד	nnn	nnn	first		0
45832	MT	Exodus	30	17	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
45915	MT	Exodus	30	22	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
46043	MT	Exodus	30	31	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
46167	MT	Exodus	31	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
46198	MT	Exodus	31	4	XCB[	XCB	XCB	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	חשב	nnn	nnn	first		0
46358	MT	Exodus	31	12	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
46366	MT	Exodus	31	13	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
46639	MT	Exodus	32	6	>KL[	>KL	>KL	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אכל	nnn	nnn	first		0
46752	MT	Exodus	32	12	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
46757	MT	Exodus	32	12	HRG[	HRG	HRG	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	הרג	nnn	nnn	first		0
47300	MT	Exodus	33	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
47739	MT	Exodus	33	22	<BR[	<BR	<BR	CCC	CCC	qal	infc		unknown	unknown	verb				B	nnn	nnn	עבר	nnn	nnn	first		0
48564	MT	Exodus	35	4	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
48572	MT	Exodus	35	4	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
49081	MT	Exodus	35	32	XCB[	XCB	XCB	CCC	CCC	qal	infc		unknown	unknown	verb				WL	nnn	nnn	חשב	nnn	nnn	first		0
49285	MT	Exodus	36	5	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
49314	MT	Exodus	36	6	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
49827	MT	Exodus	36	33	BRX[	BRX	BRX	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	ברח	nnn	nnn	first		0
51869	MT	Exodus	40	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
52525	MT	Leviticus	1	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
53519	MT	Leviticus	4	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
53525	MT	Leviticus	4	2	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
54623	MT	Leviticus	5	14	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
54752	MT	Leviticus	5	20	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
54797	MT	Leviticus	5	22	XV>[	XV>	XV>	CCC	CCM	qal	infc		unknown	unknown	verb				L	nnn	nnn	חטא	nnn	nnn	first		0
54902	MT	Leviticus	6	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
54910	MT	Leviticus	6	2	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
55136	MT	Leviticus	6	12	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
55211	MT	Leviticus	6	17	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
55219	MT	Leviticus	6	18	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
55739	MT	Leviticus	7	22	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
55745	MT	Leviticus	7	23	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
55825	MT	Leviticus	7	28	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
55831	MT	Leviticus	7	29	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
56045	MT	Leviticus	8	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
56788	MT	Leviticus	8	31	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
56923	MT	Leviticus	9	3	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
56945	MT	Leviticus	9	4	ZBX[	ZBX	ZBX	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	זבח	nnn	nnn	first		0
57438	MT	Leviticus	10	3	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
57563	MT	Leviticus	10	8	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
57757	MT	Leviticus	10	16	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
57854	MT	Leviticus	11	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
57861	MT	Leviticus	11	2	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
58713	MT	Leviticus	12	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
58719	MT	Leviticus	12	2	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
58880	MT	Leviticus	13	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
60216	MT	Leviticus	14	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
60985	MT	Leviticus	14	33	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
61017	MT	Leviticus	14	35	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
61519	MT	Leviticus	15	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
63015	MT	Leviticus	17	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
63037	MT	Leviticus	17	2	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
63399	MT	Leviticus	18	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
63830	MT	Leviticus	19	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
63942	MT	Leviticus	19	9	QYR=[	QYR	QYR	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	קצר	nnn	nnn	first		0
64401	MT	Leviticus	20	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
65136	MT	Leviticus	21	10	LBC[	LBC	LBC	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	לבש	nnn	nnn	first		0
65221	MT	Leviticus	21	16	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
65226	MT	Leviticus	21	17	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
65363	MT	Leviticus	22	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
65661	MT	Leviticus	22	17	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
65844	MT	Leviticus	22	26	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
65949	MT	Leviticus	23	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
66077	MT	Leviticus	23	9	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
66363	MT	Leviticus	23	23	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
66369	MT	Leviticus	23	24	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
66403	MT	Leviticus	23	26	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
66534	MT	Leviticus	23	33	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
66540	MT	Leviticus	23	34	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
66782	MT	Leviticus	24	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
66986	MT	Leviticus	24	12	PRC[	PRC	PRC	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	פרש	nnn	nnn	first		0
66997	MT	Leviticus	24	13	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
67029	MT	Leviticus	24	15	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
67172	MT	Leviticus	25	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
67286	MT	Leviticus	25	7	>KL[	>KL	>KL	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אכל	nnn	nnn	first		0
67447	MT	Leviticus	25	16	M<V[	M<V	M<V	CCC	CCC	qal	infc		unknown	unknown	verb					nnn	nnn	מעט	nnn	nnn	first		0
68498	MT	Leviticus	26	21	CM<[	CM<	CM<	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	שמע	nnn	nnn	first		0
68973	MT	Leviticus	27	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
69641	MT	Numbers	1	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
70300	MT	Numbers	1	48	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
70355	MT	Numbers	1	51	NS<[	NS<	NS<	CCC	CCC	qal	infc		unknown	unknown	verb				WB	nnn	nnn	נסע	nnn	nnn	first		0
70438	MT	Numbers	2	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
70992	MT	Numbers	3	5	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
71023	MT	Numbers	3	7	<BD[	<BD	<BD	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	עבד	nnn	nnn	first		0
71041	MT	Numbers	3	8	<BD[	<BD	<BD	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	עבד	nnn	nnn	first		0
71087	MT	Numbers	3	11	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
71147	MT	Numbers	3	14	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
71641	MT	Numbers	3	44	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
71782	MT	Numbers	4	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
71835	MT	Numbers	4	5	NS<[	NS<	NS<	CCC	CCC	qal	infc		unknown	unknown	verb				B	nnn	nnn	נסע	nnn	nnn	first		0
72075	MT	Numbers	4	15	NS<[	NS<	NS<	CCC	CCC	qal	infc		unknown	unknown	verb				B	nnn	nnn	נסע	nnn	nnn	first		0
72145	MT	Numbers	4	17	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
72204	MT	Numbers	4	21	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
72233	MT	Numbers	4	23	YB>[	YB>	YB>	CCC	CCM	qal	infc		unknown	unknown	verb				L	nnn	nnn	צבא	nnn	nnn	first		0
72236	MT	Numbers	4	23	<BD[	<BD	<BD	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	עבד	nnn	nnn	first		0
72247	MT	Numbers	4	24	<BD[	<BD	<BD	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	עבד	nnn	nnn	first		0
72386	MT	Numbers	4	30	<BD[	<BD	<BD	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	עבד	nnn	nnn	first		0
72684	MT	Numbers	4	47	<BD[	<BD	<BD	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	עבד	nnn	nnn	first		0
72731	MT	Numbers	5	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
72803	MT	Numbers	5	5	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
72819	MT	Numbers	5	6	M<L[	M<L	M<L	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	מעל	nnn	nnn	first		0
72917	MT	Numbers	5	11	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
73404	MT	Numbers	6	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
73418	MT	Numbers	6	2	NDR[	NDR	NDR	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	נדר	nnn	nnn	first		0
73843	MT	Numbers	6	22	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
73851	MT	Numbers	6	23	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
73974	MT	Numbers	7	4	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
73981	MT	Numbers	7	5	<BD[	<BD	<BD	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	עבד	nnn	nnn	first		0
75252	MT	Numbers	8	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
75322	MT	Numbers	8	5	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
75425	MT	Numbers	8	11	<BD[	<BD	<BD	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	עבד	nnn	nnn	first		0
75496	MT	Numbers	8	15	<BD[	<BD	<BD	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	עבד	nnn	nnn	first		0
75580	MT	Numbers	8	19	<BD[	<BD	<BD	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	עבד	nnn	nnn	first		0
75664	MT	Numbers	8	22	<BD[	<BD	<BD	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	עבד	nnn	nnn	first		0
75695	MT	Numbers	8	23	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
75711	MT	Numbers	8	24	YB>[	YB>	YB>	CCC	CCM	qal	infc		unknown	unknown	verb				L	nnn	nnn	צבא	nnn	nnn	first		0
75739	MT	Numbers	8	26	CMR[	CMR	CMR	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	שמר	nnn	nnn	first		0
75776	MT	Numbers	9	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
75931	MT	Numbers	9	9	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
75937	MT	Numbers	9	10	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
76236	MT	Numbers	9	22	CKN[	CKN	CKN	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	שכן	nnn	nnn	first		0
76273	MT	Numbers	10	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
76771	MT	Numbers	10	35	NS<[	NS<	NS<	CCC	CCC	qal	infc		unknown	unknown	verb				B	nnn	nnn	נסע	nnn	nnn	first		0
77066	MT	Numbers	11	13	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
77184	MT	Numbers	11	18	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
77245	MT	Numbers	11	20	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
77801	MT	Numbers	12	13	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
77870	MT	Numbers	13	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
78370	MT	Numbers	13	32	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
78473	MT	Numbers	14	3	NPL[	NPL	NPL	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	נפל	nnn	nnn	first		0
78537	MT	Numbers	14	7	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
78604	MT	Numbers	14	10	RGM[	RGWM	RGWM	CCMC	CCMC	qal	infc		unknown	unknown	verb				L	nnnn	nnnn	רגום	nnnn	nnnn	first	W	1
78742	MT	Numbers	14	15	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
78775	MT	Numbers	14	17	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
78938	MT	Numbers	14	26	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
79214	MT	Numbers	14	40	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
79326	MT	Numbers	15	1	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
79601	MT	Numbers	15	17	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
79980	MT	Numbers	15	37	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
80147	MT	Numbers	16	5	>MR[	>MR	>MR	MCC	MCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	אמר	nnn	nnn	first		0
80229	MT	Numbers	16	9	<BD[	<BD	<BD	CCC	CCC	qal	infc		unknown	unknown	verb				L	nnn	nnn	עבד	nnn	nnn	first		0
80236	MT	Numbers	16	9	<MD[	<MD	<MD	CCC	CCC	qal	infc		unknown	unknown	verb				WL	nnn	nnn	עמד	nnn	nnn	first		0
