tf_id	scroll	book	chapter	verse	lex	g_cons	stem	pattern	pattern_g_cons	vs	vt	nu	gn	ps	sp	prs	nme	hloc	prefix_g_cons	rec_signs	cor_signs
1907588	1Qisaa	Isaiah	36	22	QR<[	QRW<J	QRW<	CCMC	CCMCM	qal	ptcp	pl	m	NA	verb		J			nnnnn	nnnnn
1901931	1Qisaa	Isaiah	21	9	BW>[	B>	B>	CM	CM	qal	ptca	sg	m	NA	verb					nn	nn
1901932	1Qisaa	Isaiah	21	9	RKB[	RWKB	RWKB	CMCC	CMCC	qal	ptca	sg	m	NA	verb					nnnn	nnnn
1913732	1Qisaa	Isaiah	51	9	MXY[	MWXYT	MWXYT	CMCCC	CMCCC	qal	ptca	sg	f	NA	verb				H	nnnnn	nnnnn
1912575	1Qisaa	Isaiah	48	8	PC<[	PWC<	PWC<	CMCC	CMCC	qal	ptca	sg	m	NA	verb				W	nnnn	nnnn
1913331	1Qisaa	Isaiah	50	1	NC>[	NWCJ	NWC	CMC	CMCC	qal	ptca	pl	m	NA	verb	J			M	nnnn	nnnn
1909186	1Qisaa	Isaiah	40	11	R<H[	RW<H	RW<H	CMCM	CMCM	qal	ptca	sg	m	NA	verb				K	nnnn	nnnn
1909197	1Qisaa	Isaiah	40	11	<WL[	<WLWT	<WL	CMC	CMCMC	qal	ptca	pl	f	NA	verb		WT			nnnnn	nnnnn
1903024	1Qisaa	Isaiah	24	16	BGD[	BWGDJM	BWGD	CMCC	CMCCMC	qal	ptca	pl	m	NA	verb		JM			nnnnnn	nnnnnn
1903028	1Qisaa	Isaiah	24	16	BGD[	BWGDJM	BWGD	CMCC	CMCCMC	qal	ptca	pl	m	NA	verb		JM			nnnnnn	nnnnnn
1898100	1Qisaa	Isaiah	9	3	NGF[	NWGF	NWGF	CMCC	CMCC	qal	ptca	sg	m	NA	verb				H	nnnn	nnnn
1906704	1Qisaa	Isaiah	34	9	B<R[	B<RH	B<RH	CCCM	CCCM	qal	ptca	sg	f	NA	verb				W	nnnn	nnnn
1917834	1Qisaa	Isaiah	64	9	CMM[	CWMMH	CWMMH	CMCCM	CMCCM	qal	ptca	sg	f	NA	verb					nnnnn	nnnnn
1896843	1Qisaa	Isaiah	6	2	<MD[	<WMDJM	<WMD	CMCC	CMCCMC	qal	ptca	pl	m	NA	verb		JM			nnnnnn	nnnnnn
1907098	1Qisaa	Isaiah	36	2	KBS[	KWBS	KWBS	CMCC	CMCC	qal	ptca	sg	m	NA	verb					nnnn	nnnn
1897347	1Qisaa	Isaiah	7	14	JLD[	JLDT	JLDT	CCCC	CCCC	qal	ptca	sg	f	NA	verb				W	nnnn	nnnn
1907174	1Qisaa	Isaiah	36	6	RYY[	RYWY	RYWY	CCMC	CCMC	qal	ptcp	sg	m	NA	verb				H	nnnn	nnnn
1907196	1Qisaa	Isaiah	36	6	BVX[	BWVXJM	BWVX	CMCC	CMCCMC	qal	ptca	pl	m	NA	verb		JM		H	nnnnnn	nnnnnn
1905003	1Qisaa	Isaiah	30	2	HLK[	HWLKJM	HWLK	CMCC	CMCCMC	qal	ptca	pl	m	NA	verb		JM		H	nnnnnn	nnnnnn
1904105	1Qisaa	Isaiah	28	9	GML[	GMWLJ	GMWL	CCMC	CCMCM	qal	ptcp	pl	m	NA	verb		J			nnnnn	nnnnn
1909317	1Qisaa	Isaiah	40	19	YRP[	YWRP	YWRP	CMCC	CMCC	qal	ptca	sg	m	NA	verb				W	nnnn	nnnn
1909325	1Qisaa	Isaiah	40	19	YRP[	YWRP	YWRP	CMCC	CMCC	qal	ptca	sg	m	NA	verb					nnnn	nnnn
1903711	1Qisaa	Isaiah	27	1	BRX[	BWRX	BWRX	CMCC	CMCC	qal	ptca	sg	m	NA	verb					nnnn	nnnn
1915353	1Qisaa	Isaiah	57	1	>BD[	>WBD	>WBD	CMCC	CMCC	qal	ptca	sg	m	NA	verb					nnnn	nnnn
1915357	1Qisaa	Isaiah	57	1	FJM[	FM	FM	CC	CC	qal	ptca	sg	m	NA	verb					nn	nn
1911972	1Qisaa	Isaiah	46	3	<MS[	<WMSJM	<WMS	CMCC	CMCCMC	qal	ptca	pl	m	NA	verb		JM			nnnnnn	nnnnnn
1911976	1Qisaa	Isaiah	46	3	NF>[	NWF>JM	NWF>	CMCC	CMCCMC	qal	ptca	pl	m	NA	verb		JM		W	nnnnnn	nnnnnn
1902240	1Qisaa	Isaiah	22	11	<FH[	<WFJH	<WFJ	CMCC	CMCCM	qal	ptca	sg	m	NA	verb	H				nnnnn	nnnnn
1902242	1Qisaa	Isaiah	22	11	JYR[	JYRH	JYR	CCC	CCCM	qal	ptca	sg	m	NA	verb	H			W	nnnn	nnnn
1915424	1Qisaa	Isaiah	57	5	CXV[	CWXVJ	CWXVJ	CMCCM	CMCCM	qal	ptca	pl	m	NA	verb					nnnnn	nnnnn
1912417	1Qisaa	Isaiah	47	15	SXR[	SWXRJK	SWXR	CMCC	CMCCCC	qal	ptca	pl	m	NA	verb	K	J			nnnnnn	nnnnnn
1912992	1Qisaa	Isaiah	49	8	CMM[	CWMMWT	CWMM	CMCC	CMCCMC	qal	ptca	pl	f	NA	verb		WT			nnnnnn	nnnnnn
1895937	1Qisaa	Isaiah	3	13	<MD[	<WMD	<WMD	CMCC	CMCC	qal	ptca	sg	m	NA	verb					nnnn	nnnn
1908151	1Qisaa	Isaiah	37	26	NYR[	NYWRJM	NYWR	CCMC	CCMCMC	qal	ptcp	pl	m	NA	verb		JM			nnnnnn	nnnnnn
1909048	1Qisaa	Isaiah	40	3	QR>[	QWR>	QWR>	CMCM	CMCM	qal	ptca	sg	m	NA	verb					nnnn	nnnn
1918028	1Qisaa	Isaiah	65	9	JRC[	JRC	JRC	CCC	CCC	qal	ptca	sg	m	NA	verb					nnn	nnn
1916126	1Qisaa	Isaiah	59	5	>KL[	>WKL	>WKL	CMCC	CMCC	qal	ptca	sg	m	NA	verb				H	nnnn	nnnn
1916132	1Qisaa	Isaiah	59	5	ZWR=[	ZWRH	ZWRH	CMCM	CMCM	qal	ptcp	sg	f	NA	verb				WH>	nnnn	nnnn
1900400	1Qisaa	Isaiah	15	3	JRD[	JRD	JRD	CCC	CCC	qal	ptca	sg	m	NA	verb				W	nnn	nnn
1894915	1Qisaa	Isaiah	1	4	XV>[	XWVH	XWVH	CMCM	CMCM	qal	ptca	sg		NA	verb					nnnn	nnnn
1905780	1Qisaa	Isaiah	31	4	R<H[	RW<JM	RW<	CMC	CMCMC	qal	ptca	pl	m	NA	verb		JM			nnnnn	nnnnn
1910694	1Qisaa	Isaiah	43	14	G>L[	GW>LKMH	GW>L	CMCC	CMCCCCM	qal	ptca	sg	m	NA	verb	KMH				nnnnnnn	nnnnnnn
1898674	1Qisaa	Isaiah	10	13	JCB[	JWCBJM	JWCB	CMCC	CMCCMC	qal	ptca	pl	m	NA	verb		JM			rrrnnn	nnnnnn
1903953	1Qisaa	Isaiah	28	1	NBL[	NBL	NBL	CCC	CCC	qal	ptca	sg	m	NA	verb					nnn	nnn
1903961	1Qisaa	Isaiah	28	1	HLM[	HLWMJ	HLWMJ	CCMCM	CCMCM	qal	ptcp	pl	m	NA	verb					nnnnn	nnnnn
1899453	1Qisaa	Isaiah	12	6	JCB[	JWCBT	JWCBT	CMCCC	CMCCC	qal	ptca	sg	f	NA	verb					nnnnn	nnnnn
1918194	1Qisaa	Isaiah	65	17	BR>[	BWR>	BWR>	CMCM	CMCM	qal	ptca	sg	m	NA	verb					nnnn	nnnn
1907824	1Qisaa	Isaiah	37	10	BVX[	BWVX	BWVX	CMCC	CMCC	qal	ptca	sg	m	NA	verb					nnnn	nnnn
1900231	1Qisaa	Isaiah	14	26	J<Y[	J<WYH	J<WYH	CCMCM	CCMCM	qal	ptcp	sg	f	NA	verb				H	nnnnn	nnnnn
1900241	1Qisaa	Isaiah	14	26	NVH[	NVWJH	NVWJH	CCMCM	CCMCM	qal	ptcp	sg	f	NA	verb				H	nnnnn	nnnnn
1911414	1Qisaa	Isaiah	44	26	>MR[	>WMR	>WMR	CMCC	CMCC	qal	ptca	sg	m	NA	verb				H	nnnn	nnnn
1895007	1Qisaa	Isaiah	1	8	NYR[	NYWRH	NYWRH	CCMCM	CCMCM	qal	ptcp	sg	f	NA	verb					nnnnn	nnnnn
1910913	1Qisaa	Isaiah	44	2	<FH[	<WFKH	<WF	CMC	CMCCM	qal	ptca	sg	m	NA	verb	KH				nnnnn	nnnnn
1910915	1Qisaa	Isaiah	44	2	JYR[	JWYRKH	JWYR	CMCC	CMCCCC	qal	ptca	sg	m	NA	verb	KH			W	nnnnnn	nnnnnn
1910919	1Qisaa	Isaiah	44	2	<ZR[	<WZRKH	<WZR	CMCC	CMCCCM	qal	ptca	sg	m	NA	verb	KH			W	nnnnnn	nnnnnn
1905530	1Qisaa	Isaiah	30	27	BW>[	B>	B>	CM	CM	qal	ptca	sg	m	NA	verb					nn	nn
1905533	1Qisaa	Isaiah	30	27	B<R[	BW<R	BW<R	CMCC	CMCC	qal	ptca	sg	m	NA	verb					nnnn	nnnn
1905545	1Qisaa	Isaiah	30	27	>KL[	>WKLT	>WKLT	CMCCC	CMCCC	qal	ptca	sg	f	NA	verb					nnnnn	nnnnn
1902101	1Qisaa	Isaiah	22	3	>SR[	>SWRH	>SWRH	CCMCM	CCMCM	qal	ptcp	sg		NA	verb					nnnnn	nnnnn
1900889	1Qisaa	Isaiah	17	9	<ZB[	<ZWBWT	<ZWB	CCMC	CCMCMC	qal	ptcp	pl	f	NA	verb		WT		K	nnnnnn	nnnnnn
1906178	1Qisaa	Isaiah	32	20	ZR<[	ZWR<J	ZWR<	CMCC	CMCCM	qal	ptca	pl	m	NA	verb		J			nnnnn	nnnnn
1899926	1Qisaa	Isaiah	14	6	RDH[	RWDH	RWDH	CMCM	CMCM	qal	ptca	sg	m	NA	verb					nnnn	nnnn
1910987	1Qisaa	Isaiah	44	6	G>L[	GW>LJW	GW>L	CMCC	CMCCCC	qal	ptca	sg	m	NA	verb	JW			W	nnnnnn	nnnnnn
1896744	1Qisaa	Isaiah	5	27	KCL[	KWCL	KWCL	CMCC	CMCC	qal	ptca	sg	m	NA	verb					nnnn	nnnn
1919576	1Q8	Isaiah	16	3	NDD[	NDD	NDD	CCC	CCC	qal	ptca	sg	m	NA	verb					rrr	nnn
1926684	1Q8	Isaiah	63	12	BQ<[	BWQ<	BWQ<	CMCC	CMCC	qal	ptca	sg	m	NA	verb					rrrr	nnnn
1919774	1Q8	Isaiah	19	10	<FH[	<FJ	<F	CC	CCM	qal	ptca	pl	m	NA	verb		J			rrr	nnn
1926000	1Q8	Isaiah	60	11	NHG[	NHWGJM	NHWG	CCMC	CCMCMC	qal	ptcp	pl	m	NA	verb		JM			nnnnnn	nnnnnn
1926296	1Q8	Isaiah	62	4	<ZB[	<ZWBH	<ZWBH	CCMCM	CCMCM	qal	ptcp	sg	f	NA	verb					nnnnn	nnnnn
1926312	1Q8	Isaiah	62	4	B<L[	B<WLH	B<WLH	CCCCM	CCCCM	qal	ptcp	sg	f	NA	verb					rrrrr	nnnnn
1921554	1Q8	Isaiah	38	12	R<H[	R<J	R<	CC	CCM	qal	ptca	sg	m	NA	verb	J				nnn	nnn
1921557	1Q8	Isaiah	38	12	>RG[	>RG	>RG	CCC	CCC	qal	ptca	sg	m	NA	verb				K	rrr	nnn
1922145	1Q8	Isaiah	41	13	>MR[	>MR	>MR	CCC	CCC	qal	ptca	sg	m	NA	verb				H	rrr	nnn
1924141	1Q8	Isaiah	51	6	JCB[	JCBJH	JCB	CCC	CCCMC	qal	ptca	pl	m	NA	verb	H	J		W	nnnnn	nnnnn
1926756	1Q8	Isaiah	63	16	G>L[	G>LNW	G>L	CCC	CCCCM	qal	ptca	sg	m	NA	verb	NW				nnnrr	nnnnn
1927504	1Q8	Isaiah	66	17	>KL[	>KLJ	>KL	CCC	CCCM	qal	ptca	pl	m	NA	verb		J			nnnn	nnnn
1926062	1Q8	Isaiah	60	15	<ZB[	<ZWBH	<ZWBH	CCMCM	CCMCM	qal	ptcp	sg	f	NA	verb					nnnnn	nnnnn
1926064	1Q8	Isaiah	60	15	FN>[	FNW>H	FNW>H	CCMCM	CCMCM	qal	ptcp	sg	f	NA	verb				W	nnnnn	nnnnn
1926067	1Q8	Isaiah	60	15	<BR[	<WBR	<WBR	CMCC	CMCC	qal	ptca	sg	m	NA	verb					rrnn	nnnn
1920998	1Q8	Isaiah	29	7	YB>[	YB>JM	YB>	CCC	CCCMC	qal	ptca	pl	m	NA	verb		JM		H	rrrrr	nnnnn
1924233	1Q8	Isaiah	51	10	G>L[	G>WLJM	G>WL	CCMC	CCMCMC	qal	ptcp	pl	m	NA	verb		JM			rnnnnn	nnnnnn
1924423	1Q8	Isaiah	53	3	JD<[	JD<	JD<	CCC	CCC	qal	ptcp	sg	m	NA	verb				W	nnn	nnn
1926456	1Q8	Isaiah	62	12	G>L[	G>WLJ	G>WL	CCMC	CCMCC	qal	ptcp	pl	m	NA	verb		J			nnnnn	nnnnn
1926461	1Q8	Isaiah	62	12	DRC[	DRWCH	DRWCH	CCMCM	CCMCM	qal	ptcp	sg	f	NA	verb					nnnnn	nnnnn
1924504	1Q8	Isaiah	53	7	GZZ[	GZZJH	GZZ	CCC	CCCCM	qal	ptca	pl	m	NA	verb	H	J			rrrrr	nnnnn
1923018	1Q8	Isaiah	45	10	>MR[	>WMR	>WMR	CMCC	CMCC	qal	ptca	sg	m	NA	verb				H	nnnn	nnnn
1923536	1Q8	Isaiah	48	17	G>L[	G>LK	G>L	CCC	CCCC	qal	ptca	sg	m	NA	verb	K				nnnn	nnnn
1927279	1Q8	Isaiah	66	5	FN>[	FN>JKM	FN>	CCC	CCCMCC	qal	ptca	pl	m	NA	verb	KM	J			nnnnnn	nnnnnn
1923980	1Q8	Isaiah	50	10	CM<[	CM<	CM<	CCC	CCC	qal	ptca	sg	m	NA	verb					rrr	nnn
1925233	1Q8	Isaiah	57	2	HLK[	HWLK	HWLK	CMCC	CMCC	qal	ptca	sg	m	NA	verb					nnnn	nnnn
1923179	1Q8	Isaiah	46	8	PC<[	PC<JM	PC<	CCC	CCCMC	qal	ptca	pl	m	NA	verb		JM			nnnnn	nnnnn
1923823	1Q8	Isaiah	49	9	>SR[	>SWRJM	>SWR	CCMC	CCMCMC	qal	ptcp	pl	m	NA	verb		JM		L	nnnnnn	nnnnnn
1920825	1Q8	Isaiah	28	18	CVP[	CWVP	CWVP	CMCC	CMCC	qal	ptca	sg	m	NA	verb					rrrn	nnnn
1920216	1Q8	Isaiah	22	16	XYB[	XYBJ	XYBJ	CCCM	CCCM	qal	ptca	sg	m	NA	verb					rrrr	nnnn
1920219	1Q8	Isaiah	22	16	XQQ[	XQQJ	XQQJ	CCCM	CCCM	qal	ptca	sg	m	NA	verb					rrrr	nnnn
1919446	1Q8	Isaiah	15	4	XLY[	XLYJ	XLY	CCC	CCCM	qal	ptcp	pl	m	NA	verb		J			rrrr	nnnn
1926892	1Q8	Isaiah	64	6	QR>[	QWR>	QWR>	CMCM	CMCM	qal	ptca	sg	m	NA	verb					rrrr	nnnn
1927007	1Q8	Isaiah	65	18	BR>[	BWR>	BWR>	CMCM	CMCM	qal	ptca	sg	m	NA	verb					nnnn	nnnn
1927010	1Q8	Isaiah	65	18	BR>[	BWR>	BWR>	CMCM	CMCM	qal	ptca	sg	m	NA	verb					nnnr	nnnn
1922819	1Q8	Isaiah	44	27	>MR[	>WMR	>WMR	CMCC	CMCC	qal	ptca	sg	m	NA	verb				H	nrnn	nnnn
1923309	1Q8	Isaiah	47	4	G>L[	G>LNW	G>L	CCC	CCCCM	qal	ptca	sg	m	NA	verb	NW				nnnnn	nnnnn
1919167	1Q8	Isaiah	10	18	NSS[	NSS	NSS	CCC	CCC	qal	ptca	sg	m	NA	verb					rrr	nnn
1925461	1Q8	Isaiah	58	6	RYY[	RYYJM	RYY	CCC	CCCMC	qal	ptcp	pl	m	NA	verb		JM			nnnnn	nnnnn
1923373	1Q8	Isaiah	47	8	JCB[	JWCBT	JWCBT	CMCCC	CMCCC	qal	ptca	sg	f	NA	verb				H	rrrrn	nnnnn
1923377	1Q8	Isaiah	47	8	>MR[	>MRH	>MRH	CCCM	CCCM	qal	ptca	sg	f	NA	verb				H	nnnn	nnnn
1923708	1Q8	Isaiah	49	5	JYR[	JWYRJ	JWYR	CMCC	CMCCM	qal	ptca	sg	m	NA	verb	J				nnnnn	nnnnn
1919784	1Q8	Isaiah	19	11	J<Y[	J<YJ	J<Y	CCC	CCCM	qal	ptca	pl	m	NA	verb		J			nnnn	nnnn
1922163	1Q8	Isaiah	41	14	G>L[	G>LK	G>L	CCC	CCCC	qal	ptca	sg	m	NA	verb	K			W	nnnn	nnnn
1927524	1Q8	Isaiah	66	18	BW>[	B>H	B>H	CCM	CCM	qal	ptca	sg	f	NA	verb					nnn	nnn
1926093	1Q8	Isaiah	60	16	G>L[	GW>LK	GW>L	CMCC	CMCCC	qal	ptca	sg	m	NA	verb	K			W	nnnnn	nnnnn
1920738	1Q8	Isaiah	26	5	JCB[	JCBJ	JCB	CCC	CCCM	qal	ptca	pl	m	NA	verb		J			nnnn	nnnn
1924236	1Q8	Isaiah	51	11	PDH[	PDWJ	PDW	CCM	CCMC	qal	ptcp	pl	m	NA	verb		J		W	nnnn	nnnn
1927653	1Q8	Isaiah	66	22	<FH[	<FH	<FH	CCM	CCM	qal	ptca	sg	m	NA	verb					nrn	nnn
1927654	1Q8	Isaiah	66	22	<MD[	<MDJM	<MD	CCC	CCCMC	qal	ptca	pl	m	NA	verb		JM			nnnnn	nnnnn
1924446	1Q8	Isaiah	53	4	NG<[	NGW<	NGW<	CCCC	CCCC	qal	ptcp	sg	m	NA	verb					nnnn	nnnn
1921400	1Q8	Isaiah	37	7	NTN[	NWTN	NWTN	CMCC	CMCC	qal	ptca	sg	m	NA	verb					rrrr	nnnn
1922313	1Q8	Isaiah	41	22	BW>[	B>WT	B>	CC	CCMC	qal	ptca	pl	f	NA	verb		WT		H	nnnn	nnnn
1921208	1Q8	Isaiah	30	24	<BD[	<BDJ	<BD	CCC	CCCM	qal	ptca	pl	m	NA	verb		J			nnnn	nnnn
1921215	1Q8	Isaiah	30	24	ZRH[	ZRH	ZRH	CCM	CCM	qal	ptca	sg	m	NA	verb					rrr	nnn
1926468	1Q8	Isaiah	63	1	BW>[	B>	B>	CM	CM	qal	ptca	sg	m	NA	verb					rr	nn
1926476	1Q8	Isaiah	63	1	HDR[	HDWR	HDWR	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					nnnn	nnnn
1926479	1Q8	Isaiah	63	1	Y<H[	Y<H	Y<H	CCM	CCM	qal	ptca	sg	m	NA	verb					rrn	nnn
1923035	1Q8	Isaiah	45	11	JYR[	JWYRW	JWYR	CMCC	CMCCM	qal	ptca	sg	m	NA	verb	W			W	nnnnn	nnnnn
1923037	1Q8	Isaiah	45	11	>TH[	>TJWT	>TJ	CCM	CCMCC	qal	ptca	pl	f	NA	verb		WT		H	nnnnn	nnnnn
1924609	1Q8	Isaiah	53	12	PC<[	PC<JM	PC<	CCC	CCCMC	qal	ptca	pl	m	NA	verb		JM			rrrrr	nnnnn
1926549	1Q8	Isaiah	63	5	SMK[	SWMK	SWMK	CMCC	CMCC	qal	ptca	sg	m	NA	verb					nnrr	nnnn
1924002	1Q8	Isaiah	50	11	QDX[	QDXJ	QDX	CCC	CCCM	qal	ptca	pl	m	NA	verb		J			nnnn	nnnn
1927371	1Q8	Isaiah	66	10	>HB[	>HBJH	>HB	CCC	CCCMC	qal	ptca	pl	m	NA	verb	H	J			rrrrr	nnnnn
1924309	1Q8	Isaiah	52	11	NF>[	NF>J	NF>	CCC	CCCM	qal	ptca	pl	m	NA	verb		J			nnnn	nnnn
1924157	1Q8	Isaiah	51	7	JD<[	JWD<J	JWD<	CMCC	CMCCM	qal	ptca	pl	m	NA	verb		J			nnnnn	nnnnn
1922905	1Q8	Isaiah	45	3	QR>[	QWR>	QWR>	CMCM	CMCM	qal	ptca	sg	m	NA	verb				H	nnnn	nnnn
1921020	1Q8	Isaiah	29	8	>KL[	>WKL	>WKL	CMCC	CMCC	qal	ptca	sg	m	NA	verb					rrrr	nnnn
1920313	1Q8	Isaiah	22	25	TQ<[	TQW<H	TQW<H	CCMCM	CCMCM	qal	ptcp	sg	f	NA	verb				H	rrrrr	nnnnn
1925289	1Q8	Isaiah	57	19	BR>[	BWR>	BWR>	CMCM	CMCM	qal	ptca	sg	m	NA	verb					rrrr	nnnn
1922958	1Q8	Isaiah	45	7	JYR[	JWYR	JWYR	CMCC	CMCC	qal	ptca	sg	m	NA	verb					rrrr	nnnn
1922961	1Q8	Isaiah	45	7	BR>[	BWR>	BWR>	CMCM	CMCM	qal	ptca	sg	m	NA	verb				W	rrrn	nnnn
1922963	1Q8	Isaiah	45	7	<FH[	<FH	<FH	CCM	CCM	qal	ptca	sg	m	NA	verb					nrr	nnn
1922966	1Q8	Isaiah	45	7	BR>[	BWR>	BWR>	CMCM	CMCM	qal	ptca	sg	m	NA	verb				W	rrrr	nnnn
1922970	1Q8	Isaiah	45	7	<FH[	<FH	<FH	CCM	CCM	qal	ptca	sg	m	NA	verb					rrr	nnn
1920401	1Q8	Isaiah	24	18	NWS[	NS	NS	CC	CC	qal	ptca	sg	m	NA	verb				H	rr	nn
1920412	1Q8	Isaiah	24	18	<LH[	<WLH	<WLH	CMCM	CMCM	qal	ptca	sg	m	NA	verb				WH	nnnn	nnnn
1922828	1Q8	Isaiah	44	28	>MR[	>WMR	>WMR	CMCC	CMCC	qal	ptca	sg	m	NA	verb				H	nnnr	nnnn
1922831	1Q8	Isaiah	44	28	R<H[	R<J	R<	CC	CCM	qal	ptca	sg	m	NA	verb	J				nnn	nnn
1927111	1Q8	Isaiah	65	23	BRK[	BRKJ	BRK	CCC	CCCM	qal	ptcp	pl	m	NA	verb		J			nnnn	nnnn
1923667	1Q8	Isaiah	49	2	BRR[	BRWR	BRWR	CCMC	CCMC	qal	ptcp	sg	m	NA	verb					rnnn	nnnn
1924876	1Q8	Isaiah	55	10	ZR<[	ZR<	ZR<	CCC	CCC	qal	ptca	sg	m	NA	verb				L	nnn	nnn
1924880	1Q8	Isaiah	55	10	>KL[	>KL	>KL	CCC	CCC	qal	ptca	sg	m	NA	verb				L	nnn	nnn
1923487	1Q8	Isaiah	47	13	HBR[	HBRJ	HBR	CCC	CCCM	qal	ptca	pl	m	NA	verb		J			rrrr	nnnn
1923491	1Q8	Isaiah	47	13	XZH[	XZJM	XZ	CC	CCMC	qal	ptca	pl	m	NA	verb		JM		H	rrrr	nnnn
1923746	1Q8	Isaiah	49	6	NYR[	NYWRJ	NYWR	CCMC	CCMCM	qal	ptcp	pl	m	NA	verb		J		W	nnnnn	nnnnn
1920758	1Q8	Isaiah	28	15	CVP[	CWVP	CWVP	CMCC	CMCC	qal	ptca	sg	m	NA	verb					rrrr	nnnn
1919336	1Q8	Isaiah	13	8	JLD[	JWLDH	JWLDH	CMCCM	CMCCM	qal	ptca	sg	f	NA	verb				K	rrrrr	nnnnn
1921642	1Q8	Isaiah	38	18	JRD[	JWRDJ	JWRD	CMCC	CMCCM	qal	ptca	pl	m	NA	verb		J			nnnnn	nnnnn
1925087	1Q8	Isaiah	56	6	CMR[	CMR	CMR	CCC	CCC	qal	ptca	sg	m	NA	verb					nnn	nnn
1919929	1Q8	Isaiah	19	20	LXY[	LXYJM	LXY	CCC	CCCMC	qal	ptca	pl	m	NA	verb		JM			rrrrr	nnnnn
1919935	1Q8	Isaiah	19	20	RJB[	RB	RB	CC	CC	qal	ptca	sg	m	NA	verb				W	rr	nn
1926919	1Q8	Isaiah	64	7	JYR[	JYRNW	JYR	CCC	CCCCM	qal	ptca	sg	m	NA	verb	NW				rrrrr	nnnnn
1922765	1Q8	Isaiah	44	24	G>L[	GW>LK	GW>L	CMCC	CMCCC	qal	ptca	sg	m	NA	verb	K				nnnnn	nnnnn
1922767	1Q8	Isaiah	44	24	JYR[	JWYRK	JWYR	CMCC	CMCCC	qal	ptca	sg	m	NA	verb	K			W	nnnnr	nnnnn
1922772	1Q8	Isaiah	44	24	<FH[	<FH	<FH	CCM	CCM	qal	ptca	sg	m	NA	verb					nnn	nnn
1922774	1Q8	Isaiah	44	24	NVH[	NVH	NVH	CCM	CCM	qal	ptca	sg	m	NA	verb					rrr	nnn
1922778	1Q8	Isaiah	44	24	RQ<[	RWQ<	RWQ<	CMCC	CMCC	qal	ptca	sg	m	NA	verb					nnnn	nnnn
1922318	1Q8	Isaiah	41	23	>TH[	>TJWT	>TJ	CCM	CCMCC	qal	ptca	pl	f	NA	verb		WT		H	rrrrr	nnnnn
1925157	1Q8	Isaiah	56	10	HZH[	HZJM	HZ	CC	CCMC	qal	ptca	pl	m	NA	verb		JM			nnnn	nnnn
1925158	1Q8	Isaiah	56	10	CKB[	CKBJM	CKB	CCC	CCCMC	qal	ptca	pl	m	NA	verb		JM			nrrrr	nnnnn
1925159	1Q8	Isaiah	56	10	>HB[	>HB	>HB	CCC	CCC	qal	ptca	pl	m	NA	verb					rrr	nnn
1919539	1Q8	Isaiah	16	1	MCL[	MCL	MCL	CCC	CCC	qal	ptca	sg	m	NA	verb					rrr	nnn
1922039	1Q8	Isaiah	41	7	YRP[	YRP	YRP	CCC	CCC	qal	ptca	sg	m	NA	verb					nnn	nnn
1922043	1Q8	Isaiah	41	7	HLM[	HWLM	HWLM	CMCC	CMCC	qal	ptca	sg	m	NA	verb					nnnn	nnnn
1922045	1Q8	Isaiah	41	7	>MR[	>WMR	>WMR	CMCC	CMCC	qal	ptca	sg	m	NA	verb					nrrn	nnnn
1919753	1Q8	Isaiah	19	8	PRF[	PRFJ	PRF	CCC	CCCM	qal	ptca	pl	m	NA	verb		J		W	nnnn	nnnn
1919583	1Q8	Isaiah	16	5	CPV[	CPV	CPV	CCC	CCC	qal	ptca	sg	m	NA	verb					nrr	nnn
1919585	1Q8	Isaiah	16	5	DRC[	DRC	DRC	CCC	CCC	qal	ptca	sg	m	NA	verb				W	rrr	nnn
1921092	1Q8	Isaiah	30	13	NPL[	NPL	NPL	CCC	CCC	qal	ptca	sg	m	NA	verb					rrr	nnn
1926340	1Q8	Isaiah	62	6	CMR[	CMRJM	CMR	CCC	CCCMC	qal	ptca	pl	m	NA	verb		JM			nnnnn	nnnnn
1920712	1Q8	Isaiah	26	2	CMR[	CMR	CMR	CCC	CCC	qal	ptca	sg	m	NA	verb					rrr	nnn
1924980	1Q8	Isaiah	56	2	CMR[	CWMR	CWMR	CMCC	CMCC	qal	ptca	sg	m	NA	verb					nnnn	nnnn
1924985	1Q8	Isaiah	56	2	CMR[	CWMR	CWMR	CMCC	CMCC	qal	ptca	sg	m	NA	verb				W	rnnn	nnnn
1927556	1Q8	Isaiah	66	19	MCK[	MCKJ	MCK	CCC	CCCM	qal	ptca	pl	m	NA	verb		J			nrrr	nnnn
1926123	1Q8	Isaiah	60	17	NGF[	NGFJK	NGF	CCC	CCCMC	qal	ptca	pl	m	NA	verb	K	J		W	nnnnn	nnnnn
1921844	1Q8	Isaiah	39	6	BW>[	B>JM	B>	CC	CCMC	qal	ptca	pl	m	NA	verb		JM			nnnn	nnnn
1926498	1Q8	Isaiah	63	2	DRK[	DWRK	DWRK	CMCC	CMCC	qal	ptca	sg	m	NA	verb				K	nnnn	nnnn
1927209	1Q8	Isaiah	66	3	CXV[	CWXV	CWXV	CMCC	CMCC	qal	ptca	sg	m	NA	verb					nnnn	nnnn
1927214	1Q8	Isaiah	66	3	ZBX[	ZWBX	ZWBX	CMCC	CMCC	qal	ptca	sg	m	NA	verb					nnnr	nnnn
