tf_id	book	chapter	verse	lex	lex_hebrew	g_cons	g_cons_hebrew	g_cons_no_suff	suff	vt	vs	gn	nu	ps	verb_ends_on_w	has_suffix	w_in_suffix	has_final_nun	hollow_root	hollow_vowel_letter	ayin_ayin_root	ayin_vowel_letter
18933	Genesis	34	26	HRG[	הרג	HRGW	הרגו	HRGW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
18938	Genesis	34	26	LQX[	לקח	JQXW	יקחו	JQXW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
18945	Genesis	34	26	JY>[	יצא	JY>W	יצאו	JY>W		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
18948	Genesis	34	27	BW>[	בוא	B>W	באו	B>W		perf	-	unknown	pl	p3	1	0	0	0	1	0	0	0
18953	Genesis	34	27	BZZ[	בזז	JBZW	יבזו	JBZW		wayq	-	m	pl	p3	1	0	0	0	0	0	1	0
18957	Genesis	34	27	VM>[	טמא	VM>W	טמאו	VM>W		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
18979	Genesis	34	28	LQX[	לקח	LQXW	לקחו	LQXW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
18991	Genesis	34	29	CBH[	שׁבה	CBW	שׁבו	CBW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
18993	Genesis	34	29	BZZ[	בזז	JBZW	יבזו	JBZW		wayq	-	m	pl	p3	1	0	0	0	0	0	1	0
19032	Genesis	34	30	NKH[	נכה	HKWNJ	הכוני	HKW	NJ	perf	-	unknown	pl	p3	1	1	0	0	0	0	0	0
19039	Genesis	34	31	>MR[	אמר	J>MRW	יאמרו	J>MRW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
19123	Genesis	35	4	NTN[	נתן	JTNW	יתנו	JTNW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
19164	Genesis	35	5	RDP[	רדף	RDPW	רדפו	RDPW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
19281	Genesis	35	11	JY>[	יצא	JY>W	יצאו	JY>W		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
19546	Genesis	35	29	QBR[	קבר	JQBRW	יקברו	JQBRW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
20229	Genesis	37	4	R>H[	ראה	JR>W	יראו	JR>W		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
20239	Genesis	37	4	FN>[	שׂנא	JFN>W	ישׂנאו	JFN>W		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
20263	Genesis	37	6	CM<[	שׁמע	CM<W	שׁמעו	CM<W		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
20296	Genesis	37	8	>MR[	אמר	J>MRW	יאמרו	J>MRW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
20380	Genesis	37	11	QN>[	קנא	JQN>W	יקנאו	JQN>W		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
20494	Genesis	37	18	R>H[	ראה	JR>W	יראו	JR>W		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
20509	Genesis	37	19	>MR[	אמר	J>MRW	יאמרו	J>MRW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
20560	Genesis	37	22	CLK[	שׁלך	HCLJKW	השׁליכו	HCLJKW		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
20574	Genesis	37	22	CLX[	שׁלח	TCLXW	תשׁלחו	TCLXW		impf	-	m	pl	p2	1	0	0	0	0	0	0	0
20594	Genesis	37	23	PCV[	פשׁט	JPCJVW	יפשׁיטו	JPCJVW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
20606	Genesis	37	24	LQX[	לקח	JQXHW	יקחהו	JQX	HW	wayq	-	m	pl	p3	0	1	1	0	0	0	0	0
20608	Genesis	37	24	CLK[	שׁלך	JCLKW	ישׁלכו	JCLKW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
20625	Genesis	37	25	NF>[	נשׂא	JF>W	ישׂאו	JF>W		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
20628	Genesis	37	25	R>H[	ראה	JR>W	יראו	JR>W		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
20679	Genesis	37	27	CM<[	שׁמע	JCM<W	ישׁמעו	JCM<W		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
20682	Genesis	37	28	<BR[	עבר	J<BRW	יעברו	J<BRW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
20689	Genesis	37	28	<LH[	עלה	J<LW	יעלו	J<LW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
20696	Genesis	37	28	MKR[	מכר	JMKRW	ימכרו	JMKRW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
20706	Genesis	37	28	BW>[	בוא	JBJ>W	יביאו	JBJ>W		wayq	-	m	pl	p3	1	0	0	0	1	1	0	0
20742	Genesis	37	31	LQX[	לקח	JQXW	יקחו	JQXW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
20759	Genesis	37	32	CLX[	שׁלח	JCLXW	ישׁלחו	JCLXW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
20765	Genesis	37	32	BW>[	בוא	JBJ>W	יביאו	JBJ>W		wayq	-	m	pl	p3	1	0	0	0	1	1	0	0
20769	Genesis	37	32	>MR[	אמר	J>MRW	יאמרו	J>MRW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
20835	Genesis	37	36	MKR[	מכר	MKRW	מכרו	MKRW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
21230	Genesis	38	21	>MR[	אמר	J>MRW	יאמרו	J>MRW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
21249	Genesis	38	22	>MR[	אמר	>MRW	אמרו	>MRW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
21298	Genesis	38	24	JY>[	יצא	HWYJ>WH	הוציאוה	HWYJ>W	H	impv	-	m	pl	p2	1	1	0	0	0	0	0	0
21436	Genesis	39	1	JRD[	ירד	HWRDHW	הורדהו	HWRD	HW	perf	-	unknown	pl	p3	0	1	1	0	0	0	0	0
21718	Genesis	39	14	R>H[	ראה	R>W	ראו	R>W		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
22043	Genesis	40	8	>MR[	אמר	J>MRW	יאמרו	J>MRW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
22197	Genesis	40	15	FJM[	שׂים	FMW	שׂמו	FMW		perf	-	unknown	pl	p3	1	0	0	0	1	0	0	0
22736	Genesis	41	21	BW>[	בוא	B>W	באו	B>W		perf	-	unknown	pl	p3	1	0	0	0	1	0	0	0
23135	Genesis	41	43	QR>[	קרא	JQR>W	יקראו	JQR>W		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
23386	Genesis	41	55	<FH[	עשׂה	T<FW	תעשׂו	T<FW		impf	-	m	pl	p2	1	0	0	0	0	0	0	0
23418	Genesis	41	57	BW>[	בוא	B>W	באו	B>W		perf	-	unknown	pl	p3	1	0	0	0	1	0	0	0
23446	Genesis	42	1	R>H[	ראה	TTR>W	תתראו	TTR>W		impf	-	m	pl	p2	1	0	0	0	0	0	0	0
23456	Genesis	42	2	JRD[	ירד	RDW	רדו	RDW		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
23469	Genesis	42	3	JRD[	ירד	JRDW	ירדו	JRDW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
23494	Genesis	42	5	BW>[	בוא	JB>W	יבאו	JB>W		wayq	-	m	pl	p3	1	0	0	0	1	0	0	0
23527	Genesis	42	6	BW>[	בוא	JB>W	יבאו	JB>W		wayq	-	m	pl	p3	1	0	0	0	1	0	0	0
23531	Genesis	42	6	XWH[	חוה	JCTXWW	ישׁתחוו	JCTXWW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
23556	Genesis	42	7	>MR[	אמר	J>MRW	יאמרו	J>MRW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
23571	Genesis	42	8	NKR[	נכר	HKRHW	הכרהו	HKR	HW	perf	-	unknown	pl	p3	0	1	1	0	0	0	0	0
23594	Genesis	42	10	>MR[	אמר	J>MRW	יאמרו	J>MRW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
23600	Genesis	42	10	BW>[	בוא	B>W	באו	B>W		perf	-	unknown	pl	p3	1	0	0	0	1	0	0	0
23627	Genesis	42	13	>MR[	אמר	J>MRW	יאמרו	J>MRW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
23665	Genesis	42	15	BXN[	בחן	TBXNW	תבחנו	TBXNW		impf	-	m	pl	p2	1	0	0	0	0	0	0	0
23669	Genesis	42	15	JY>[	יצא	TY>W	תצאו	TY>W		impf	-	m	pl	p2	1	0	0	0	0	0	0	0
23680	Genesis	42	16	CLX[	שׁלח	CLXW	שׁלחו	CLXW		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
23689	Genesis	42	16	>SR[	אסר	H>SRW	האסרו	H>SRW		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
23691	Genesis	42	16	BXN[	בחן	JBXNW	יבחנו	JBXNW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
23721	Genesis	42	18	<FH[	עשׂה	<FW	עשׂו	<FW		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
23723	Genesis	42	18	XJH[	חיה	XJW	חיו	XJW		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
23741	Genesis	42	19	BW>[	בוא	HBJ>W	הביאו	HBJ>W		impv	-	m	pl	p2	1	0	0	0	1	1	0	0
23750	Genesis	42	20	BW>[	בוא	TBJ>W	תביאו	TBJ>W		impf	-	m	pl	p2	1	0	0	0	1	1	0	0
23757	Genesis	42	20	MWT[	מות	TMWTW	תמותו	TMWTW		impf	-	m	pl	p2	1	0	0	0	1	1	0	0
23759	Genesis	42	20	<FH[	עשׂה	J<FW	יעשׂו	J<FW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
23762	Genesis	42	21	>MR[	אמר	J>MRW	יאמרו	J>MRW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
23817	Genesis	42	23	JD<[	ידע	JD<W	ידעו	JD<W		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
23852	Genesis	42	25	ML>[	מלא	JML>W	ימלאו	JML>W		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
23876	Genesis	42	26	NF>[	נשׂא	JF>W	ישׂאו	JF>W		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
23936	Genesis	42	29	BW>[	בוא	JB>W	יבאו	JB>W		wayq	-	m	pl	p3	1	0	0	0	1	0	0	0
24012	Genesis	42	33	NWX[	נוח	HNJXW	הניחו	HNJXW		impv	-	m	pl	p2	1	0	0	0	1	1	0	0
24018	Genesis	42	33	LQX[	לקח	QXW	קחו	QXW		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
24022	Genesis	42	34	BW>[	בוא	HBJ>W	הביאו	HBJ>W		impv	-	m	pl	p2	1	0	0	0	1	1	0	0
24045	Genesis	42	34	SXR[	סחר	TSXRW	תסחרו	TSXRW		impf	-	m	pl	p2	1	0	0	0	0	0	0	0
24059	Genesis	42	35	R>H[	ראה	JR>W	יראו	JR>W		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
24067	Genesis	42	35	JR>[	ירא	JJR>W	ייראו	JJR>W		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
24083	Genesis	42	36	LQX[	לקח	TQXW	תקחו	TQXW		impf	-	m	pl	p2	1	0	0	0	0	0	0	0
24151	Genesis	43	2	KLH[	כלה	KLW	כלו	KLW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
24158	Genesis	43	2	BW>[	בוא	HBJ>W	הביאו	HBJ>W		perf	-	unknown	pl	p3	1	0	0	0	1	1	0	0
24165	Genesis	43	2	CWB[	שׁוב	CBW	שׁבו	CBW		impv	-	m	pl	p2	1	0	0	0	1	0	0	0
24184	Genesis	43	3	R>H[	ראה	TR>W	תראו	TR>W		impf	-	m	pl	p2	1	0	0	0	0	0	0	0
24212	Genesis	43	5	R>H[	ראה	TR>W	תראו	TR>W		impf	-	m	pl	p2	1	0	0	0	0	0	0	0
24233	Genesis	43	7	>MR[	אמר	J>MRW	יאמרו	J>MRW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
24266	Genesis	43	7	JRD[	ירד	HWRJDW	הורידו	HWRJDW		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
24330	Genesis	43	11	<FH[	עשׂה	<FW	עשׂו	<FW		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
24331	Genesis	43	11	LQX[	לקח	QXW	קחו	QXW		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
24339	Genesis	43	11	JRD[	ירד	HWRJDW	הורידו	HWRJDW		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
24358	Genesis	43	12	LQX[	לקח	QXW	קחו	QXW		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
24370	Genesis	43	12	CWB[	שׁוב	TCJBW	תשׁיבו	TCJBW		impf	-	m	pl	p2	1	0	0	0	1	1	0	0
24379	Genesis	43	13	LQX[	לקח	QXW	קחו	QXW		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
24382	Genesis	43	13	CWB[	שׁוב	CWBW	שׁובו	CWBW		impv	-	m	pl	p2	1	0	0	0	1	1	0	0
24412	Genesis	43	15	LQX[	לקח	JQXW	יקחו	JQXW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
24423	Genesis	43	15	LQX[	לקח	LQXW	לקחו	LQXW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
24432	Genesis	43	15	JRD[	ירד	JRDW	ירדו	JRDW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
24464	Genesis	43	16	>KL[	אכל	J>KLW	יאכלו	J>KLW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
24488	Genesis	43	18	JR>[	ירא	JJR>W	ייראו	JJR>W		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
24492	Genesis	43	18	BW>[	בוא	HWB>W	הובאו	HWB>W		perf	-	unknown	pl	p3	1	0	0	0	1	0	0	0
24496	Genesis	43	18	>MR[	אמר	J>MRW	יאמרו	J>MRW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
24542	Genesis	43	20	>MR[	אמר	J>MRW	יאמרו	J>MRW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
24600	Genesis	43	23	JR>[	ירא	TJR>W	תיראו	TJR>W		impf	-	m	pl	p2	1	0	0	0	0	0	0	0
24650	Genesis	43	25	CM<[	שׁמע	CM<W	שׁמעו	CM<W		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
24653	Genesis	43	25	>KL[	אכל	J>KLW	יאכלו	J>KLW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
24661	Genesis	43	26	BW>[	בוא	JBJ>W	יביאו	JBJ>W		wayq	-	m	pl	p3	1	0	0	0	1	1	0	0
24672	Genesis	43	26	XWH[	חוה	JCTXWW	ישׁתחוו	JCTXWW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
24693	Genesis	43	28	>MR[	אמר	J>MRW	יאמרו	J>MRW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
24758	Genesis	43	31	FJM[	שׂים	FJMW	שׂימו	FJMW		impv	-	m	pl	p2	1	0	0	0	1	1	0	0
24761	Genesis	43	32	FJM[	שׂים	JFJMW	ישׂימו	JFJMW		wayq	-	m	pl	p3	1	0	0	0	1	1	0	0
24831	Genesis	43	34	CTH[	שׁתה	JCTW	ישׁתו	JCTW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
24833	Genesis	43	34	CKR[	שׁכר	JCKRW	ישׁכרו	JCKRW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
24889	Genesis	44	3	CLX[	שׁלח	CLXW	שׁלחו	CLXW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
24894	Genesis	44	4	JY>[	יצא	JY>W	יצאו	JY>W		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
24948	Genesis	44	7	>MR[	אמר	J>MRW	יאמרו	J>MRW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
25025	Genesis	44	11	JRD[	ירד	JWRDW	יורדו	JWRDW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
25031	Genesis	44	11	PTX[	פתח	JPTXW	יפתחו	JPTXW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
25061	Genesis	44	13	CWB[	שׁוב	JCBW	ישׁבו	JCBW		wayq	-	m	pl	p3	1	0	0	0	1	0	0	0
25076	Genesis	44	14	NPL[	נפל	JPLW	יפלו	JPLW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
25152	Genesis	44	17	<LH[	עלה	<LW	עלו	<LW		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
25223	Genesis	44	21	JRD[	ירד	HWRDHW	הורדהו	HWRD	HW	impv	-	m	pl	p2	0	1	1	0	0	0	0	0
25279	Genesis	44	25	CWB[	שׁוב	CBW	שׁבו	CBW		impv	-	m	pl	p2	1	0	0	0	1	0	0	0
25386	Genesis	44	31	JRD[	ירד	HWRJDW	הורידו	HWRJDW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
25466	Genesis	45	1	JY>[	יצא	HWYJ>W	הוציאו	HWYJ>W		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
25488	Genesis	45	2	CM<[	שׁמע	JCM<W	ישׁמעו	JCM<W		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
25513	Genesis	45	3	BHL[	בהל	NBHLW	נבהלו	NBHLW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
25538	Genesis	45	5	<YB[	עצב	T<YBW	תעצבו	T<YBW		impf	-	m	pl	p2	1	0	0	0	0	0	0	0
25622	Genesis	45	9	<LH[	עלה	<LW	עלו	<LW		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
25753	Genesis	45	16	BW>[	בוא	B>W	באו	B>W		perf	-	unknown	pl	p3	1	0	0	0	1	0	0	0
25774	Genesis	45	17	<FH[	עשׂה	<FW	עשׂו	<FW		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
25780	Genesis	45	17	BW>[	בוא	B>W	באו	B>W		impv	-	m	pl	p2	1	0	0	0	1	0	0	0
25784	Genesis	45	18	LQX[	לקח	QXW	קחו	QXW		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
25791	Genesis	45	18	BW>[	בוא	B>W	באו	B>W		impv	-	m	pl	p2	1	0	0	0	1	0	0	0
25801	Genesis	45	18	>KL[	אכל	>KLW	אכלו	>KLW		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
25810	Genesis	45	19	<FH[	עשׂה	<FW	עשׂו	<FW		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
25811	Genesis	45	19	LQX[	לקח	QXW	קחו	QXW		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
25842	Genesis	45	21	<FH[	עשׂה	J<FW	יעשׂו	J<FW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
25921	Genesis	45	25	<LH[	עלה	J<LW	יעלו	J<LW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
25925	Genesis	45	25	BW>[	בוא	JB>W	יבאו	JB>W		wayq	-	m	pl	p3	1	0	0	0	1	0	0	0
26068	Genesis	46	5	NF>[	נשׂא	JF>W	ישׂאו	JF>W		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
26090	Genesis	46	6	LQX[	לקח	JQXW	יקחו	JQXW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
26102	Genesis	46	6	BW>[	בוא	JB>W	יבאו	JB>W		wayq	-	m	pl	p3	1	0	0	0	1	0	0	0
26434	Genesis	46	28	BW>[	בוא	JB>W	יבאו	JB>W		wayq	-	m	pl	p3	1	0	0	0	1	0	0	0
26500	Genesis	46	31	BW>[	בוא	B>W	באו	B>W		perf	-	unknown	pl	p3	1	0	0	0	1	0	0	0
26519	Genesis	46	32	BW>[	בוא	HBJ>W	הביאו	HBJ>W		perf	-	unknown	pl	p3	1	0	0	0	1	1	0	0
26577	Genesis	47	1	BW>[	בוא	B>W	באו	B>W		perf	-	unknown	pl	p3	1	0	0	0	1	0	0	0
26606	Genesis	47	3	>MR[	אמר	J>MRW	יאמרו	J>MRW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
26617	Genesis	47	4	>MR[	אמר	J>MRW	יאמרו	J>MRW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
26660	Genesis	47	5	BW>[	בוא	B>W	באו	B>W		perf	-	unknown	pl	p3	1	0	0	0	1	0	0	0
26743	Genesis	47	9	NFG[	נשׂג	HFJGW	השׂיגו	HFJGW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
26872	Genesis	47	15	BW>[	בוא	JB>W	יבאו	JB>W		wayq	-	m	pl	p3	1	0	0	0	1	0	0	0
26903	Genesis	47	17	BW>[	בוא	JBJ>W	יביאו	JBJ>W		wayq	-	m	pl	p3	1	0	0	0	1	1	0	0
26950	Genesis	47	18	BW>[	בוא	JB>W	יבאו	JB>W		wayq	-	m	pl	p3	1	0	0	0	1	0	0	0
26958	Genesis	47	18	>MR[	אמר	J>MRW	יאמרו	J>MRW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
27032	Genesis	47	20	MKR[	מכר	MKRW	מכרו	MKRW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
27078	Genesis	47	22	>KL[	אכל	>KLW	אכלו	>KLW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
27088	Genesis	47	22	MKR[	מכר	MKRW	מכרו	MKRW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
27149	Genesis	47	25	>MR[	אמר	J>MRW	יאמרו	J>MRW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
27200	Genesis	47	27	>XZ[	אחז	J>XZW	יאחזו	J>XZW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
27230	Genesis	47	29	QRB[	קרב	JQRBW	יקרבו	JQRBW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
27418	Genesis	48	6	QR>[	קרא	JQR>W	יקראו	JQR>W		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
27484	Genesis	48	10	KBD[	כבד	KBDW	כבדו	KBDW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
27799	Genesis	49	2	CM<[	שׁמע	CM<W	שׁמעו	CM<W		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
27803	Genesis	49	2	CM<[	שׁמע	CM<W	שׁמעו	CM<W		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
27853	Genesis	49	6	HRG[	הרג	HRGW	הרגו	HRGW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
27877	Genesis	49	8	JDH[	ידה	JWDWK	יודוך	JWDW	K	impf	-	m	pl	p3	1	1	0	0	0	0	0	0
27883	Genesis	49	8	XWH[	חוה	JCTXWW	ישׁתחוו	JCTXWW		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
28059	Genesis	49	23	FVM[	שׂטם	JFVMHW	ישׂטמהו	JFVM	HW	wayq	-	m	pl	p3	0	1	1	0	0	0	0	0
28166	Genesis	49	29	QBR[	קבר	QBRW	קברו	QBRW		impv	-	m	pl	p2	1	0	0	0	0	0	0	0
28209	Genesis	49	31	QBR[	קבר	QBRW	קברו	QBRW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
28217	Genesis	49	31	QBR[	קבר	QBRW	קברו	QBRW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
28291	Genesis	50	3	ML>[	מלא	JML>W	ימלאו	JML>W		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
28297	Genesis	50	3	ML>[	מלא	JML>W	ימלאו	JML>W		impf	-	m	pl	p3	1	0	0	0	0	0	0	0
28308	Genesis	50	4	<BR[	עבר	J<BRW	יעברו	J<BRW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
28378	Genesis	50	7	<LH[	עלה	J<LW	יעלו	J<LW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
28405	Genesis	50	8	<ZB[	עזב	<ZBW	עזבו	<ZBW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
28423	Genesis	50	10	BW>[	בוא	JB>W	יבאו	JB>W		wayq	-	m	pl	p3	1	0	0	0	1	0	0	0
28463	Genesis	50	11	>MR[	אמר	J>MRW	יאמרו	J>MRW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
28480	Genesis	50	12	<FH[	עשׂה	J<FW	יעשׂו	J<FW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
28488	Genesis	50	13	NF>[	נשׂא	JF>W	ישׂאו	JF>W		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
28494	Genesis	50	13	QBR[	קבר	JQBRW	יקברו	JQBRW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
28539	Genesis	50	15	R>H[	ראה	JR>W	יראו	JR>W		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
28546	Genesis	50	15	>MR[	אמר	J>MRW	יאמרו	J>MRW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
28562	Genesis	50	16	YWH[	צוה	JYWW	יצוו	JYWW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
28575	Genesis	50	17	>MR[	אמר	T>MRW	תאמרו	T>MRW		impf	-	m	pl	p2	1	0	0	0	0	0	0	0
28587	Genesis	50	17	GML[	גמל	GMLWK	גמלוך	GMLW	K	perf	-	unknown	pl	p3	1	1	0	0	0	0	0	0
28608	Genesis	50	18	NPL[	נפל	JPLW	יפלו	JPLW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
28612	Genesis	50	18	>MR[	אמר	J>MRW	יאמרו	J>MRW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
28622	Genesis	50	19	JR>[	ירא	TJR>W	תיראו	TJR>W		impf	-	m	pl	p2	1	0	0	0	0	0	0	0
28651	Genesis	50	21	JR>[	ירא	TJR>W	תיראו	TJR>W		impf	-	m	pl	p2	1	0	0	0	0	0	0	0
28778	Exodus	1	1	BW>[	בוא	B>W	באו	B>W		perf	-	unknown	pl	p3	1	0	0	0	1	0	0	0
28886	Exodus	1	11	FJM[	שׂים	JFJMW	ישׂימו	JFJMW		wayq	-	m	pl	p3	1	0	0	0	1	1	0	0
28922	Exodus	1	13	<BD[	עבד	J<BDW	יעבדו	J<BDW		wayq	-	m	pl	p3	1	0	0	0	0	0	0	0
28952	Exodus	1	14	<BD[	עבד	<BDW	עבדו	<BDW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
29008	Exodus	1	17	<FH[	עשׂה	<FW	עשׂו	<FW		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
29083	Exodus	1	21	JR>[	ירא	JR>W	יראו	JR>W		perf	-	unknown	pl	p3	1	0	0	0	0	0	0	0
29108	Exodus	1	22	CLK[	שׁלך	TCLJKHW	תשׁליכהו	TCLJK	HW	impf	-	m	pl	p2	0	1	1	0	0	0	0	0
29113	Exodus	1	22	XJH[	חיה	TXJWN	תחיון	TXJW		impf	-	m	pl	p2	1	0	0	1	0	0	0	0
29476	Exodus	2	17	BW>[	בוא	JB>W	יבאו	JB>W		wayq	-	m	pl	p3	1	0	0	0	1	0	0	0
29480	Exodus	2	17	GRC[	גרשׁ	JGRCWM	יגרשׁום	JGRCW	M	wayq	-	m	pl	p3	1	1	0	0	0	0	0	0
