tf_id	scroll	book	chapter	verse	lex	g_cons	stem	pattern	pattern_g_cons	vs	vt	nu	gn	ps	sp	prs	nme	hloc	prefix	rec_signs	cor_signs	heb_g_cons
1931868	2Q11	Deuteronomy	17	15	FJM[	FWM	FWM			qal	infa	NA		NA	verb					nnr	nnn	שום
1932099	2Q13	Jeremiah	42	10	CWB[	CWB	CWB			qal	infa	NA		NA	verb					rrr	nnn	שוב
1933406	2Q16	Ruth	2	16	CLL=[	CL	CL			qal	infa	NA		NA	verb					rr	nn	של
1934008	3Q3	Lamentations	3	52	YWD[	YWD	YWD			qal	infa	NA		NA	verb					rrr	nnn	צוד
1938382	4Q2	Genesis	2	17	MWT[	MWT	MWT			qal	infa	NA		NA	verb					nnn	nnn	מות
1938363	4Q2	Genesis	2	16	>KL[	>KL	>KL			qal	infa	NA		NA	verb					nnn	nnn	אכל
1939766	4Q5	Genesis	41	43	NTN[	NTWN	NTWN			qal	infa	NA		NA	verb				W	rrrr	nnnn	נתון
1940744	4Q8b	Genesis	2	17	MWT[	MWT	MWT			qal	infa	NA		NA	verb					nnn	nnn	מות
1941430	4Q9	Genesis	43	7	C>L[	C>WL	C>WL			qal	infa	NA		NA	verb					rrrr	nnnn	שאול
1941458	4Q9	Genesis	43	7	JD<[	JDW<	JDW<			qal	infa	NA		NA	verb				H	rrrr	nnnn	ידוע
