tf_id	scroll	book	chapter	verse	lex	g_cons	stem	pattern	pattern_g_cons	vs	vt	nu	gn	ps	sp	prs	nme	hloc	prefix	rec_signs	cor_signs	heb_g_cons	other_vowel_ending	feature	line	column	has_prs	has_prefix	has_hloc	has_nme	rec_signs_stem	cor_signs_stem	type	vowel_letter	has_vowel_letter
2080209	11Q1	Leviticus	20	5	ZNH[	ZNWT	ZN			qal	infc	NA		NA	verb		WT		L	nnnn	nnnn	זנות		infc_qal	7	fJ	0	1	0	1	nn	nn	nme	W	1
2080296	11Q1	Leviticus	21	9	ZNH[	ZNWT	ZN			qal	infc	NA		NA	verb		WT		L	nnnn	nnnn	זנות		infc_qal	5	fK_Li	0	1	0	1	nn	nn	nme	W	1
2083688	11Q5	Psalms	126	2	<FH[	<FWT	<F			qal	infc	NA		NA	verb		WT		L	nnnn	nnnn	עשות		infc_qal	11	4	0	1	0	1	nn	nn	nme	W	1
2083695	11Q5	Psalms	126	3	<FH[	<FWT	<F			qal	infc	NA		NA	verb		WT		L	nnnn	nnnn	עשות		infc_qal	12	4	0	1	0	1	nn	nn	nme	W	1
2084222	11Q5	Psalms	119	37	R>H[	R>WT	R>			qal	infc	NA		NA	verb		WT		M	nnnn	nnnn	ראות		infc_qal	1	8	0	1	0	1	nn	nn	nme	W	1
2084613	11Q5	Psalms	119	106	<FH[	<FWT	<F			qal	infc	NA		NA	verb		WT		L	nnnn	nnnn	עשות		infc_qal	2	11	0	1	0	1	nn	nn	nme	W	1
2084662	11Q5	Psalms	119	112	<FH[	<FWT	<F			qal	infc	NA		NA	verb		WT		L	nnnn	nnnn	עשות		infc_qal	8	11	0	1	0	1	nn	nn	nme	W	1
2085106	11Q5	Psalms	135	6	<FH[	<FWT	<F			qal	infc	NA		NA	verb		WT		L	nnnn	nnnn	עשות		infc_qal	13	14	0	1	0	1	nn	nn	nme	W	1
2085440	11Q5	Psalms	118	9	XSH[	XSWT	XS			qal	infc	NA		NA	verb		WT		L	nnnn	nnnn	חסות		infc_qal	4	16	0	1	0	1	nn	nn	nme	W	1
2086530	11Q5	Psalms	149	7	<FH[	<FWT	<F			qal	infc	NA		NA	verb		WT		L	nnnn	nnnn	עשות		infc_qal	1	26	0	1	0	1	nn	nn	nme	W	1
2086550	11Q5	Psalms	149	9	<FH[	<FWT	<F			qal	infc	NA		NA	verb		WT		L	nnnn	nnnn	עשות		infc_qal	2	26	0	1	0	1	nn	nn	nme	W	1
2088585	Xq1	Exodus	12	48	<FH[	<FWTW	<F			qal	infc	NA		NA	verb	W	WT		L	nnnnn	nnnnn	עשותו		infc_qal	4	1	1	1	0	1	nn	nn	nme	W	1
2089280	Xq2	Deuteronomy	5	32	<FH[	<FWT	<F			qal	infc	NA		NA	verb		WT		L	nnnn	nnnn	עשות		infc_qal	15	1	0	1	0	1	nn	nn	nme	W	1
2089335	Xq2	Deuteronomy	6	1	<FH[	<FWT	<F			qal	infc	NA		NA	verb		WT		L	nnnn	nnnn	עשות		infc_qal	18	1	0	1	0	1	nn	nn	nme	W	1
2089383	Xq2	Deuteronomy	6	3	<FH[	<FWT	<F			qal	infc	NA		NA	verb		WT		L	nnnn	nnnn	עשות		infc_qal	21	1	0	1	0	1	nn	nn	nme	W	1
2089521	Xq3	Deuteronomy	5	1	<FH[	<FWTM	<F			qal	infc	NA		NA	verb	M	WT		L	nnnnn	nnnnn	עשותם		infc_qal	9	1	1	1	0	1	nn	nn	nme	W	1
2089787	Xq3	Deuteronomy	5	15	<FH[	<FWT	<F			qal	infc	NA		NA	verb		WT		L	nnnn	nnnn	עשות		infc_qal	25	1	0	1	0	1	nn	nn	nme	W	1
2092667	Mur88	Amos	8	6	QNH[	QNWT	QN			qal	infc	NA		NA	verb		WT		L	nnnn	nnnn	קנות		infc_qal	32	7	0	1	0	1	nn	nn	nme	W	1
2093315	Mur88	Obadiah	1	11	CBH[	CBWT	CB			qal	infc	NA		NA	verb		WT			nnnn	nnnn	שבות		infc_qal	16	9	0	0	0	1	nn	nn	nme	W	1
2094319	Mur88	Jonah	3	10	<FH[	<FWT	<F			qal	infc	NA		NA	verb		WT		L	nnnn	nnnn	עשות		infc_qal	12	11	0	1	0	1	nn	nn	nme	W	1
2094348	Mur88	Jonah	4	2	HJH[	HJWTJ	HJ			qal	infc	NA		NA	verb	J	WT			nnnnn	nnnnn	היותי		infc_qal	13	11	1	0	0	1	nn	nn	nme	W	1
2094440	Mur88	Jonah	4	6	HJH[	HJWT	HJ			qal	infc	NA		NA	verb		WT		L	nnnn	nnnn	היות		infc_qal	20	11	0	1	0	1	nn	nn	nme	W	1
2094464	Mur88	Jonah	4	7	<LH[	<LWT	<L			qal	infc	NA		NA	verb		WT		B	nnnn	nnnn	עלות		infc_qal	22	11	0	1	0	1	nn	nn	nme	W	1
2096299	Mur88	Micah	7	11	BNH[	BNWT	BN			qal	infc	NA		NA	verb		WT		L	nnnn	nnnn	בנות		infc_qal	30	15	0	1	0	1	nn	nn	nme	W	1
2097675	Mur88	Habakkuk	2	18	<FH[	<FWT	<F			qal	infc	NA		NA	verb		WT		L	nnnn	nnnn	עשות		infc_qal	1	19	0	1	0	1	nn	nn	nme	W	1
2100715	5/6hev1b	Psalms	11	2	JRH=[	JRWT	JR			qal	infc	NA		NA	verb		WT		L	nnnn	nnnn	ירות		infc_qal	20	f1iii+2	0	1	0	1	nn	nn	nme	W	1
2103927	Mas1b	Leviticus	9	22	<FH[	<FT	<F			qal	infc	NA		NA	verb		T		M	rnn	nnn	עשת		infc_qal	13	2	0	1	0	1	rn	nn	nme		0
