tf_id	scroll	book	chapter	verse	lex	g_cons	stem	pattern	pattern_g_cons	vs	vt	nu	gn	ps	sp	prs	nme	hloc	prefix	rec_signs	cor_signs	heb_g_cons	other_vowel_ending	feature	line	column	has_prs	has_prefix	has_hloc	has_nme	rec_signs_stem	cor_signs_stem	type	vowel_letter	has_vowel_letter
23520	MT	Genesis	42	6	CBR=[	MCBJR	CBJR	CCMC	CCCMC	hif	ptca	sg	m	unknown	verb				H	nnnnn	nnnnn	משביר		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1
23541	MT	Genesis	42	7	NKR[	JKRM	KR	CC	CCCC	hif	wayq	sg	m	p3	verb	M			W	nnnn	nnnn	יכרם		hiph_triliteral	-	-	1	1	0	0	nn	nn	last		0
23564	MT	Genesis	42	8	NKR[	JKR	KR	CC	CCC	hif	wayq	sg	m	p3	verb				W	nnn	nnn	יכר		hiph_triliteral	-	-	0	1	0	0	nn	nn	last		0
23571	MT	Genesis	42	8	NKR[	HKRHW	KR	CC	CCCCM	hif	perf	pl	unknown	p3	verb	HW				nnnnn	nnnnn	הכרהו		hiph_triliteral	-	-	1	0	0	0	nn	nn	last		0
23943	MT	Genesis	42	29	NGD[	JGJDW	GJD	CMC	CCMCM	hif	wayq	pl	m	p3	verb				W	nnnnn	nnnnn	יגידו		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last	J	1
24224	MT	Genesis	43	6	NGD[	HGJD	GJD	CMC	CCMC	hif	infc		unknown	unknown	verb				L	nnnn	nnnn	הגיד		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last	J	1
24253	MT	Genesis	43	7	NGD[	NGD	GD	CC	CCC	hif	wayq	pl	unknown	p1	verb				W	nnn	nnn	נגד		hiph_triliteral	-	-	0	1	0	0	nn	nn	last		0
24899	MT	Genesis	44	4	RXQ[	HRXJQW	RXJQ	CCMC	CCCMCM	hif	perf	pl	unknown	p3	verb					nnnnnn	nnnnnn	הרחיקו		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
24938	MT	Genesis	44	6	NFG[	JFGM	FG	CC	CCCC	hif	wayq	sg	m	p3	verb	M			W	nnnn	nnnn	ישגם		hiph_triliteral	-	-	1	1	0	0	nn	nn	last		0
25271	MT	Genesis	44	24	NGD[	NGD	GD	CC	CCC	hif	wayq	pl	unknown	p1	verb				W	nnn	nnn	נגד		hiph_triliteral	-	-	0	1	0	0	nn	nn	last		0
25932	MT	Genesis	45	26	NGD[	JGDW	GD	CC	CCCM	hif	wayq	pl	m	p3	verb				W	nnnn	nnnn	יגדו		hiph_triliteral	-	-	0	1	0	0	nn	nn	last		0
25952	MT	Genesis	45	26	>MN[	H>MJN	>MJN	CCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	האמין		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
26486	MT	Genesis	46	31	NGD[	>GJDH	GJD	CMC	CCMCM	hif	impf	sg	unknown	p1	verb				W	nnnnn	nnnnn	אגידה		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last	J	1
26561	MT	Genesis	47	1	NGD[	JGD	GD	CC	CCC	hif	wayq	sg	m	p3	verb				W	nnn	nnn	יגד		hiph_triliteral	-	-	0	1	0	0	nn	nn	last		0
26703	MT	Genesis	47	7	<MD[	J<MDHW	<MD	CCC	CCCCCM	hif	wayq	sg	m	p3	verb	HW			W	nnnnnn	nnnnnn	יעמדהו		hiph_triliteral	-	-	1	1	0	0	nnn	nnn	last		0
26743	MT	Genesis	47	9	NFG[	HFJGW	FJG	CMC	CCMCM	hif	perf	pl	unknown	p3	verb					nnnnn	nnnnn	השיגו		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1
27051	MT	Genesis	47	21	<BR[	H<BJR	<BJR	CCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	העביר		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
27324	MT	Genesis	48	2	NGD[	JGD	GD	CC	CCC	hif	wayq	sg	m	p3	verb				W	nnn	nnn	יגד		hiph_triliteral	-	-	0	1	0	0	nn	nn	last		0
27492	MT	Genesis	48	10	NGC[	JGC	GC	CC	CCC	hif	wayq	sg	m	p3	verb				W	nnn	nnn	יגש		hiph_triliteral	-	-	0	1	0	0	nn	nn	last		0
27551	MT	Genesis	48	13	NGC[	JGC	GC	CC	CCC	hif	wayq	sg	m	p3	verb				W	nnn	nnn	יגש		hiph_triliteral	-	-	0	1	0	0	nn	nn	last		0
27787	MT	Genesis	49	1	NGD[	>GJDH	GJD	CMC	CCMCM	hif	impf	sg	unknown	p1	verb				W	nnnnn	nnnnn	אגידה		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last	J	1
28333	MT	Genesis	50	5	CB<[	HCBJ<NJ	CBJ<	CCMC	CCCMCCM	hif	perf	sg	m	p3	verb	NJ				nnnnnnn	nnnnnnn	השביעני		hiph_triliteral	-	-	1	0	0	0	nnnn	nnnn	last	J	1
28369	MT	Genesis	50	6	CB<[	HCBJ<K	CBJ<	CCMC	CCCMCC	hif	perf	sg	m	p3	verb	K				nnnnnn	nnnnnn	השביעך		hiph_triliteral	-	-	1	0	0	0	nnnn	nnnn	last	J	1
28730	MT	Genesis	50	25	CB<[	JCB<	CB<	CCC	CCCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	ישבע		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last		0
28922	MT	Exodus	1	13	<BD[	J<BDW	<BD	CCC	CCCCM	hif	wayq	pl	m	p3	verb				W	nnnnn	nnnnn	יעבדו		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last		0
29108	MT	Exodus	1	22	CLK[	TCLJKHW	CLJK	CCMC	CCCMCCM	hif	impf	pl	m	p2	verb	HW				nnnnnnn	nnnnnnn	תשליכהו		hiph_triliteral	-	-	1	0	0	0	nnnn	nnnn	last	J	1
29146	MT	Exodus	2	3	YPN[	HYPJNW	YPJN	CCMC	CCCMCM	hif	infc		unknown	unknown	verb	W				nnnnnn	nnnnnn	הצפינו		hiph_triliteral	-	-	1	0	0	0	nnnn	nnnn	last	J	1
29281	MT	Exodus	2	9	HLK[	HJLJKJ	JLJK	MCMC	CMCMCM	hif	impv	sg	f	p2	verb					nnnnnn	nnnnnn	היליכי		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
29506	MT	Exodus	2	19	NYL[	HYJLNW	YJL	CMC	CCMCCM	hif	perf	sg	m	p3	verb	NW				nnnnnn	nnnnnn	הצילנו		hiph_triliteral	-	-	1	0	0	0	nnn	nnn	last	J	1
29751	MT	Exodus	3	6	STR[	JSTR	STR	CCC	CCCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יסתר		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last		0
29757	MT	Exodus	3	6	NBV[	HBJV	BJV	CMC	CCMC	hif	infc		unknown	unknown	verb				M	nnnn	nnnn	הביט		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last	J	1
29786	MT	Exodus	3	8	NYL[	HYJLW	YJL	CMC	CCMCM	hif	infc		unknown	unknown	verb	W			L	nnnnn	nnnnn	הצילו		hiph_triliteral	-	-	1	1	0	0	nnn	nnn	last	J	1
30177	MT	Exodus	4	1	>MN[	J>MJNW	>MJN	CCMC	CCCMCM	hif	impf	pl	m	p3	verb					nnnnnn	nnnnnn	יאמינו		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
30203	MT	Exodus	4	3	CLK[	HCLJKHW	CLJK	CCMC	CCCMCCM	hif	impv	sg	m	p2	verb	HW				nnnnnnn	nnnnnnn	השליכהו		hiph_triliteral	-	-	1	0	0	0	nnnn	nnnn	last	J	1
30206	MT	Exodus	4	3	CLK[	JCLJKHW	CLJK	CCMC	CCCMCCM	hif	wayq	sg	m	p3	verb	HW			W	nnnnnnn	nnnnnnn	ישליכהו		hiph_triliteral	-	-	1	1	0	0	nnnn	nnnn	last	J	1
30232	MT	Exodus	4	4	XZQ[	JXZQ	XZQ	CCC	CCCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יחזק		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last		0
30241	MT	Exodus	4	5	>MN[	J>MJNW	>MJN	CCMC	CCCMCM	hif	impf	pl	m	p3	verb					nnnnnn	nnnnnn	יאמינו		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
30303	MT	Exodus	4	8	>MN[	J>MJNW	>MJN	CCMC	CCCMCM	hif	impf	pl	m	p3	verb					nnnnnn	nnnnnn	יאמינו		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
30315	MT	Exodus	4	8	>MN[	H>MJNW	>MJN	CCMC	CCCMCM	hif	perf	pl	unknown	p3	verb				W	nnnnnn	nnnnnn	האמינו		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1
30326	MT	Exodus	4	9	>MN[	J>MJNW	>MJN	CCMC	CCCMCM	hif	impf	pl	m	p3	verb					nnnnnn	nnnnnn	יאמינו		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
30592	MT	Exodus	4	20	RKB[	JRKBM	RKB	CCC	CCCCC	hif	wayq	sg	m	p3	verb	M			W	nnnnn	nnnnn	ירכבם		hiph_triliteral	-	-	1	1	0	0	nnn	nnn	last		0
30695	MT	Exodus	4	25	NG<[	TG<	G<	CC	CCC	hif	wayq	sg	f	p3	verb				W	nnn	nnn	תגע		hiph_triliteral	-	-	0	1	0	0	nn	nn	last		0
30738	MT	Exodus	4	28	NGD[	JGD	GD	CC	CCC	hif	wayq	sg	m	p3	verb				W	nnn	nnn	יגד		hiph_triliteral	-	-	0	1	0	0	nn	nn	last		0
30788	MT	Exodus	4	31	>MN[	J>MN	>MN	CCC	CCCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יאמן		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last		0
30893	MT	Exodus	5	4	PR<[	TPRJ<W	PRJ<	CCMC	CCCMCM	hif	impf	pl	m	p2	verb					nnnnnn	nnnnnn	תפריעו		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
31329	MT	Exodus	6	5	<BD[	M<BDJM	<BD	CCC	CCCCMC	hif	ptca	pl	m	unknown	verb		JM			nnnnnn	nnnnnn	מעבדים		hiph_triliteral	-	-	0	0	0	1	nnn	nnn	last		0
31934	MT	Exodus	7	9	CLK[	HCLK	CLK	CCC	CCCC	hif	impv	sg	m	p2	verb				W	nnnn	nnnn	השלך		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last		0
31956	MT	Exodus	7	10	CLK[	JCLK	CLK	CCC	CCCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	ישלך		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last		0
31992	MT	Exodus	7	12	CLK[	JCLJKW	CLJK	CCMC	CCCMCM	hif	wayq	pl	m	p3	verb				W	nnnnnn	nnnnnn	ישליכו		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1
32463	MT	Exodus	8	4	<TR[	H<TJRW	<TJR	CCMC	CCCMCM	hif	impv	pl	m	p2	verb					nnnnnn	nnnnnn	העתירו		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
32492	MT	Exodus	8	5	<TR[	><TJR	<TJR	CCMC	CCCMC	hif	impf	sg	unknown	p1	verb					nnnnn	nnnnn	אעתיר		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
32501	MT	Exodus	8	5	KRT[	HKRJT	KRJT	CCMC	CCCMC	hif	infc		unknown	unknown	verb				L	nnnnn	nnnnn	הכרית		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1
32730	MT	Exodus	8	16	CKM[	HCKM	CKM	CCC	CCCC	hif	impv	sg	m	p2	verb					nnnn	nnnn	השכם		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last		0
32760	MT	Exodus	8	17	CLX[	MCLJX	CLJX	CCMC	CCCMC	hif	ptca	sg	m	unknown	verb					nnnnn	nnnnn	משליח		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
32931	MT	Exodus	8	24	RXQ[	TRXJQW	RXJQ	CCMC	CCCMCM	hif	impf	pl	m	p2	verb					nnnnnn	nnnnnn	תרחיקו		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
32934	MT	Exodus	8	24	<TR[	H<TJRW	<TJR	CCMC	CCCMCM	hif	impv	pl	m	p2	verb					nnnnnn	nnnnnn	העתירו		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
33006	MT	Exodus	8	28	KBD[	JKBD	KBD	CCC	CCCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יכבד		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last		0
33052	MT	Exodus	9	2	XZQ[	MXZJQ	XZJQ	CCMC	CCCMC	hif	ptca	sg	m	unknown	verb					nnnnn	nnnnn	מחזיק		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
33285	MT	Exodus	9	13	CKM[	HCKM	CKM	CCC	CCCC	hif	impv	sg	m	p2	verb					nnnn	nnnn	השכם		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last		0
33383	MT	Exodus	9	18	MVR[	MMVJR	MVJR	CCMC	CCCMC	hif	ptca	sg	m	unknown	verb					nnnnn	nnnnn	ממטיר		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
33530	MT	Exodus	9	23	MVR[	JMVR	MVR	CCC	CCCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	ימטר		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last		0
33632	MT	Exodus	9	28	<TR[	H<TJRW	<TJR	CCMC	CCCMCM	hif	impv	pl	m	p2	verb					nnnnnn	nnnnnn	העתירו		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
33763	MT	Exodus	9	34	KBD[	JKBD	KBD	CCC	CCCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יכבד		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last		0
34089	MT	Exodus	10	12	C>R[	HC>JR	C>JR	CCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	השאיר		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
34228	MT	Exodus	10	17	<TR[	H<TJRW	<TJR	CCMC	CCCMCM	hif	impv	pl	m	p2	verb				W	nnnnnn	nnnnnn	העתירו		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1
34997	MT	Exodus	12	15	CBT[	TCBJTW	CBJT	CCMC	CCCMCM	hif	impf	pl	m	p2	verb					nnnnnn	nnnnnn	תשביתו		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
35121	MT	Exodus	12	19	XMY[	MXMYT	XMY	CCC	CCCCC	hif	ptca	sg	f	unknown	verb		T			nnnnn	nnnnn	מחמצת		hiph_triliteral	-	-	0	0	0	1	nnn	nnn	last		0
35140	MT	Exodus	12	20	XMY[	MXMYT	XMY	CCC	CCCCC	hif	ptca	sg	f	unknown	verb		T			nnnnn	nnnnn	מחמצת		hiph_triliteral	-	-	0	0	0	1	nnn	nnn	last		0
35316	MT	Exodus	12	27	NYL[	HYJL	YJL	CMC	CCMC	hif	perf	sg	m	p3	verb					nnnn	nnnn	הציל		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1
35498	MT	Exodus	12	36	C>L[	JC>LWM	C>L	CCC	CCCCMC	hif	wayq	pl	m	p3	verb	M			W	nnnnnn	nnnnnn	ישאלום		hiph_triliteral	-	-	1	1	0	0	nnn	nnn	last		0
36162	MT	Exodus	13	19	CB<[	HCBJ<	CBJ<	CCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	השביע		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
36381	MT	Exodus	14	9	NFG[	JFJGW	FJG	CMC	CCMCM	hif	wayq	pl	m	p3	verb				W	nnnnn	nnnnn	ישיגו		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last	J	1
36402	MT	Exodus	14	10	QRB[	HQRJB	QRJB	CCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הקריב		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
36515	MT	Exodus	14	14	XRC[	TXRJCWN	XRJC	CCMC	CCCMCMC	hif	impf	pl	m	p2	verb					nnnnnnn	nnnnnnn	תחרישון		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
36658	MT	Exodus	14	21	HLK[	JWLK	WLK	MCC	CMCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	יולך		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last		0
36726	MT	Exodus	14	24	CQP[	JCQP	CQP	CCC	CCCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	ישקף		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last		0
36908	MT	Exodus	14	31	>MN[	J>MJNW	>MJN	CCMC	CCCMCM	hif	wayq	pl	m	p3	verb				W	nnnnnn	nnnnnn	יאמינו		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1
37029	MT	Exodus	15	9	NFG[	>FJG	FJG	CMC	CCMC	hif	impf	sg	unknown	p1	verb					nnnn	nnnn	אשיג		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1
37215	MT	Exodus	15	22	NS<[	JS<	S<	CC	CCC	hif	wayq	sg	m	p3	verb				W	nnn	nnn	יסע		hiph_triliteral	-	-	0	1	0	0	nn	nn	last		0
37276	MT	Exodus	15	25	CLK[	JCLK	CLK	CCC	CCCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	ישלך		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last		0
37445	MT	Exodus	16	4	MVR[	MMVJR	MVJR	CCMC	CCCMC	hif	ptca	sg	m	unknown	verb					nnnnn	nnnnn	ממטיר		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
37750	MT	Exodus	16	17	M<V[	MM<JV	M<JV	CCMC	CCCMC	hif	ptca	sg	m	unknown	verb				WH	nnnnn	nnnnn	ממעיט		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1
37758	MT	Exodus	16	18	<DP[	H<DJP	<DJP	CCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	העדיף		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
37763	MT	Exodus	16	18	M<V[	MM<JV	M<JV	CCMC	CCCMC	hif	ptca	sg	m	unknown	verb				WH	nnnnn	nnnnn	ממעיט		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1
37765	MT	Exodus	16	18	XSR[	HXSJR	XSJR	CCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	החסיר		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
37843	MT	Exodus	16	22	NGD[	JGJDW	GJD	CMC	CCMCM	hif	wayq	pl	m	p3	verb				W	nnnnn	nnnnn	יגידו		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last	J	1
37892	MT	Exodus	16	24	B>C[	HB>JC	B>JC	CCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הבאיש		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
38543	MT	Exodus	18	4	NYL[	JYLNJ	YL	CC	CCCCM	hif	wayq	sg	m	p3	verb	NJ			W	nnnnn	nnnnn	יצלני		hiph_triliteral	-	-	1	1	0	0	nn	nn	last		0
38633	MT	Exodus	18	8	NYL[	JYLM	YL	CC	CCCC	hif	wayq	sg	m	p3	verb	M			W	nnnn	nnnn	יצלם		hiph_triliteral	-	-	1	1	0	0	nn	nn	last		0
38648	MT	Exodus	18	9	NYL[	HYJLW	YJL	CMC	CCMCM	hif	perf	sg	m	p3	verb	W				nnnnn	nnnnn	הצילו		hiph_triliteral	-	-	1	0	0	0	nnn	nnn	last	J	1
38658	MT	Exodus	18	10	NYL[	HYJL	YJL	CMC	CCMC	hif	perf	sg	m	p3	verb					nnnn	nnnn	הציל		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1
38668	MT	Exodus	18	10	NYL[	HYJL	YJL	CMC	CCMC	hif	perf	sg	m	p3	verb					nnnn	nnnn	הציל		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1
39115	MT	Exodus	19	3	NGD[	TGJD	GJD	CMC	CCMC	hif	impf	sg	m	p2	verb				W	nnnn	nnnn	תגיד		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last	J	1
39244	MT	Exodus	19	9	>MN[	J>MJNW	>MJN	CCMC	CCCMCM	hif	impf	pl	m	p3	verb					nnnnnn	nnnnnn	יאמינו		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
39248	MT	Exodus	19	9	NGD[	JGD	GD	CC	CCC	hif	wayq	sg	m	p3	verb				W	nnn	nnn	יגד		hiph_triliteral	-	-	0	1	0	0	nn	nn	last		0
39554	MT	Exodus	19	23	GBL[	HGBL	GBL	CCC	CCCC	hif	impv	sg	m	p2	verb					nnnn	nnnn	הגבל		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last		0
39796	MT	Exodus	20	12	>RK[	J>RKWN	>RK	CCC	CCCCMC	hif	impf	pl	m	p3	verb					nnnnnn	nnnnnn	יארכון		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last		0
39981	MT	Exodus	20	24	ZKR[	>ZKJR	ZKJR	CCMC	CCCMC	hif	impf	sg	unknown	p1	verb					nnnnn	nnnnn	אזכיר		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
40096	MT	Exodus	21	6	NGC[	HGJCW	GJC	CMC	CCMCM	hif	perf	sg	m	p3	verb	W			W	nnnnn	nnnnn	הגישו		hiph_triliteral	-	-	1	1	0	0	nnn	nnn	last	J	1
40102	MT	Exodus	21	6	NGC[	HGJCW	GJC	CMC	CCMCM	hif	perf	sg	m	p3	verb	W			W	nnnnn	nnnnn	הגישו		hiph_triliteral	-	-	1	1	0	0	nnn	nnn	last	J	1
40406	MT	Exodus	21	27	NPL[	JPJL	PJL	CMC	CCMC	hif	impf	sg	m	p3	verb					nnnn	nnnn	יפיל		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1
40660	MT	Exodus	22	4	B<R[	JB<R	B<R	CCC	CCCC	hif	impf	sg	m	p3	verb					nnnn	nnnn	יבער		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last		0
40698	MT	Exodus	22	5	B<R[	MB<R	B<R	CCC	CCCC	hif	ptca	sg	m	unknown	verb				H	nnnn	nnnn	מבער		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last		0
40771	MT	Exodus	22	8	RC<[	JRCJ<N	RCJ<	CCMC	CCCMCC	hif	impf	pl	m	p3	verb					nnnnnn	nnnnnn	ירשיען		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
41061	MT	Exodus	22	30	CLK[	TCLKWN	CLK	CCC	CCCCMC	hif	impf	pl	m	p2	verb					nnnnnn	nnnnnn	תשלכון		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last		0
41142	MT	Exodus	23	7	YDQ[	>YDJQ	YDJQ	CCMC	CCCMC	hif	impf	sg	unknown	p1	verb					nnnnn	nnnnn	אצדיק		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
41241	MT	Exodus	23	13	ZKR[	TZKJRW	ZKJR	CCMC	CCCMCM	hif	impf	pl	m	p2	verb					nnnnnn	nnnnnn	תזכירו		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
41590	MT	Exodus	23	33	XV>[	JXVJ>W	XVJ>	CCMC	CCCMCM	hif	impf	pl	m	p3	verb					nnnnnn	nnnnnn	יחטיאו		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
41682	MT	Exodus	24	4	CKM[	JCKM	CKM	CCC	CCCC	hif	wayq	sg	m	p3	verb				W	nnnn	nnnn	ישכם		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last		0
42721	MT	Exodus	26	5	QBL[	MQBJLT	QBJL	CCMC	CCCMCC	hif	ptca	pl	f	unknown	verb		T			nnnnnn	nnnnnn	מקבילת		hiph_triliteral	-	-	0	0	0	1	nnnn	nnnn	last	J	1
43161	MT	Exodus	26	28	BRX[	MBRX	BRX	CCC	CCCC	hif	ptca	sg	m	unknown	verb					nnnn	nnnn	מברח		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last		0
43254	MT	Exodus	26	33	BDL[	HBDJLH	BDJL	CCMC	CCCMCM	hif	perf	sg	f	p3	verb				W	nnnnnn	nnnnnn	הבדילה		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1
43723	MT	Exodus	28	1	QRB[	HQRB	QRB	CCC	CCCC	hif	impv	sg	m	p2	verb					nnnn	nnnn	הקרב		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last		0
44416	MT	Exodus	28	38	QDC[	JQDJCW	QDJC	CCMC	CCCMCM	hif	impf	pl	m	p3	verb					nnnnnn	nnnnnn	יקדישו		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
44611	MT	Exodus	29	4	QRB[	TQRJB	QRJB	CCMC	CCCMC	hif	impf	sg	m	p2	verb					nnnnn	nnnnn	תקריב		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
44685	MT	Exodus	29	8	QRB[	TQRJB	QRJB	CCMC	CCCMC	hif	impf	sg	m	p2	verb					nnnnn	nnnnn	תקריב		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
45624	MT	Exodus	30	7	QVR[	HQVJR	QVJR	CCMC	CCCMC	hif	perf	sg	m	p3	verb				W	nnnnn	nnnnn	הקטיר		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1
45640	MT	Exodus	30	7	QVR[	JQVJRNH	QVJR	CCMC	CCCMCCM	hif	impf	sg	m	p3	verb	H				nnnnnnn	nnnnnnn	יקטירנה		hiph_triliteral	-	-	1	0	0	0	nnnn	nnnn	last	J	1
45651	MT	Exodus	30	8	QVR[	JQVJRNH	QVJR	CCMC	CCCMCCM	hif	impf	sg	m	p3	verb	H				nnnnnnn	nnnnnnn	יקטירנה		hiph_triliteral	-	-	1	0	0	0	nnnn	nnnn	last	J	1
45781	MT	Exodus	30	15	M<V[	JM<JV	M<JV	CCMC	CCCMC	hif	impf	sg	m	p3	verb					nnnnn	nnnnn	ימעיט		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1
45886	MT	Exodus	30	20	QVR[	HQVJR	QVJR	CCMC	CCCMC	hif	infc		unknown	unknown	verb				L	nnnnn	nnnnn	הקטיר		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1
46625	MT	Exodus	32	6	CKM[	JCKJMW	CKJM	CCMC	CCCMCM	hif	wayq	pl	m	p3	verb				W	nnnnnn	nnnnnn	ישכימו		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1
46632	MT	Exodus	32	6	NGC[	JGCW	GC	CC	CCCM	hif	wayq	pl	m	p3	verb				W	nnnn	nnnn	יגשו		hiph_triliteral	-	-	0	1	0	0	nn	nn	last		0
