tf_id	scroll	book	chapter	verse	lex	g_cons	stem	pattern	pattern_g_cons	vs	vt	nu	gn	ps	sp	prs	nme	hloc	prefix	rec_signs	cor_signs	heb_g_cons	other_vowel_ending	line	column	has_prs	has_prefix	has_hloc	has_nme	rec_signs_stem	cor_signs_stem	type	vowel_letter	has_vowel_letter
335849	MT	Psalms	148	11	CPV[	CPVJ	CPV	CCC	CCCM	qal	ptca	pl	m	unknown	verb		J			nnnn	nnnn	שפטי		-	-	0	0	0	1	nnn	nnn	first		0
336311	MT	Job	1	13	>KL[	>KLJM	>KL	CCC	CCCMC	qal	ptca	pl	m	unknown	verb		JM			nnnnn	nnnnn	אכלים		-	-	0	0	0	1	nnn	nnn	first		0
336330	MT	Job	1	14	XRC=[	XRCWT	XRC	CCC	CCCMC	qal	ptca	pl	f	unknown	verb		WT			nnnnn	nnnnn	חרשות		-	-	0	0	0	1	nnn	nnn	first		0
336440	MT	Job	1	18	>KL[	>KLJM	>KL	CCC	CCCMC	qal	ptca	pl	m	unknown	verb		JM			nnnnn	nnnnn	אכלים		-	-	0	0	0	1	nnn	nnn	first		0
336698	MT	Job	2	8	JCB[	JCB	JCB	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	ישב		-	-	0	0	0	0	nnn	nnn	first		0
336826	MT	Job	2	13	DBR[	DBR	DBR	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	דבר		-	-	0	0	0	0	nnn	nnn	first		0
336915	MT	Job	3	8	>RR[	>RRJ	>RR	CCC	CCCM	qal	ptca	pl	m	unknown	verb		J			nnnn	nnnn	אררי		-	-	0	0	0	1	nnn	nnn	first		0
336975	MT	Job	3	14	J<Y[	J<YJ	J<Y	CCC	CCCM	qal	ptca	pl	m	unknown	verb		J		W	nnnn	nnnn	יעצי		-	-	0	1	0	1	nnn	nnn	first		0
337016	MT	Job	3	18	NGF[	NGF	NGF	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	נגש		-	-	0	0	0	0	nnn	nnn	first		0
337123	MT	Job	4	4	KCL[	KWCL	KWCL	CMCC	CMCC	qal	ptca	sg	m	unknown	verb					nnnn	nnnn	כושל		-	-	0	0	0	0	nnnn	nnnn	first	W	1
337128	MT	Job	4	4	KR<[	KR<WT	KR<	CCC	CCCMC	qal	ptca	pl	f	unknown	verb		WT			nnnnn	nnnnn	כרעות		-	-	0	0	0	1	nnn	nnn	first		0
337161	MT	Job	4	8	XRC=[	XRCJ	XRC	CCC	CCCM	qal	ptca	pl	m	unknown	verb		J			nnnn	nnnn	חרשי		-	-	0	0	0	1	nnn	nnn	first		0
337164	MT	Job	4	8	ZR<[	ZR<J	ZR<	CCC	CCCM	qal	ptca	pl	m	unknown	verb		J		W	nnnn	nnnn	זרעי		-	-	0	1	0	1	nnn	nnn	first		0
337186	MT	Job	4	11	>BD[	>BD	>BD	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	אבד		-	-	0	0	0	0	nnn	nnn	first		0
337263	MT	Job	4	19	CKN[	CKNJ	CKN	CCC	CCCM	qal	ptca	pl	m	unknown	verb		J			nnnn	nnnn	שכני		-	-	0	0	0	1	nnn	nnn	first		0
337392	MT	Job	5	10	NTN[	NTN	NTN	CCC	CCC	qal	ptca	sg	m	unknown	verb				H	nnn	nnn	נתן		-	-	0	1	0	0	nnn	nnn	first		0
337398	MT	Job	5	10	CLX[	CLX	CLX	CCC	CCC	qal	ptca	sg	m	unknown	verb				W	nnn	nnn	שלח		-	-	0	1	0	0	nnn	nnn	first		0
337409	MT	Job	5	11	QDR[	QDRJM	QDR	CCC	CCCMC	qal	ptca	pl	m	unknown	verb		JM		W	nnnnn	nnnnn	קדרים		-	-	0	1	0	1	nnn	nnn	first		0
337420	MT	Job	5	13	LKD[	LKD	LKD	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	לכד		-	-	0	0	0	0	nnn	nnn	first		0
337722	MT	Job	6	16	QDR[	QDRJM	QDR	CCC	CCCMC	qal	ptca	pl	m	unknown	verb		JM		H	nnnnn	nnnnn	קדרים		-	-	0	1	0	1	nnn	nnn	first		0
337941	MT	Job	7	9	JRD[	JWRD	JWRD	CMCC	CMCC	qal	ptca	sg	m	unknown	verb					nnnn	nnnn	יורד		-	-	0	0	0	0	nnnn	nnnn	first	W	1
338040	MT	Job	7	20	NYR[	NYR	NYR	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	נצר		-	-	0	0	0	0	nnn	nnn	first		0
338193	MT	Job	8	13	CKX[	CKXJ	CKX	CCC	CCCM	qal	ptca	pl	m	unknown	verb		J			nnnn	nnnn	שכחי		-	-	0	0	0	1	nnn	nnn	first		0
338270	MT	Job	8	22	FN>[	FN>JK	FN>	CCC	CCCMC	qal	ptca	pl	m	unknown	verb	K	J			nnnnn	nnnnn	שנאיך		-	-	1	0	0	1	nnn	nnn	first		0
338331	MT	Job	9	7	>MR[	>MR	>MR	CCC	CCC	qal	ptca	sg	m	unknown	verb				H	nnn	nnn	אמר		-	-	0	1	0	0	nnn	nnn	first		0
338347	MT	Job	9	8	DRK[	DWRK	DWRK	CMCC	CMCC	qal	ptca	sg	m	unknown	verb				W	nnnn	nnnn	דורך		-	-	0	1	0	0	nnnn	nnnn	first	W	1
338396	MT	Job	9	13	<ZR[	<ZRJ	<ZR	CCC	CCCM	qal	ptca	pl	m	unknown	verb		J			nnnn	nnnn	עזרי		-	-	0	0	0	1	nnn	nnn	first		0
338487	MT	Job	9	24	CPV[	CPVJH	CPV	CCC	CCCMC	qal	ptca	pl	m	unknown	verb	H	J			nnnnn	nnnnn	שפטיה		-	-	1	0	0	1	nnn	nnn	first		0
339029	MT	Job	12	3	NPL[	NPL	NPL	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	נפל		-	-	0	0	0	0	nnn	nnn	first		0
339059	MT	Job	12	5	M<D[	MW<DJ	MW<D	CMCC	CMCCM	qal	ptca	pl	m	unknown	verb		J		L	nnnnn	nnnnn	מועדי		-	-	0	1	0	1	nnnn	nnnn	first	W	1
339064	MT	Job	12	6	CDD[	CDDJM	CDD	CCC	CCCMC	qal	ptca	pl	m	unknown	verb		JM		L	nnnnn	nnnnn	שדדים		-	-	0	1	0	1	nnn	nnn	first		0
339178	MT	Job	12	16	CGG[	CGG	CGG	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	שגג		-	-	0	0	0	0	nnn	nnn	first		0
339182	MT	Job	12	17	J<Y[	JW<YJM	JW<Y	CMCC	CMCCMC	qal	ptca	pl	m	unknown	verb		JM			nnnnnn	nnnnnn	יועצים		-	-	0	0	0	1	nnnn	nnnn	first	W	1
339185	MT	Job	12	17	CPV[	CPVJM	CPV	CCC	CCCMC	qal	ptca	pl	m	unknown	verb		JM		W	nnnnn	nnnnn	שפטים		-	-	0	1	0	1	nnn	nnn	first		0
339209	MT	Job	12	21	CPK[	CWPK	CWPK	CMCC	CMCC	qal	ptca	sg	m	unknown	verb					nnnn	nnnn	שופך		-	-	0	0	0	0	nnnn	nnnn	first	W	1
339233	MT	Job	12	23	CVX[	CVX	CVX	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	שטח		-	-	0	0	0	0	nnn	nnn	first		0
339276	MT	Job	13	2	NPL[	NPL	NPL	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	נפל		-	-	0	0	0	0	nnn	nnn	first		0
339292	MT	Job	13	4	VPL[	VPLJ	VPL	CCC	CCCM	qal	ptca	pl	m	unknown	verb		J			nnnn	nnnn	טפלי		-	-	0	0	0	1	nnn	nnn	first		0
339294	MT	Job	13	4	RP>[	RP>J	RP>	CCC	CCCM	qal	ptca	pl	m	unknown	verb		J			nnnn	nnnn	רפאי		-	-	0	0	0	1	nnn	nnn	first		0
339700	MT	Job	14	18	NPL[	NWPL	NWPL	CMCC	CMCC	qal	ptca	sg	m	unknown	verb					nnnn	nnnn	נופל		-	-	0	0	0	0	nnnn	nnnn	first	W	1
339942	MT	Job	15	21	CDD[	CWDD	CWDD	CMCC	CMCC	qal	ptca	sg	m	unknown	verb					nnnn	nnnn	שודד		-	-	0	0	0	0	nnnn	nnnn	first	W	1
339954	MT	Job	15	23	NDD[	NDD	NDD	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	נדד		-	-	0	0	0	0	nnn	nnn	first		0
340476	MT	Job	18	4	VRP[	VRP	VRP	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	טרף		-	-	0	0	0	0	nnn	nnn	first		0
340748	MT	Job	19	13	JD<[	JD<J	JD<	CCC	CCCC	qal	ptca	pl	m	unknown	verb		J		W	nnnn	nnnn	ידעי		-	-	0	1	0	1	nnn	nnn	first		0
340861	MT	Job	19	25	G>L[	G>LJ	G>L	CCC	CCCM	qal	ptca	sg	m	unknown	verb	J				nnnn	nnnn	גאלי		-	-	1	0	0	0	nnn	nnn	first		0
341439	MT	Job	21	29	<BR[	<WBRJ	<WBR	CMCC	CMCCM	qal	ptca	pl	m	unknown	verb		J			nnnnn	nnnnn	עוברי		-	-	0	0	0	1	nnnn	nnnn	first	W	1
341641	MT	Job	22	17	>MR[	>MRJM	>MR	CCC	CCCMC	qal	ptca	pl	m	unknown	verb		JM		H	nnnnn	nnnnn	אמרים		-	-	0	1	0	1	nnn	nnn	first		0
341826	MT	Job	23	7	CPV[	CPVJ	CPV	CCC	CCCM	qal	ptca	sg	m	unknown	verb	J			M	nnnn	nnnn	שפטי		-	-	1	1	0	0	nnn	nnn	first		0
342042	MT	Job	24	13	MRD[	MRDJ	MRD	CCC	CCCM	qal	ptca	pl	m	unknown	verb		J		B	nnnn	nnnn	מרדי		-	-	0	1	0	1	nnn	nnn	first		0
342056	MT	Job	24	14	RYX[	RWYX	RWYX	CMCC	CMCC	qal	ptca	sg	m	unknown	verb					nnnn	nnnn	רוצח		-	-	0	0	0	0	nnnn	nnnn	first	W	1
342071	MT	Job	24	15	N>P[	N>P	N>P	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	נאף		-	-	0	0	0	0	nnn	nnn	first		0
342291	MT	Job	26	5	CKN[	CKNJHM	CKN	CCC	CCCMCC	qal	ptca	pl	m	unknown	verb	HM	J		W	nnnnnn	nnnnnn	שכניהם		-	-	1	1	0	1	nnn	nnn	first		0
342310	MT	Job	26	8	YRR[	YRR	YRR	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	צרר		-	-	0	0	0	0	nnn	nnn	first		0
342545	MT	Job	27	18	NYR[	NYR	NYR	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	נצר		-	-	0	0	0	0	nnn	nnn	first		0
342619	MT	Job	28	3	XQR[	XWQR	XWQR	CMCC	CMCC	qal	ptca	sg	m	unknown	verb					nnnn	nnnn	חוקר		-	-	0	0	0	0	nnnn	nnnn	first	W	1
342978	MT	Job	29	12	<ZR[	<ZR	<ZR	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	עזר		-	-	0	0	0	0	nnn	nnn	first		0
342981	MT	Job	29	13	>BD[	>BD	>BD	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	אבד		-	-	0	0	0	0	nnn	nnn	first		0
343138	MT	Job	30	3	<RQ[	<RQJM	<RQ	CCC	CCCMC	qal	ptca	pl	m	unknown	verb		JM		H	nnnnn	nnnnn	ערקים		-	-	0	1	0	1	nnn	nnn	first		0
343145	MT	Job	30	4	QVP[	QVPJM	QVP	CCC	CCCMC	qal	ptca	pl	m	unknown	verb		JM		H	nnnnn	nnnnn	קטפים		-	-	0	1	0	1	nnn	nnn	first		0
343231	MT	Job	30	13	<ZR[	<ZR	<ZR	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	עזר		-	-	0	0	0	0	nnn	nnn	first		0
343267	MT	Job	30	17	<RQ[	<RQJ	<RQ	CCC	CCCC	qal	ptca	pl	m	unknown	verb		J		W	nnnn	nnnn	ערקי		-	-	0	1	0	1	nnn	nnn	first		0
343367	MT	Job	30	28	QDR[	QDR	QDR	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	קדר		-	-	0	0	0	0	nnn	nnn	first		0
343433	MT	Job	31	3	P<L[	P<LJ	P<L	CCC	CCCM	qal	ptca	pl	m	unknown	verb		J		L	nnnn	nnnn	פעלי		-	-	0	1	0	1	nnn	nnn	first		0
343585	MT	Job	31	19	>BD[	>WBD	>WBD	CMCC	CMCC	qal	ptca	sg	m	unknown	verb					nnnn	nnnn	אובד		-	-	0	0	0	0	nnnn	nnnn	first	W	1
343662	MT	Job	31	26	HLK[	HLK	HLK	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	הלך		-	-	0	0	0	0	nnn	nnn	first		0
343754	MT	Job	31	35	CM<[	CM<	CM<	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	שמע		-	-	0	0	0	0	nnn	nnn	first		0
344377	MT	Job	34	2	JD<[	JD<JM	JD<	CCC	CCCMC	qal	ptca	pl	m	unknown	verb		JM		W	nnnnn	nnnnn	ידעים		-	-	0	1	0	1	nnn	nnn	first		0
344425	MT	Job	34	8	P<L[	P<LJ	P<L	CCC	CCCM	qal	ptca	pl	m	unknown	verb		J			nnnn	nnnn	פעלי		-	-	0	0	0	1	nnn	nnn	first		0
344579	MT	Job	34	22	P<L[	P<LJ	P<L	CCC	CCCM	qal	ptca	pl	m	unknown	verb		J			nnnn	nnnn	פעלי		-	-	0	0	0	1	nnn	nnn	first		0
344702	MT	Job	34	34	CM<[	CM<	CM<	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	שמע		-	-	0	0	0	0	nnn	nnn	first		0
344820	MT	Job	35	10	NTN[	NTN	NTN	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	נתן		-	-	0	0	0	0	nnn	nnn	first		0
344909	MT	Job	36	3	P<L[	P<LJ	P<L	CCC	CCCM	qal	ptca	sg	m	unknown	verb	J			WL	nnnn	nnnn	פעלי		-	-	1	1	0	0	nnn	nnn	first		0
345895	MT	Job	39	7	NGF[	NWGF	NWGF	CMCC	CMCC	qal	ptca	sg	m	unknown	verb					nnnn	nnnn	נוגש		-	-	0	0	0	0	nnnn	nnnn	first	W	1
346005	MT	Job	39	18	RKB[	RKBW	RKB	CCC	CCCM	qal	ptca	sg	m	unknown	verb	W			WL	nnnn	nnnn	רכבו		-	-	1	1	0	0	nnn	nnn	first		0
346807	MT	Job	42	11	JD<[	JD<JW	JD<	CCC	CCCCC	qal	ptca	pl	m	unknown	verb	W	J			nnnnn	nnnnn	ידעיו		-	-	1	0	0	1	nnn	nnn	first		0
347041	MT	Proverbs	1	12	JRD[	JWRDJ	JWRD	CMCC	CMCCM	qal	ptca	pl	m	unknown	verb		J		K	nnnnn	nnnnn	יורדי		-	-	0	1	0	1	nnnn	nnnn	first	W	1
347101	MT	Proverbs	1	19	BY<[	BY<	BY<	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	בצע		-	-	0	0	0	0	nnn	nnn	first		0
347238	MT	Proverbs	1	33	CM<[	CM<	CM<	CCC	CCC	qal	ptca	sg	m	unknown	verb				W	nnn	nnn	שמע		-	-	0	1	0	0	nnn	nnn	first		0
347311	MT	Proverbs	2	7	HLK[	HLKJ	HLK	CCC	CCCM	qal	ptca	pl	m	unknown	verb		J		L	nnnn	nnnn	הלכי		-	-	0	1	0	1	nnn	nnn	first		0
347356	MT	Proverbs	2	13	<ZB[	<ZBJM	<ZB	CCC	CCCMC	qal	ptca	pl	m	unknown	verb		JM		H	nnnnn	nnnnn	עזבים		-	-	0	1	0	1	nnn	nnn	first		0
347390	MT	Proverbs	2	17	<ZB[	<ZBT	<ZB	CCC	CCCC	qal	ptca	sg	f	unknown	verb		T		H	nnnn	nnnn	עזבת		-	-	0	1	0	1	nnn	nnn	first		0
347439	MT	Proverbs	2	22	BGD[	BWGDJM	BWGD	CMCC	CMCCMC	qal	ptca	pl	m	unknown	verb		JM		W	nnnnnn	nnnnnn	בוגדים		-	-	0	1	0	1	nnnn	nnnn	first	W	1
347614	MT	Proverbs	3	18	TMK[	TMKJH	TMK	CCC	CCCMC	qal	ptca	pl	m	unknown	verb	H	J		W	nnnnn	nnnnn	תמכיה		-	-	1	1	0	1	nnn	nnn	first		0
347722	MT	Proverbs	3	29	JCB[	JWCB	JWCB	CMCC	CMCC	qal	ptca	sg	m	unknown	verb					nnnn	nnnn	יושב		-	-	0	0	0	0	nnnn	nnnn	first	W	1
347948	MT	Proverbs	4	18	HLK[	HWLK	HWLK	CMCC	CMCC	qal	ptca	sg	m	unknown	verb					nnnn	nnnn	הולך		-	-	0	0	0	0	nnnn	nnnn	first	W	1
347985	MT	Proverbs	4	22	MY>[	MY>JHM	MY>	CCC	CCCMCC	qal	ptca	pl	m	unknown	verb	HM	J		L	nnnnnn	nnnnnn	מצאיהם		-	-	1	1	0	1	nnn	nnn	first		0
348069	MT	Proverbs	5	5	JRD[	JRDWT	JRD	CCC	CCCMC	qal	ptca	pl	f	unknown	verb		WT			nnnnn	nnnnn	ירדות		-	-	0	0	0	1	nnn	nnn	first		0
348167	MT	Proverbs	5	15	NZL[	NZLJM	NZL	CCC	CCCMC	qal	ptca	pl	m	unknown	verb		JM		W	nnnnn	nnnnn	נזלים		-	-	0	1	0	1	nnn	nnn	first		0
348316	MT	Proverbs	6	7	CVR[	CVR	CVR	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	שטר		-	-	0	0	0	0	nnn	nnn	first		0
348318	MT	Proverbs	6	7	MCL[	MCL	MCL	CCC	CCC	qal	ptca	sg	m	unknown	verb				W	nnn	nnn	משל		-	-	0	1	0	0	nnn	nnn	first		0
348360	MT	Proverbs	6	12	HLK[	HWLK	HWLK	CMCC	CMCC	qal	ptca	sg	m	unknown	verb					nnnn	nnnn	הולך		-	-	0	0	0	0	nnnn	nnnn	first	W	1
348363	MT	Proverbs	6	13	QRY[	QRY	QRY	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	קרץ		-	-	0	0	0	0	nnn	nnn	first		0
348366	MT	Proverbs	6	13	MLL[	MLL	MLL	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	מלל		-	-	0	0	0	0	nnn	nnn	first		0
348375	MT	Proverbs	6	14	XRC=[	XRC	XRC	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	חרש		-	-	0	0	0	0	nnn	nnn	first		0
348406	MT	Proverbs	6	17	CPK[	CPKWT	CPK	CCC	CCCMC	qal	ptca	pl	f	unknown	verb		WT			nnnnn	nnnnn	שפכות		-	-	0	0	0	1	nnn	nnn	first		0
348410	MT	Proverbs	6	18	XRC=[	XRC	XRC	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	חרש		-	-	0	0	0	0	nnn	nnn	first		0
348530	MT	Proverbs	6	29	NG<[	NG<	NG<	CCC	CCC	qal	ptca	sg	m	unknown	verb				H	nnn	nnn	נגע		-	-	0	1	0	0	nnn	nnn	first		0
348553	MT	Proverbs	6	32	N>P[	N>P	N>P	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	נאף		-	-	0	0	0	0	nnn	nnn	first		0
348653	MT	Proverbs	7	8	<BR[	<BR	<BR	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	עבר		-	-	0	0	0	0	nnn	nnn	first		0
348686	MT	Proverbs	7	11	SRR[	SRRT	SRR	CCC	CCCC	qal	ptca	sg	f	unknown	verb		T		W	nnnn	nnnn	סררת		-	-	0	1	0	1	nnn	nnn	first		0
348785	MT	Proverbs	7	22	HLK[	HWLK	HWLK	CMCC	CMCC	qal	ptca	sg	m	unknown	verb					nnnn	nnnn	הולך		-	-	0	0	0	0	nnnn	nnnn	first	W	1
348845	MT	Proverbs	7	27	JRD[	JRDWT	JRD	CCC	CCCMC	qal	ptca	pl	f	unknown	verb		WT			nnnnn	nnnnn	ירדות		-	-	0	0	0	1	nnn	nnn	first		0
348923	MT	Proverbs	8	9	MY>[	MY>J	MY>	CCC	CCCM	qal	ptca	pl	m	unknown	verb		J		L	nnnn	nnnn	מצאי		-	-	0	1	0	1	nnn	nnn	first		0
348980	MT	Proverbs	8	15	RZN[	RWZNJM	RWZN	CMCC	CMCCMC	qal	ptca	pl	m	unknown	verb		JM		W	nnnnnn	nnnnnn	רוזנים		-	-	0	1	0	1	nnnn	nnnn	first	W	1
348989	MT	Proverbs	8	16	CPV[	CPVJ	CPV	CCC	CCCM	qal	ptca	pl	m	unknown	verb		J			nnnn	nnnn	שפטי		-	-	0	0	0	1	nnn	nnn	first		0
349027	MT	Proverbs	8	21	>HB[	>HBJ	>HB	CCC	CCCC	qal	ptca	pl	m	unknown	verb		J			nnnn	nnnn	אהבי		-	-	0	0	0	1	nnn	nnn	first		0
349152	MT	Proverbs	8	34	CM<[	CM<	CM<	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	שמע		-	-	0	0	0	0	nnn	nnn	first		0
349165	MT	Proverbs	8	35	MY>[	MY>J	MY>	CCC	CCCM	qal	ptca	sg	m	unknown	verb	J				nnnn	nnnn	מצאי		-	-	1	0	0	0	nnn	nnn	first		0
349174	MT	Proverbs	8	36	XV>[	XV>J	XV>	CCC	CCCM	qal	ptca	sg	m	unknown	verb	J			W	nnnn	nnnn	חטאי		-	-	1	1	0	0	nnn	nnn	first		0
349175	MT	Proverbs	8	36	XMS[	XMS	XMS	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	חמס		-	-	0	0	0	0	nnn	nnn	first		0
349227	MT	Proverbs	9	7	JSR[	JSR	JSR	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	יסר		-	-	0	0	0	0	nnn	nnn	first		0
349229	MT	Proverbs	9	7	LQX[	LQX	LQX	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	לקח		-	-	0	0	0	0	nnn	nnn	first		0
349305	MT	Proverbs	9	15	<BR[	<BRJ	<BR	CCC	CCCM	qal	ptca	pl	m	unknown	verb		J		L	nnnn	nnnn	עברי		-	-	0	1	0	1	nnn	nnn	first		0
349374	MT	Proverbs	10	5	>GR[	>GR	>GR	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	אגר		-	-	0	0	0	0	nnn	nnn	first		0
349411	MT	Proverbs	10	9	HLK[	HWLK	HWLK	CMCC	CMCC	qal	ptca	sg	m	unknown	verb					nnnn	nnnn	הולך		-	-	0	0	0	0	nnnn	nnnn	first	W	1
349421	MT	Proverbs	10	10	QRY[	QRY	QRY	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	קרץ		-	-	0	0	0	0	nnn	nnn	first		0
349484	MT	Proverbs	10	17	CMR[	CWMR	CWMR	CMCC	CMCC	qal	ptca	sg	m	unknown	verb					nnnn	nnnn	שומר		-	-	0	0	0	0	nnnn	nnnn	first	W	1
349487	MT	Proverbs	10	17	<ZB[	<WZB	<WZB	CMCC	CMCC	qal	ptca	sg	m	unknown	verb				W	nnnn	nnnn	עוזב		-	-	0	1	0	0	nnnn	nnnn	first	W	1
349506	MT	Proverbs	10	19	XFK[	XFK	XFK	CCC	CCC	qal	ptca	sg	m	unknown	verb				W	nnn	nnn	חשך		-	-	0	1	0	0	nnn	nnn	first		0
349582	MT	Proverbs	10	26	CLX[	CLXJW	CLX	CCC	CCCCC	qal	ptca	pl	m	unknown	verb	W	J		L	nnnnn	nnnnn	שלחיו		-	-	1	1	0	1	nnn	nnn	first		0
349607	MT	Proverbs	10	29	P<L[	P<LJ	P<L	CCC	CCCM	qal	ptca	pl	m	unknown	verb		J		L	nnnn	nnnn	פעלי		-	-	0	1	0	1	nnn	nnn	first		0
349657	MT	Proverbs	11	3	BGD[	BWGDJM	BWGD	CMCC	CMCCMC	qal	ptca	pl	m	unknown	verb		JM			nnnnnn	nnnnnn	בוגדים		-	-	0	0	0	1	nnnn	nnnn	first	W	1
349685	MT	Proverbs	11	6	BGD[	BGDJM	BGD	CCC	CCCMC	qal	ptca	pl	m	unknown	verb		JM			nnnnn	nnnnn	בגדים		-	-	0	0	0	1	nnn	nnn	first		0
349744	MT	Proverbs	11	13	HLK[	HWLK	HWLK	CMCC	CMCC	qal	ptca	sg	m	unknown	verb					nnnn	nnnn	הולך		-	-	0	0	0	0	nnnn	nnnn	first	W	1
349762	MT	Proverbs	11	14	J<Y[	JW<Y	JW<Y	CMCC	CMCC	qal	ptca	sg	m	unknown	verb					nnnn	nnnn	יועץ		-	-	0	0	0	0	nnnn	nnnn	first	W	1
349771	MT	Proverbs	11	15	BVX[	BWVX	BWVX	CMCC	CMCC	qal	ptca	sg	m	unknown	verb					nnnn	nnnn	בוטח		-	-	0	0	0	0	nnnn	nnnn	first	W	1
349780	MT	Proverbs	11	17	GML[	GML	GML	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	גמל		-	-	0	0	0	0	nnn	nnn	first		0
349785	MT	Proverbs	11	17	<KR[	<KR	<KR	CCC	CCC	qal	ptca	sg	m	unknown	verb				W	nnn	nnn	עכר		-	-	0	1	0	0	nnn	nnn	first		0
349793	MT	Proverbs	11	18	ZR<[	ZR<	ZR<	CCC	CCC	qal	ptca	sg	m	unknown	verb				W	nnn	nnn	זרע		-	-	0	1	0	0	nnn	nnn	first		0
349847	MT	Proverbs	11	24	XFK[	XWFK	XWFK	CMCC	CMCC	qal	ptca	sg	m	unknown	verb				W	nnnn	nnnn	חושך		-	-	0	1	0	0	nnnn	nnnn	first	W	1
349861	MT	Proverbs	11	26	MN<[	MN<	MN<	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	מנע		-	-	0	0	0	0	nnn	nnn	first		0
349870	MT	Proverbs	11	27	CXR[	CXR	CXR	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	שחר		-	-	0	0	0	0	nnn	nnn	first		0
349875	MT	Proverbs	11	27	DRC[	DRC	DRC	CCC	CCC	qal	ptca	sg	m	unknown	verb				W	nnn	nnn	דרש		-	-	0	1	0	0	nnn	nnn	first		0
349878	MT	Proverbs	11	28	BVX[	BWVX	BWVX	CMCC	CMCC	qal	ptca	sg	m	unknown	verb					nnnn	nnnn	בוטח		-	-	0	0	0	0	nnnn	nnnn	first	W	1
349889	MT	Proverbs	11	29	<KR[	<WKR	<WKR	CMCC	CMCC	qal	ptca	sg	m	unknown	verb					nnnn	nnnn	עוכר		-	-	0	0	0	0	nnnn	nnnn	first	W	1
349904	MT	Proverbs	11	30	LQX[	LQX	LQX	CCC	CCC	qal	ptca	sg	m	unknown	verb				W	nnn	nnn	לקח		-	-	0	1	0	0	nnn	nnn	first		0
349918	MT	Proverbs	12	1	>HB[	>HB	>HB	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	אהב		-	-	0	0	0	0	nnn	nnn	first		0
349920	MT	Proverbs	12	1	>HB[	>HB	>HB	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	אהב		-	-	0	0	0	0	nnn	nnn	first		0
349998	MT	Proverbs	12	10	JD<[	JWD<	JWD<	CMCC	CMCC	qal	ptca	sg	m	unknown	verb					nnnn	nnnn	יודע		-	-	0	0	0	0	nnnn	nnnn	first	W	1
350006	MT	Proverbs	12	11	<BD[	<BD	<BD	CCC	CCC	qal	ptca	sg	m	unknown	verb					nnn	nnn	עבד		-	-	0	0	0	0	nnn	nnn	first		0
350051	MT	Proverbs	12	15	CM<[	CM<	CM<	CCC	CCC	qal	ptca	sg	m	unknown	verb				W	nnn	nnn	שמע		-	-	0	1	0	0	nnn	nnn	first		0
