tf_id	scroll	book	chapter	verse	lex	g_cons	stem	pattern	pattern_g_cons	vs	vt	nu	gn	ps	sp	prs	nme	hloc	prefix	rec_signs	cor_signs	heb_g_cons
481341	SP	Numbers	7	53	CNH/	CNH	CN				NA	sg		NA	subs		H			nnn	nnn	שנה
481342	SP	Numbers	7	53	XMC/	XMCH	XMC				NA	sg		NA	subs		H			nnnn	nnnn	חמשה
481344	SP	Numbers	7	53	QRBN/	QRBN	QRBN				NA	sg		NA	subs					nnnn	nnnn	קרבן
481346	SP	Numbers	7	53	BN/	BN	BN				NA	sg		NA	subs					nn	nn	בן
437956	SP	Exodus	7	22	XRVM/	XRVMJ	XRVM				NA	pl		NA	subs		J			nnnnn	nnnnn	חרטמי
437959	SP	Exodus	7	22	LXV/	LXVJHM	LXV				NA	pl		NA	subs	HM	J		B	nnnnnn	nnnnnn	לחטיהם
437962	SP	Exodus	7	22	LB/	LB	LB				NA	sg		NA	subs					nn	nn	לב
437963	SP	Exodus	7	22	PR<H/	PR<H	PR<H				NA	sg		NA	subs					nnnn	nnnn	פרעה
411624	SP	Genesis	13	13	>JC/	>NCJ	>NC				NA	pl		NA	subs		J		W	nnnn	nnnn	אנשי
411626	SP	Genesis	13	13	R</	R<JM	R<				NA	pl		NA	adjv		JM			nnnn	nnnn	רעים
411628	SP	Genesis	13	13	XV>=/	XV>JM	XV>				NA	pl		NA	adjv		JM		W	nnnnn	nnnnn	חטאים
411631	SP	Genesis	13	13	M>D/	M>D	M>D				NA	sg		NA	subs					nnn	nnn	מאד
499346	SP	Numbers	35	7	KL/	KL	KL				NA	sg		NA	subs					nn	nn	כל
499348	SP	Numbers	35	7	<JR/	<RJM	<R				NA	pl		NA	subs		JM		H	nnnn	nnnn	ערים
499352	SP	Numbers	35	7	LWJ/	LWJM	LWJ				NA	pl		NA	adjv		M		L	nnnn	nnnn	לוים
499353	SP	Numbers	35	7	>RB</	>RB<JM	>RB<				NA	pl		NA	subs		JM			nnnnnn	nnnnnn	ארבעים
499355	SP	Numbers	35	7	CMNH/	CMNH	CMNH				NA	sg		NA	subs				W	nnnn	nnnn	שמנה
499356	SP	Numbers	35	7	<JR/	<JR	<JR				NA	sg		NA	subs					nnn	nnn	עיר
499360	SP	Numbers	35	7	MGRC/	MGRCJHN	MGRC				NA	pl		NA	subs	HN	J			nnnnnnn	nnnnnnn	מגרשיהן
433008	SP	Genesis	48	7	PDN/	PDN	PDN				NA	sg		NA	subs				M	nnn	nnn	פדן
433013	SP	Genesis	48	7	>M/	>MK	>M				NA	sg		NA	subs	K				nnn	nnn	אמך
433015	SP	Genesis	48	7	>RY/	>RY	>RY				NA	sg		NA	subs				B	nnn	nnn	ארץ
433018	SP	Genesis	48	7	DRK/	DRK	DRK				NA	sg		NA	subs				B	nnn	nnn	דרך
433020	SP	Genesis	48	7	<WD/	<WD	<WD				NA	sg		NA	subs				B	nnn	nnn	עוד
