tf_id	scroll	book	chapter	verse	lex	g_cons	stem	pattern	pattern_g_cons	vs	vt	nu	gn	ps	sp	prs	nme	hloc	prefix	rec_signs	cor_signs	heb_g_cons
1917572	1Qisaa	Isaiah	63	13	HLK[	MWLJKM	WLJK			hif	ptca	sg	m	NA	verb	M				nnnnnn	nnnnnn	מוליכם
1911185	1Qisaa	Isaiah	44	15	NFQ[	JFJQ	FJQ			hif	impf	sg	m	p3	verb					nnnn	nnnn	ישיק
1900668	1Qisaa	Isaiah	16	10	CBT[	HCBTJ	CB			hif	perf	sg		p1	verb					nnnnn	nnnnn	השבתי
1908657	1Qisaa	Isaiah	38	13	CLM[	TCLJMNJ	CLJM			hif	impf	sg	m	p2	verb	NJ				nnnnnnn	nnnnnnn	תשלימני
1915143	1Qisaa	Isaiah	56	3	BDL[	HBDL	BDL			hif	infa	NA		NA	verb					nnnn	nnnn	הבדל
1915144	1Qisaa	Isaiah	56	3	BDL[	JBDJLNJ	BDJL			hif	impf	sg	m	p3	verb	NJ				nnnnnnn	nnnnnnn	יבדילני
1917646	1Qisaa	Isaiah	63	17	QCX[	TQCJX	QCJX			hif	impf	sg	m	p2	verb					nnnnn	nnnnn	תקשיח
1896480	1Qisaa	Isaiah	5	12	NBV[	HBJVW	BJV			hif	perf	pl		p3	verb					nnnnn	nnnnn	הביטו
1906030	1Qisaa	Isaiah	32	9	>ZN[	H>ZJNH	>ZJN			hif	impv	pl	f	NA	verb					nnnnnn	nnnnnn	האזינה
1913776	1Qisaa	Isaiah	51	11	NFG[	JFJGW	FJG			hif	impf	pl	m	p3	verb					nnnnn	nnnnn	ישיגו
1897898	1Qisaa	Isaiah	8	17	STR[	MSTJR	STJR			hif	ptca	sg	m	NA	verb				H	nnnnn	nnnnn	מסתיר
1897282	1Qisaa	Isaiah	7	9	>MN[	T>MJNW	>MJN			hif	impf	pl	m	p2	verb					nnnnnn	nnnnnn	תאמינו
1900766	1Qisaa	Isaiah	17	2	XRD[	MXRJD	XRJD			hif	ptca	sg	m	NA	verb					nnnnn	nnnnn	מחריד
1913385	1Qisaa	Isaiah	50	3	LBC[	>LBJCH	LBJC			hif	impf	sg		p1	verb					nnnnnn	nnnnnn	אלבישה
1908349	1Qisaa	Isaiah	37	36	CKM[	JCKJMW	CKJMW			hif	wayq	pl	m	p3	verb				W	nnnnnn	nnnnnn	ישכימו
1912653	1Qisaa	Isaiah	48	14	NGD[	JGJD	GJD			hif	impf	sg	m	p3	verb				W	nnnn	nnnn	יגיד
1912234	1Qisaa	Isaiah	47	6	KBD[	HKBDTJ	KBDTJ			hif	perf	sg	f	p2	verb					nnnnnn	nnnnnn	הכבדתי
1910223	1Qisaa	Isaiah	42	12	NGD[	JGJDW	GJD			hif	impf	pl	m	p3	verb					nnnnn	nnnnn	יגידו
1905594	1Qisaa	Isaiah	30	30	CM<[	HCMJ<	CMJ<			hif	perf	sg	m	p3	verb					nnnnn	nnnnn	השמיע
1905595	1Qisaa	Isaiah	30	30	CM<[	HCMJ<	CMJ<			hif	perf	sg	m	p3	verb					nnnnn	nnnnn	השמיע
1912723	1Qisaa	Isaiah	48	18	QCB[	HQCBTH	QCBTH			hif	perf	sg	m	p2	verb					nnnnnn	nnnnnn	הקשבתה
1910850	1Qisaa	Isaiah	43	24	<BD[	H<BDTNJ	<BD			hif	perf	sg	m	p2	verb	NJ				nnnnnnn	nnnnnnn	העבדתני
1917418	1Qisaa	Isaiah	63	5	NBV[	>BJV	BJV			hif	impf	sg		p1	verb				W	nnnn	nnnn	אביט
1910273	1Qisaa	Isaiah	42	16	HLK[	HWLJKTJ	HWLJK			hif	perf	sg		p1	verb				W	nnnnnnn	nnnnnnn	הוליכתי
1910284	1Qisaa	Isaiah	42	16	DRK[	>DRJKM	DRJK			hif	impf	sg		p1	verb	M				nnnnnn	nnnnnn	אדריכם
1911844	1Qisaa	Isaiah	45	21	NGD[	HGJDW	GJD			hif	impv	pl	m	NA	verb					nnnnn	nnnnn	הגידו
1911846	1Qisaa	Isaiah	45	21	NGC[	HGJCW	GJC			hif	impv	pl	m	NA	verb				W	nnnnn	nnnnn	הגישו
1911851	1Qisaa	Isaiah	45	21	CM<[	HCMJ<	CMJ<			hif	perf	sg	m	p3	verb					nnnnn	nnnnn	השמיע
1911857	1Qisaa	Isaiah	45	21	NGD[	HGJDH	GJD			hif	perf	sg	m	p3	verb	H				nnnnn	nnnnn	הגידה
1917120	1Qisaa	Isaiah	62	1	XRC[	>XRJC	XRJC			hif	impf	sg		p1	verb					nnnnn	nnnnn	אחריש
1896403	1Qisaa	Isaiah	5	8	NG<[	MGJ<J	GJ<			hif	ptca	pl	m	NA	verb		J			nnnnn	nnnnn	מגיעי
1896409	1Qisaa	Isaiah	5	8	QRB[	JQRJBW	QRJB			hif	impf	pl	m	p3	verb					nnnnnn	nnnnnn	יקריבו
1897772	1Qisaa	Isaiah	8	9	>ZN[	H>ZJNW	>ZJN			hif	impv	pl	m	NA	verb				W	nnnnnn	nnnnnn	האזינו
1909522	1Qisaa	Isaiah	40	31	XLP[	JXLJPW	XLJP			hif	impf	pl	m	p3	verb					nnnnnn	nnnnnn	יחליפו
1908185	1Qisaa	Isaiah	37	28	RGZ[	HRGZKH	RGZ			hif	infc	NA		NA	verb	KH				nnnnnn	nnnnnn	הרגזכה
1907537	1Qisaa	Isaiah	36	20	NYL[	HYJLW	YJL			hif	perf	pl		p3	verb					nnnnn	nnnnn	הצילו
1907543	1Qisaa	Isaiah	36	20	NYL[	JYJL	YJL			hif	impf	sg	m	p3	verb					nnnn	nnnn	יציל
1897839	1Qisaa	Isaiah	8	13	QDC[	TQDJCW	QDJC			hif	impf	pl	m	p2	verb					nnnnnn	nnnnnn	תקדישו
1897845	1Qisaa	Isaiah	8	13	<RY[	M<RYKM	<RY			hif	ptca	sg	m	NA	verb	KM				nnnnnn	nnnnnn	מערצכם
1906437	1Qisaa	Isaiah	33	19	CM<[	MCMJ<	CMJ<			hif	ptca	sg	m	NA	verb					nnnnn	nnnnn	משמיע
1912529	1Qisaa	Isaiah	48	6	NGD[	TGJDW	GJD			hif	impf	pl	m	p2	verb					nnnnn	nnnnn	תגידו
1912530	1Qisaa	Isaiah	48	6	CM<[	HCM<TJKH	CM<			hif	perf	sg		p1	verb	KH				nnnnnnnn	nnnnnnnn	השמעתיכה
1910659	1Qisaa	Isaiah	43	12	NGD[	HGDTJ	GD			hif	perf	sg		p1	verb					nnnnn	nnnnn	הגדתי
1910663	1Qisaa	Isaiah	43	12	CM<[	HCM<TJ	CM<			hif	perf	sg		p1	verb				W	nnnnnn	nnnnnn	השמעתי
1910083	1Qisaa	Isaiah	42	4	NXL[	JNXJLW	NXJL			hif	impf	pl	m	p3	verb					nnnnnn	nnnnnn	ינחילו
1902406	1Qisaa	Isaiah	22	21	LBC[	HLBCTJW	LBC			hif	perf	sg		p1	verb	W			W	nnnnnnn	nnnnnnn	הלבשתיו
1904481	1Qisaa	Isaiah	28	29	PL>[	HPLH	PLH			hif	perf	sg	m	p3	verb					nnnn	nnnn	הפלה
1904484	1Qisaa	Isaiah	28	29	GDL[	HGDJL	GDJL			hif	perf	sg	m	p3	verb				W	nnnnn	nnnnn	הגדיל
1907855	1Qisaa	Isaiah	37	12	NYL[	HYJLW	YJL			hif	perf	pl		p3	verb				H	nnnnn	nnnnn	הצילו
1907861	1Qisaa	Isaiah	37	12	CXT[	HCXJTW	CXJT			hif	perf	pl		p3	verb					nnnnnn	nnnnnn	השחיתו
1911444	1Qisaa	Isaiah	44	28	CLM[	JCLJM	CLJM			hif	impf	sg	m	p3	verb					nnnnn	nnnnn	ישלים
1895030	1Qisaa	Isaiah	1	10	>ZN[	>ZJNW	>ZJN			hif	impv	pl	m	NA	verb				W	nnnnn	nnnnn	אזינו
1899773	1Qisaa	Isaiah	13	20	RBY[	JRBJYW	RBJY			hif	impf	pl	m	p3	verb					nnnnnn	nnnnnn	ירביצו
1917077	1Qisaa	Isaiah	61	10	LBC[	HLBJCNJ	LBJC			hif	perf	sg	m	p3	verb	NJ				nnnnnnn	nnnnnnn	הלבישני
1896792	1Qisaa	Isaiah	5	29	PLV[	JPLJV	PLJV			hif	impf	sg	m	p3	verb				W	nnnnn	nnnnn	יפליט
1896795	1Qisaa	Isaiah	5	29	NYL[	MYJL	YJL			hif	ptca	sg	m	NA	verb					nnnn	nnnn	מציל
1915008	1Qisaa	Isaiah	55	10	YMX[	HYMJXH	YMJX			hif	perf	sg	m	p3	verb	H			W	nnnnnn	nnnnnn	הצמיחה
1915959	1Qisaa	Isaiah	58	11	FB<[	HFBJ<	FBJ<			hif	perf	sg	m	p3	verb				W	nnnnn	nnnnn	השביע
1915965	1Qisaa	Isaiah	58	11	XLY[	JXLJYW	XLJY			hif	impf	pl	m	p3	verb					nnnnnn	nnnnnn	יחליצו
1895162	1Qisaa	Isaiah	1	18	LBN[	JLBJNW	LBJN			hif	impf	pl	m	p3	verb					nnnnnn	nnnnnn	ילבינו
1901322	1Qisaa	Isaiah	19	8	CLK[	MCLJKJ	CLJK			hif	ptca	pl	m	NA	verb		J			nnnnnn	nnnnnn	משליכי
1914562	1Qisaa	Isaiah	54	2	RXB[	>RXJBJ	>RXJB			hif	impv	sg	f	NA	verb					nnnnnn	nnnnnn	ארחיבי
1914572	1Qisaa	Isaiah	54	2	>RK[	H>JRJKJ	>JRJK			hif	impv	sg	f	NA	verb					nnnnnnn	nnnnnnn	האיריכי
1912990	1Qisaa	Isaiah	49	8	NXL[	HNXJL	NXJL			hif	infc	NA		NA	verb				L	nnnnn	nnnnn	הנחיל
1912006	1Qisaa	Isaiah	46	5	MCL=[	TMCLWNJ	MCL			hif	impf	pl	m	p2	verb	NJ			W	nnnnnnn	nnnnnnn	תמשלוני
1914241	1Qisaa	Isaiah	52	13	FKL[	JFKJL	FKJL			hif	impf	sg	m	p3	verb					nnnnn	nnnnn	ישכיל
1901376	1Qisaa	Isaiah	19	12	NGD[	JGJDW	GJD			hif	impf	pl	m	p3	verb				W	nnnnn	nnnnn	יגידו
1898560	1Qisaa	Isaiah	10	7	CMD[	HCMJD	CMJD			hif	infc	NA		NA	verb				L	nnnnn	nnnnn	השמיד
1898565	1Qisaa	Isaiah	10	7	KRT[	HKRJT	KRJT			hif	infc	NA		NA	verb				WL	nnnnn	nnnnn	הכרית
1911463	1Qisaa	Isaiah	45	1	XZQ[	HXZQTJ	XZQ			hif	perf	sg		p1	verb					nnnnnn	nnnnnn	החזקתי
1900159	1Qisaa	Isaiah	14	22	KRT[	HKRTJ	KR			hif	perf	sg		p1	verb				W	nnnnn	nnnnn	הכרתי
1917721	1Qisaa	Isaiah	64	3	>ZN[	H>ZJNW	>ZJN			hif	perf	pl		p3	verb					nnnnnn	nnnnnn	האזינו
1916204	1Qisaa	Isaiah	59	9	NFG[	TFJGNW	FJG			hif	impf	sg	f	p3	verb	NW				nnnnnn	nnnnnn	תשיגנו
1894883	1Qisaa	Isaiah	1	2	>ZN[	H>ZJNJ	>ZJN			hif	impv	sg	f	NA	verb				W	nnnnnn	nnnnnn	האזיני
1899431	1Qisaa	Isaiah	12	4	ZKR[	HZKJRW	ZKJR			hif	impv	pl	m	NA	verb					nnnnnn	nnnnnn	הזכירו
1901554	1Qisaa	Isaiah	19	20	NYL[	HYJLM	YJL			hif	perf	sg	m	p3	verb	M			W	nnnnn	nnnnn	הצילם
1905826	1Qisaa	Isaiah	31	6	<MQ[	H<MJQW	<MJQ			hif	perf	pl		p3	verb					nnnnnn	nnnnnn	העמיקו
1909911	1Qisaa	Isaiah	41	23	NGD[	HGJDW	GJD			hif	impv	pl	m	NA	verb					nnnnn	nnnnn	הגידו
1898008	1Qisaa	Isaiah	8	22	NBV[	JBJV	BJV			hif	impf	sg	m	p3	verb					nnnn	nnnn	יביט
1895675	1Qisaa	Isaiah	2	20	CLK[	JCLJK	CLJK			hif	impf	sg	m	p3	verb					nnnnn	nnnnn	ישליך
1913472	1Qisaa	Isaiah	50	8	YDQ[	MYDJQJ	YDJQ			hif	ptca	sg	m	NA	verb	J				nnnnnn	nnnnnn	מצדיקי
