tf_id	scroll	book	chapter	verse	lex	g_cons	stem	pattern	pattern_g_cons	vs	vt	nu	gn	ps	sp	prs	nme	hloc	prefix	rec_signs	cor_signs	heb_g_cons	other_vowel_ending	feature	line	column	has_prs	has_prefix	has_hloc	has_nme	rec_signs_stem	cor_signs_stem	type	vowel_letter	has_vowel_letter	has_hireq	mt_match
153463	MT	1_Samuel	20	2	STR[	JSTJR	STJR	CCMC	CCCMC	hif	impf	sg	m	p3	verb					nnnnn	nnnnn	יסתיר		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
153640	MT	1_Samuel	20	9	NGD[	>GJD	GJD	CMC	CCMC	hif	impf	sg	unknown	p1	verb					nnnn	nnnn	אגיד		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1	1	
153648	MT	1_Samuel	20	10	NGD[	JGJD	GJD	CMC	CCMC	hif	impf	sg	m	p3	verb					nnnn	nnnn	יגיד		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1	1	
153753	MT	1_Samuel	20	15	KRT[	TKRT	KRT	CCC	CCCC	hif	impf	sg	m	p2	verb					nnnn	nnnn	תכרת		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last		0	1	
153764	MT	1_Samuel	20	15	KRT[	HKRT	KRT	CCC	CCCC	hif	infc		unknown	unknown	verb				B	nnnn	nnnn	הכרת		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last		0	1	
153792	MT	1_Samuel	20	17	CB<[	HCBJ<	CBJ<	CCMC	CCCMC	hif	infc		unknown	unknown	verb				L	nnnnn	nnnnn	השביע		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1	1	
154176	MT	1_Samuel	20	34	KLM[	HKLMW	KLM	CCC	CCCCM	hif	perf	sg	m	p3	verb	W				nnnnn	nnnnn	הכלמו		hiph_triliteral	-	-	1	0	0	0	nnn	nnn	last		0	1	
154217	MT	1_Samuel	20	36	<BR[	H<BRW	<BR	CCC	CCCCM	hif	infc		unknown	unknown	verb	W			L	nnnnn	nnnnn	העברו		hiph_triliteral	-	-	1	1	0	0	nnn	nnn	last		0	1	
154327	MT	1_Samuel	20	41	GDL[	HGDJL	GDJL	CCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הגדיל		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
155301	MT	1_Samuel	22	22	NGD[	JGJD	GJD	CMC	CCMC	hif	impf	sg	m	p3	verb					nnnn	nnnn	יגיד		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1	1	
155508	MT	1_Samuel	23	9	XRC=[	MXRJC	XRJC	CCMC	CCCMC	hif	ptca	sg	m	unknown	verb					nnnnn	nnnnn	מחריש		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
155544	MT	1_Samuel	23	11	SGR[	JSGRNJ	SGR	CCC	CCCCCM	hif	impf	pl	m	p3	verb	NJ			H	nnnnnn	nnnnnn	יסגרני		hiph_triliteral	-	-	1	1	0	0	nnn	nnn	last		0	1	
155571	MT	1_Samuel	23	12	SGR[	JSGRW	SGR	CCC	CCCCM	hif	impf	pl	m	p3	verb				H	nnnnn	nnnnn	יסגרו		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last		0	1	
155584	MT	1_Samuel	23	12	SGR[	JSGJRW	SGJR	CCMC	CCCMCM	hif	impf	pl	m	p3	verb					nnnnnn	nnnnnn	יסגירו		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
155767	MT	1_Samuel	23	20	SGR[	HSGJRW	SGJR	CCMC	CCCMCM	hif	infc		unknown	unknown	verb	W				nnnnnn	nnnnnn	הסגירו		hiph_triliteral	-	-	1	0	0	0	nnnn	nnnn	last	J	1	1	
156453	MT	1_Samuel	24	22	KRT[	TKRJT	KRJT	CCMC	CCCMC	hif	impf	sg	m	p2	verb					nnnnn	nnnnn	תכרית		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
156459	MT	1_Samuel	24	22	CMD[	TCMJD	CMJD	CCMC	CCCMC	hif	impf	sg	m	p2	verb					nnnnn	nnnnn	תשמיד		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
156648	MT	1_Samuel	25	8	NGD[	JGJDW	GJD	CMC	CCMCM	hif	impf	pl	m	p3	verb				W	nnnnn	nnnnn	יגידו		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last	J	1	1	
156801	MT	1_Samuel	25	14	NGD[	HGJD	GJD	CMC	CCMC	hif	perf	sg	m	p3	verb					nnnn	nnnn	הגיד		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1	1	
156928	MT	1_Samuel	25	19	NGD[	HGJDH	GJD	CMC	CCMCM	hif	perf	sg	f	p3	verb					nnnnn	nnnnn	הגידה		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1	1	
156993	MT	1_Samuel	25	22	C>R[	>C>JR	C>JR	CCMC	CCCMC	hif	impf	sg	unknown	p1	verb					nnnnn	nnnnn	אשאיר		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
157001	MT	1_Samuel	25	22	CTN[	MCTJN	CTJN	CCMC	CCCMC	hif	ptca	sg	m	unknown	verb					nnnnn	nnnnn	משתין		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
157309	MT	1_Samuel	25	34	CTN[	MCTJN	CTJN	CCMC	CCCMC	hif	ptca	sg	m	unknown	verb					nnnnn	nnnnn	משתין		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
157363	MT	1_Samuel	25	36	NGD[	HGJDH	GJD	CMC	CCMCM	hif	perf	sg	f	p3	verb					nnnnn	nnnnn	הגידה		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1	1	
157776	MT	1_Samuel	26	9	CXT[	TCXJTHW	CXJT	CCMC	CCCMCCM	hif	impf	sg	m	p2	verb	HW				nnnnnnn	nnnnnnn	תשחיתהו		hiph_triliteral	-	-	1	0	0	0	nnnn	nnnn	last	J	1	1	
157940	MT	1_Samuel	26	15	CXT[	HCXJT	CXJT	CCMC	CCCMC	hif	infc		unknown	unknown	verb				L	nnnnn	nnnnn	השחית		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1	1	
158176	MT	1_Samuel	26	24	NYL[	JYLNJ	YL	CC	CCCCM	hif	impf	sg	m	p3	verb	NJ			W	nnnnn	nnnnn	יצלני		hiph_triliteral	-	-	1	1	0	0	nn	nn	last		0	1	
158463	MT	1_Samuel	27	11	NGD[	JGDW	GD	CC	CCCM	hif	impf	pl	m	p3	verb					nnnn	nnnn	יגדו		hiph_triliteral	-	-	0	0	0	0	nn	nn	last		0	1	
158489	MT	1_Samuel	27	12	B>C[	HB>JC	B>JC	CCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הבאיש		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
158715	MT	1_Samuel	28	9	KRT[	HKRJT	KRJT	CCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הכרית		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
159613	MT	1_Samuel	30	8	NFG[	>FGNW	FG	CC	CCCCM	hif	impf	sg	unknown	p1	verb	W			H	nnnnn	nnnnn	אשגנו		hiph_triliteral	-	-	1	1	0	0	nn	nn	last		0	1	
159620	MT	1_Samuel	30	8	NFG[	TFJG	FJG	CMC	CCMC	hif	impf	sg	m	p2	verb					nnnn	nnnn	תשיג		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1	1	
159623	MT	1_Samuel	30	8	NYL[	TYJL	YJL	CMC	CCMC	hif	impf	sg	m	p2	verb					nnnn	nnnn	תציל		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1	1	
159783	MT	1_Samuel	30	15	SGR[	TSGRNJ	SGR	CCC	CCCCCM	hif	impf	sg	m	p2	verb	NJ				nnnnnn	nnnnnn	תסגרני		hiph_triliteral	-	-	1	0	0	0	nnn	nnn	last		0	1	
159866	MT	1_Samuel	30	18	NYL[	HYJL	YJL	CMC	CCMC	hif	perf	sg	m	p3	verb					nnnn	nnnn	הציל		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1	1	
160582	MT	2_Samuel	1	5	NGD[	MGJD	GJD	CMC	CCMC	hif	ptca	sg	m	unknown	verb				H	nnnn	nnnn	מגיד		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last	J	1	1	
160597	MT	2_Samuel	1	6	NGD[	MGJD	GJD	CMC	CCMC	hif	ptca	sg	m	unknown	verb				H	nnnn	nnnn	מגיד		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last	J	1	1	
160619	MT	2_Samuel	1	6	DBQ[	HDBQHW	DBQ	CCC	CCCCCM	hif	perf	pl	unknown	p3	verb	HW				nnnnnn	nnnnnn	הדבקהו		hiph_triliteral	-	-	1	0	0	0	nnn	nnn	last		0	1	
160736	MT	2_Samuel	1	13	NGD[	MGJD	GJD	CMC	CCMC	hif	ptca	sg	m	unknown	verb				H	nnnn	nnnn	מגיד		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last	J	1	1	
160836	MT	2_Samuel	1	20	NGD[	TGJDW	GJD	CMC	CCMCM	hif	impf	pl	m	p2	verb					nnnnn	nnnnn	תגידו		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1	1	
160922	MT	2_Samuel	1	24	LBC[	MLBCKM	LBC	CCC	CCCCCC	hif	ptca	sg	m	unknown	verb	KM			H	nnnnnn	nnnnnn	מלבשכם		hiph_triliteral	-	-	1	1	0	0	nnn	nnn	last		0	1	
161875	MT	2_Samuel	3	10	<BR[	H<BJR	<BJR	CCMC	CCCMC	hif	infc		unknown	unknown	verb				L	nnnnn	nnnnn	העביר		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1	1	
162352	MT	2_Samuel	3	29	XZQ[	MXZJQ	XZJQ	CCMC	CCCMC	hif	ptca	sg	m	unknown	verb				W	nnnnn	nnnnn	מחזיק		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1	1	
162515	MT	2_Samuel	3	36	NKR[	HKJRW	KJR	CMC	CCMCM	hif	perf	pl	unknown	p3	verb					nnnnn	nnnnn	הכירו		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1	1	
162844	MT	2_Samuel	4	10	NGD[	MGJD	GJD	CMC	CCMC	hif	ptca	sg	m	unknown	verb				H	nnnn	nnnn	מגיד		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last	J	1	1	
164204	MT	2_Samuel	7	11	NGD[	HGJD	GJD	CMC	CCMC	hif	perf	sg	m	p3	verb				W	nnnn	nnnn	הגיד		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last	J	1	1	
164823	MT	2_Samuel	8	11	QDC[	HQDJC	QDJC	CCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הקדיש		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
164836	MT	2_Samuel	8	11	QDC[	HQDJC	QDJC	CCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הקדיש		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
164934	MT	2_Samuel	8	16	ZKR[	MZKJR	ZKJR	CCMC	CCCMC	hif	ptca	sg	m	unknown	verb					nnnnn	nnnnn	מזכיר		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
166196	MT	2_Samuel	11	21	CLK[	HCLJKH	CLJK	CCMC	CCCMCM	hif	perf	sg	f	p3	verb					nnnnnn	nnnnnn	השליכה		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
166690	MT	2_Samuel	12	13	<BR[	H<BJR	<BJR	CCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	העביר		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
166787	MT	2_Samuel	12	18	NGD[	HGJD	GJD	CMC	CCMC	hif	infc		unknown	unknown	verb				L	nnnn	nnnn	הגיד		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last	J	1	1	
167101	MT	2_Samuel	12	31	<BR[	H<BJR	<BJR	CCMC	CCCMC	hif	perf	sg	m	p3	verb				W	nnnnn	nnnnn	העביר		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1	1	
167197	MT	2_Samuel	13	4	NGD[	TGJD	GJD	CMC	CCMC	hif	impf	sg	m	p2	verb					nnnn	nnnn	תגיד		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1	1	
167417	MT	2_Samuel	13	13	HLK[	>WLJK	WLJK	MCMC	CMCMC	hif	impf	sg	unknown	p1	verb					nnnnn	nnnnn	אוליך		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
167581	MT	2_Samuel	13	20	XRC[	HXRJCJ	XRJC	CCMC	CCCMCM	hif	impv	sg	f	p2	verb					nnnnnn	nnnnnn	החרישי		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
168137	MT	2_Samuel	14	6	NYL[	MYJL	YJL	CMC	CCMC	hif	ptca	sg	m	unknown	verb					nnnn	nnnn	מציל		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1	1	
168171	MT	2_Samuel	14	7	CMD[	NCMJDH	CMJD	CCMC	CCCMCM	hif	impf	pl	unknown	p1	verb				W	nnnnnn	nnnnnn	נשמידה		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1	1	
168268	MT	2_Samuel	14	11	CMD[	JCMJDW	CMJD	CCMC	CCCMCM	hif	impf	pl	m	p3	verb					nnnnnn	nnnnnn	ישמידו		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
168391	MT	2_Samuel	14	16	NYL[	HYJL	YJL	CMC	CCMC	hif	infc		unknown	unknown	verb				L	nnnn	nnnn	הציל		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last	J	1	1	
168399	MT	2_Samuel	14	16	CMD[	HCMJD	CMJD	CCMC	CCCMC	hif	infc		unknown	unknown	verb				L	nnnnn	nnnnn	השמיד		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1	1	
168495	MT	2_Samuel	14	19	FM>L[	HFMJL	FMJL	CCMC	CCCMC	hif	infc		unknown	unknown	verb				WL	nnnnn	nnnnn	השמיל		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1	1	
168899	MT	2_Samuel	15	2	CKM[	HCKJM	CKJM	CCMC	CCCMC	hif	perf	sg	m	p3	verb				W	nnnnn	nnnnn	השכים		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1	1	
168995	MT	2_Samuel	15	5	XZQ[	HXZJQ	XZJQ	CCMC	CCCMC	hif	perf	sg	m	p3	verb				W	nnnnn	nnnnn	החזיק		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1	1	
169158	MT	2_Samuel	15	13	NGD[	MGJD	GJD	CMC	CCMC	hif	ptca	sg	m	unknown	verb				H	nnnn	nnnn	מגיד		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last	J	1	1	
169196	MT	2_Samuel	15	14	NFG[	HFGNW	FG	CC	CCCCM	hif	perf	sg	m	p3	verb	NW			W	nnnnn	nnnnn	השגנו		hiph_triliteral	-	-	1	1	0	0	nn	nn	last		0	1	
169198	MT	2_Samuel	15	14	NDX[	HDJX	DJX	CMC	CCMC	hif	perf	sg	m	p3	verb				W	nnnn	nnnn	הדיח		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last	J	1	1	
169550	MT	2_Samuel	15	28	NGD[	HGJD	GJD	CMC	CCMC	hif	infc		unknown	unknown	verb				L	nnnn	nnnn	הגיד		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last	J	1	1	
169599	MT	2_Samuel	15	31	NGD[	HGJD	GJD	CMC	CCMC	hif	perf	sg	m	p3	verb					nnnn	nnnn	הגיד		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1	1	
169706	MT	2_Samuel	15	35	NGD[	TGJD	GJD	CMC	CCMC	hif	impf	sg	m	p2	verb					nnnn	nnnn	תגיד		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1	1	
170592	MT	2_Samuel	17	13	NF>[	HFJ>W	FJ>	CMC	CCMCM	hif	perf	pl	unknown	p3	verb				W	nnnnn	nnnnn	השיאו		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last	J	1	1	
170685	MT	2_Samuel	17	16	NGD[	HGJDW	GJD	CMC	CCMCM	hif	impv	pl	m	p2	verb				W	nnnnn	nnnnn	הגידו		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last	J	1	1	
170726	MT	2_Samuel	17	17	NGD[	HGJDH	GJD	CMC	CCMCM	hif	perf	sg	f	p3	verb				W	nnnnn	nnnnn	הגידה		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last	J	1	1	
170732	MT	2_Samuel	17	17	NGD[	HGJDW	GJD	CMC	CCMCM	hif	perf	pl	unknown	p3	verb				W	nnnnn	nnnnn	הגידו		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last	J	1	1	
171029	MT	2_Samuel	17	29	NGC[	HGJCW	GJC	CMC	CCMCM	hif	perf	pl	unknown	p3	verb					nnnnn	nnnnn	הגישו		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1	1	
171349	MT	2_Samuel	18	11	NGD[	MGJD	GJD	CMC	CCMC	hif	ptca	sg	m	unknown	verb				H	nnnn	nnnn	מגיד		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last	J	1	1	
171540	MT	2_Samuel	18	18	ZKR[	HZKJR	ZKJR	CCMC	CCCMC	hif	infc		unknown	unknown	verb					nnnnn	nnnnn	הזכיר		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
172162	MT	2_Samuel	19	9	NGD[	HGJDW	GJD	CMC	CCMCM	hif	perf	pl	unknown	p3	verb					nnnnn	nnnnn	הגידו		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1	1	
172201	MT	2_Samuel	19	10	NYL[	HYJLNW	YJL	CMC	CCMCCM	hif	perf	sg	m	p3	verb	NW				nnnnnn	nnnnnn	הצילנו		hiph_triliteral	-	-	1	0	0	0	nnn	nnn	last	J	1	1	
172233	MT	2_Samuel	19	11	XRC[	MXRCJM	XRC	CCC	CCCCMC	hif	ptca	pl	m	unknown	verb		JM			nnnnnn	nnnnnn	מחרשים		hiph_triliteral	-	-	0	0	0	1	nnn	nnn	last		0	1	
172364	MT	2_Samuel	19	16	<BR[	H<BJR	<BJR	CCMC	CCCMC	hif	infc		unknown	unknown	verb				L	nnnnn	nnnnn	העביר		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1	1	
172424	MT	2_Samuel	19	19	<BR[	<BJR	<BJR	CCMC	CCMC	hif	infc		unknown	unknown	verb				L	nnnn	nnnn	עביר		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1	1	
172967	MT	2_Samuel	19	41	<BR[	WJ<BRW	<BR			hif	perf	pl	unknown	p3	verb					nnnnnn	nnnnnn	ויעברו		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last		0	0	
173205	MT	2_Samuel	20	5	Z<Q[	HZ<JQ	Z<JQ	CCMC	CCCMC	hif	infc		unknown	unknown	verb				L	nnnnn	nnnnn	הזעיק		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1	1	
173242	MT	2_Samuel	20	6	NYL[	HYJL	YJL	CMC	CCMC	hif	perf	sg	m	p3	verb				W	nnnn	nnnn	הציל		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last	J	1	1	
173486	MT	2_Samuel	20	15	CXT[	MCXJTM	CXJT	CCMC	CCCMCC	hif	ptca	pl	m	unknown	verb		M			nnnnnn	nnnnnn	משחיתם		hiph_triliteral	-	-	0	0	0	1	nnnn	nnnn	last	J	1	1	
173488	MT	2_Samuel	20	15	NPL[	HPJL	PJL	CMC	CCMC	hif	infc		unknown	unknown	verb				L	nnnn	nnnn	הפיל		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last	J	1	1	
173580	MT	2_Samuel	20	20	CXT[	>CXJT	CXJT	CCMC	CCCMC	hif	impf	sg	unknown	p1	verb					nnnnn	nnnnn	אשחית		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
173694	MT	2_Samuel	20	24	ZKR[	MZKJR	ZKJR	CCMC	CCCMC	hif	ptca	sg	m	unknown	verb				H	nnnnn	nnnnn	מזכיר		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1	1	
174307	MT	2_Samuel	22	1	NYL[	HYJL	YJL	CMC	CCMC	hif	perf	sg	m	p3	verb					nnnn	nnnn	הציל		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1	1	
174443	MT	2_Samuel	22	14	R<M[	JR<M	R<M	CCC	CCCC	hif	impf	sg	m	p3	verb					nnnn	nnnn	ירעם		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last		0	0	
174481	MT	2_Samuel	22	18	NYL[	JYJLNJ	YJL	CMC	CCMCCM	hif	impf	sg	m	p3	verb	NJ				nnnnnn	nnnnnn	יצילני		hiph_triliteral	-	-	1	0	0	0	nnn	nnn	last	J	1	1	
174579	MT	2_Samuel	22	28	CPL[	TCPJL	CPJL	CCMC	CCCMC	hif	impf	sg	m	p2	verb					nnnnn	nnnnn	תשפיל		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
174638	MT	2_Samuel	22	34	<MD[	J<MDNJ	<MD	CCC	CCCCCM	hif	impf	sg	m	p3	verb	NJ				nnnnnn	nnnnnn	יעמדני		hiph_triliteral	-	-	1	0	0	0	nnn	nnn	last		0	1	
174657	MT	2_Samuel	22	37	RXB[	TRXJB	RXJB	CCMC	CCCMC	hif	impf	sg	m	p2	verb					nnnnn	nnnnn	תרחיב		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
174690	MT	2_Samuel	22	40	KR<[	TKRJ<	KRJ<	CCMC	CCCMC	hif	impf	sg	m	p2	verb					nnnnn	nnnnn	תכריע		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
174780	MT	2_Samuel	22	49	NYL[	TYJLNJ	YJL	CMC	CCMCCM	hif	impf	sg	m	p2	verb	NJ				nnnnnn	nnnnnn	תצילני		hiph_triliteral	-	-	1	0	0	0	nnn	nnn	last	J	1	1	
174894	MT	2_Samuel	23	5	YMX[	JYMJX	YMJX	CCMC	CCCMC	hif	impf	sg	m	p3	verb					nnnnn	nnnnn	יצמיח		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
175827	MT	2_Samuel	24	16	CXT[	MCXJT	CXJT	CCMC	CCCMC	hif	ptca	sg	m	unknown	verb				H	nnnnn	nnnnn	משחית		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1	1	
176500	MT	1_Kings	1	20	NGD[	HGJD	GJD	CMC	CCMC	hif	infc		unknown	unknown	verb				L	nnnn	nnnn	הגיד		hiph_triliteral	-	-	0	1	0	0	nnn	nnn	last	J	1	1	
177040	MT	1_Kings	1	43	MLK[	HMLJK	MLJK	CCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	המליך		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
177330	MT	1_Kings	2	3	FKL[	TFKJL	FKJL	CCMC	CCCMC	hif	impf	sg	m	p2	verb					nnnnn	nnnnn	תשכיל		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
178471	MT	1_Kings	3	3	QVR[	MQVJR	QVJR	CCMC	CCCMC	hif	ptca	sg	m	unknown	verb				W	nnnnn	nnnnn	מקטיר		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1	1	
178866	MT	1_Kings	3	20	CKB[	HCKJBH	CKJB	CCMC	CCCMCM	hif	perf	sg	f	p3	verb					nnnnnn	nnnnnn	השכיבה		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
179110	MT	1_Kings	4	3	ZKR[	MZKJR	ZKJR	CCMC	CCCMC	hif	ptca	sg	m	unknown	verb				H	nnnnn	nnnnn	מזכיר		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1	1	
179364	MT	1_Kings	5	1	NGC[	MGCJM	GC	CC	CCCMC	hif	ptca	pl	m	unknown	verb		JM			nnnnn	nnnnn	מגשים		hiph_triliteral	-	-	0	0	0	1	nn	nn	last		0	1	
181392	MT	1_Kings	7	24	NQP[	MQPJM	QP	CC	CCCMC	hif	ptca	pl	m	unknown	verb		JM			nnnnn	nnnnn	מקפים		hiph_triliteral	-	-	0	0	0	1	nn	nn	last		0	1	
182066	MT	1_Kings	8	1	QHL[	JQHL	QHL	CCC	CCCC	hif	impf	sg	m	p3	verb					nnnn	nnnn	יקהל		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last		0	0	
182792	MT	1_Kings	8	32	RC<[	HRCJ<	RCJ<	CCMC	CCCMC	hif	infc		unknown	unknown	verb				L	nnnnn	nnnnn	הרשיע		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1	1	
182801	MT	1_Kings	8	32	YDQ[	HYDJQ	YDJQ	CCMC	CCCMC	hif	infc		unknown	unknown	verb				WL	nnnnn	nnnnn	הצדיק		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1	1	
184188	MT	1_Kings	9	21	XRM[	HXRJMM	XRJM	CCMC	CCCMCC	hif	infc		unknown	unknown	verb	M			L	nnnnnn	nnnnnn	החרימם		hiph_triliteral	-	-	1	1	0	0	nnnn	nnnn	last	J	1	1	
184410	MT	1_Kings	10	3	NGD[	HGJD	GJD	CMC	CCMC	hif	perf	sg	m	p3	verb					nnnn	nnnn	הגיד		hiph_triliteral	-	-	0	0	0	0	nnn	nnn	last	J	1	1	
185162	MT	1_Kings	11	8	QVR[	MQVJRWT	QVJR	CCMC	CCCMCMC	hif	ptca	pl	f	unknown	verb		WT			nnnnnnn	nnnnnnn	מקטירות		hiph_triliteral	-	-	0	0	0	1	nnnn	nnnn	last	J	1	1	
185318	MT	1_Kings	11	16	KRT[	HKRJT	KRJT	CCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הכרית		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
185955	MT	1_Kings	12	1	MLK[	HMLJK	MLJK	CCMC	CCCMC	hif	infc		unknown	unknown	verb				L	nnnnn	nnnnn	המליך		hiph_triliteral	-	-	0	1	0	0	nnnn	nnnn	last	J	1	1	
186169	MT	1_Kings	12	10	KBD[	HKBJD	KBJD	CCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	הכביד		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
186188	MT	1_Kings	12	11	<MS[	H<MJS	<MJS	CCMC	CCCMC	hif	perf	sg	m	p3	verb					nnnnn	nnnnn	העמיס		hiph_triliteral	-	-	0	0	0	0	nnnn	nnnn	last	J	1	1	
